,institution_name,city_txt,classification_name,EFMaleCount,STUDENTAID_MEN,HDCOACH_SALARY_MEN,IL_PARTIC_MEN,IL_REV_MEN,IL_EXP_MEN,IL_EXPENSE_MENALL,PARTIC_MEN_Bskball,SUM_PARTIC_MEN_Bskball,OPEXPPERPART_MEN_Bskball,OPEXPPERTEAM_MEN_Bskball,MEN_FTHEADCOACH_MALE_Bskball,REV_MEN_Bskball,EXP_MEN_Bskball
1200,Nyack College,Nyack,NCAA Division II without football,521,1112022.0,20000.0,108.0,1104453.0,1104453.0,1104453,13.0,13.0,4824.0,62708.0,1.0,454595.0,454595.0
1201,Onondaga Community College,Syracuse,NJCAA Division III ,2950,0.0,7833.0,161.0,351179.0,331336.0,331336,17.0,17.0,2139.0,36358.0,,114570.0,110648.0
1202,Orange County Community College,Middletown,Other ,1453,18000.0,5365.0,63.0,81345.0,80407.0,80407,15.0,15.0,1811.0,27158.0,,48000.0,48533.0
1203,Pace University-New York,New York,NCAA Division II with football,2956,2327630.0,53834.0,192.0,1322461.0,1318995.0,1318995,13.0,13.0,5735.0,74561.0,1.0,693419.0,684742.0
1204,Paul Smiths College of Arts and Science,Paul Smiths,USCAA,555,0.0,4356.0,154.0,271208.0,271208.0,293625,18.0,18.0,1173.0,21117.0,,75912.0,75912.0
1205,Davis College,Johnson City,USCAA,92,0.0,3750.0,25.0,18032.0,18032.0,18032,11.0,11.0,1378.0,15154.0,,28404.0,28404.0
1206,Pratt Institute-Main,Brooklyn,USCAA,982,0.0,3547.0,41.0,40330.0,40330.0,40330,16.0,16.0,933.0,14933.0,,24446.0,24446.0
1207,Rensselaer Polytechnic Institute,Troy,NCAA Division III with football,3984,1190643.0,66918.0,459.0,3801725.0,3355524.0,3355524,13.0,13.0,3165.0,41149.0,,182434.0,172974.0
1208,Roberts Wesleyan College,Rochester,NCAA Division II without football,357,631507.0,15975.0,178.0,922209.0,932136.0,932136,14.0,14.0,3556.0,49780.0,,258901.0,242168.0
1209,Rochester Institute of Technology,Rochester,Other ,8421,0.0,48200.0,414.0,2488313.0,2488313.0,2488313,15.0,15.0,3068.0,46015.0,,171533.0,171533.0
1210,University of Rochester,Rochester,NCAA Division III with football,3065,0.0,47876.0,352.0,1066184.0,1066184.0,1066184,18.0,18.0,3964.0,71359.0,,267827.0,267827.0
1211,Rockland Community College,Suffern,NJCAA Division III ,2081,11075.0,5416.0,82.0,139213.0,139213.0,139213,14.0,14.0,2088.0,29236.0,,43099.0,43099.0
1212,The Sage Colleges,Troy,NCAA Division III without football,282,0.0,12569.0,82.0,136530.0,136530.0,144654,13.0,13.0,1488.0,19342.0,,82885.0,64468.0
1213,St Bonaventure University,Saint Bonaventure,NCAA Division I without football,825,1576046.0,109203.0,128.0,1710211.0,1689779.0,1689779,13.0,13.0,57122.0,742589.0,1.0,2896641.0,2917071.0
1214,St Francis College,Brooklyn Heights,NCAA Division I without football,1009,1219589.0,44812.0,117.0,1073591.0,1073591.0,1073591,14.0,14.0,15600.0,218403.0,1.0,1410698.0,1410698.0
1215,St Lawrence University,Canton,NCAA Division III with football,1065,1129780.0,35981.0,518.0,3158483.0,3158483.0,3158483,14.0,14.0,2364.0,33093.0,,124819.0,124819.0
1216,The College of Saint Rose,Albany,NCAA Division II without football,866,1226894.0,20616.0,198.0,1475983.0,1450098.0,1450098,17.0,17.0,3836.0,65212.0,1.0,639247.0,636211.0
1217,St. Thomas Aquinas College,Sparkill,NCAA Division II without football,550,1237314.0,15903.0,206.0,1457349.0,1479645.0,1479645,15.0,15.0,3964.0,59453.0,,495650.0,472030.0
1218,Sarah Lawrence College,Bronxville,NCAA Division III without football,352,0.0,17200.0,71.0,185599.0,185599.0,185599,12.0,12.0,3157.0,37883.0,,92969.0,92969.0
1219,Schenectady County Community College,Schenectady,NJCAA Division III ,1072,0.0,6000.0,40.0,54804.0,54804.0,54804,14.0,14.0,1755.0,24574.0,,44574.0,44574.0
1220,Siena College,Loudonville,NCAA Division I without football,1455,2003471.0,90998.0,157.0,3201771.0,3201771.0,3201771,16.0,16.0,69597.0,1113553.0,1.0,3083128.0,3083128.0
1221,Skidmore College,Saratoga Springs,NCAA Division III without football,1016,0.0,35627.0,178.0,915322.0,918333.0,918333,15.0,15.0,4022.0,60326.0,,148695.0,145684.0
1222,Saint Joseph's College-New York,Brooklyn,NCAA Division III without football,1076,0.0,7335.0,214.0,366884.0,366884.0,366884,29.0,29.0,2035.0,59021.0,,100040.0,100040.0
1223,Saint John Fisher College,Rochester,NCAA Division III with football,1044,0.0,33581.0,396.0,1132030.0,1102962.0,1102962,31.0,31.0,2343.0,72636.0,1.0,242257.0,239854.0
1224,St John's University-New York,Queens,NCAA Division I without football,4904,3308202.0,383931.0,158.0,5160214.0,5160214.0,5160214,15.0,15.0,97015.0,1455221.0,1.0,9167279.0,9167279.0
1225,Sullivan County Community College,Loch Sheldrake,NJCAA Division III ,372,0.0,11400.0,65.0,100088.0,100088.0,100088,16.0,16.0,1971.0,31541.0,,90582.0,90582.0
1226,SUNY College of Technology at Alfred,Alfred,NCAA Division III with football,2192,0.0,24827.0,327.0,557442.0,527920.0,527920,20.0,20.0,1758.0,35150.0,,98200.0,91985.0
1227,SUNY College of Technology at Canton,Canton,NCAA Division III without football,1223,0.0,18567.0,142.0,447931.0,447931.0,447931,14.0,14.0,2311.0,32354.0,,105776.0,105776.0
1228,SUNY College of Technology at Delhi,Delhi,USCAA,1359,0.0,13276.0,180.0,242027.0,242027.0,242027,13.0,13.0,1936.0,25170.0,,56170.0,56170.0
1229,SUNY College of Agriculture and Technology at Cobleskill,Cobleskill,NCAA Division III without football,1086,0.0,13584.0,133.0,302299.0,302299.0,305877,19.0,19.0,1155.0,21941.0,,50250.0,50250.0
1230,Farmingdale State College,Farmingdale,NCAA Division III without football,3742,0.0,15777.0,236.0,404007.0,404007.0,404007,15.0,15.0,1933.0,28997.0,,79290.0,79290.0
1231,Morrisville State College,Morrisville,NCAA Division III with football,1290,0.0,41016.0,253.0,535837.0,509911.0,509911,17.0,17.0,3149.0,53535.0,,145660.0,139605.0
1232,SUNY at Albany,Albany,NCAA Division I-FCS,6163,3524194.0,123190.0,336.0,2792958.0,2757697.0,2757697,14.0,14.0,18311.0,256349.0,1.0,2037503.0,1621247.0
1233,SUNY at Binghamton,Vestal,NCAA Division I without football,6786,2274251.0,85934.0,311.0,3690288.0,3690288.0,3690288,15.0,15.0,16733.0,250995.0,1.0,1590639.0,1590639.0
1234,University at Buffalo,Buffalo,NCAA Division I-FBS,10372,5379499.0,139163.0,344.0,3280220.0,3280220.0,3280220,15.0,15.0,38656.0,579845.0,1.0,2054470.0,2054470.0
1235,Stony Brook University,Stony Brook,NCAA Division I-FCS,8475,4309992.0,197119.0,352.0,5076051.0,2994980.0,2994980,14.0,14.0,58582.0,820153.0,1.0,2015458.0,2435574.0
1236,SUNY College of Environmental Science and Forestry,Syracuse,USCAA,933,0.0,3000.0,94.0,68640.0,67990.0,80209,13.0,13.0,2014.0,26180.0,,34365.0,34365.0
1237,SUNY Polytechnic Institute,Utica,NCAA Division III without football,1189,0.0,29800.0,125.0,437843.0,435085.0,435085,13.0,13.0,3719.0,48345.0,1.0,132050.0,131805.0
1238,SUNY College at Brockport,Brockport,NCAA Division III with football,2903,0.0,35098.0,416.0,740266.0,740266.0,740266,15.0,15.0,2646.0,39692.0,,112451.0,112451.0
1239,SUNY Buffalo State,Buffalo,NCAA Division III with football,3415,0.0,23501.0,295.0,660301.0,658801.0,658801,16.0,16.0,4540.0,72641.0,,190436.0,187236.0
1240,SUNY College at Cortland,Cortland,NCAA Division III with football,2670,0.0,46166.0,485.0,1241090.0,1241090.0,1241090,18.0,18.0,3128.0,56295.0,,184357.0,184357.0
1241,SUNY at Fredonia,Fredonia,NCAA Division III without football,1941,0.0,35672.0,213.0,726342.0,726342.0,726342,17.0,17.0,3490.0,59333.0,,149981.0,149981.0
1242,SUNY College at Geneseo,Geneseo,NCAA Division III without football,2175,0.0,38777.0,273.0,795738.0,781337.0,781337,16.0,16.0,2134.0,34141.0,1.0,171245.0,171245.0
1243,State University of New York at New Paltz,New Paltz,NCAA Division III without football,2290,0.0,38175.0,122.0,558111.0,547442.0,547442,14.0,14.0,1754.0,24558.0,1.0,116171.0,110226.0
1244,SUNY Oneonta,Oneonta,NCAA Division III without football,2275,0.0,31592.0,265.0,796257.0,796257.0,796257,18.0,18.0,1901.0,34211.0,,125788.0,125788.0
1245,SUNY College at Oswego,Oswego,NCAA Division III without football,3330,0.0,26428.0,305.0,1328974.0,1087341.0,1087341,14.0,14.0,3443.0,48201.0,,123170.0,117836.0
1246,SUNY College at Potsdam,Potsdam,NCAA Division III without football,1503,0.0,27639.0,149.0,487510.0,487510.0,487510,19.0,19.0,2303.0,43754.0,,117949.0,117949.0
1247,SUNY at Purchase College,Purchase,NCAA Division III without football,1561,0.0,9128.0,131.0,233770.0,233770.0,233770,17.0,17.0,1084.0,18421.0,,55111.0,55111.0
1248,SUNY College at Old Westbury,Old Westbury,NCAA Division III without football,1434,0.0,10044.0,93.0,198018.0,180500.0,180500,15.0,15.0,1751.0,26259.0,,62504.0,56061.0
1249,SUNY College at Plattsburgh,Plattsburgh,NCAA Division III without football,2192,0.0,35078.0,238.0,1082154.0,1055702.0,1055702,17.0,17.0,3772.0,64132.0,,254170.0,235080.0
1250,SUNY Maritime College,Throggs Neck,NCAA Division III with football,1451,0.0,32670.0,311.0,287394.0,258227.0,279490,27.0,27.0,1217.0,32857.0,,132878.0,160283.0
1251,Syracuse University,Syracuse,NCAA Division I-FBS,6391,8393272.0,840158.0,356.0,4873424.0,8929959.0,8929959,18.0,18.0,121948.0,2195068.0,1.0,26889157.0,13876720.0
1252,Tompkins Cortland Community College,Dryden,NJCAA Division III ,999,0.0,4801.0,104.0,105554.0,105554.0,105554,17.0,17.0,936.0,15904.0,,28345.0,28345.0
1253,Ulster County Community College,Stone Ridge,NJCAA Division III ,575,0.0,5545.0,71.0,52901.0,52901.0,52901,9.0,9.0,1221.0,10991.0,,22492.0,22492.0
1254,Union College,Schenectady,NCAA Division III with football,1181,0.0,57318.0,394.0,1885510.0,1554999.0,1554999,16.0,16.0,2785.0,44553.0,,162498.0,144123.0
1255,United States Merchant Marine Academy,Kings Point,NCAA Division III with football,749,0.0,32145.0,286.0,799183.0,781402.0,781402,18.0,18.0,1771.0,31870.0,,137983.0,129151.0
1256,Utica College,Utica,NCAA Division III with football,1030,0.0,39634.0,534.0,1135883.0,1001723.0,1001723,21.0,21.0,1557.0,32694.0,,124378.0,123878.0
1257,Vassar College,Poughkeepsie,NCAA Division III without football,1058,0.0,38252.0,218.0,1245853.0,1181693.0,1181693,14.0,14.0,3686.0,51597.0,,171126.0,171126.0
1258,Villa Maria College,Buffalo,USCAA,156,0.0,10000.0,14.0,,,0,14.0,14.0,2976.0,41663.0,0.0,76126.0,66022.0
1259,Wagner College,Staten Island,NCAA Division I-FCS,630,3849848.0,64391.0,280.0,1568575.0,1553286.0,1553286,13.0,13.0,26703.0,347142.0,1.0,1619380.0,1597445.0
1260,Webb Institute,Glen Cove,Other ,74,0.0,4475.0,61.0,31879.0,31879.0,31879,12.0,12.0,731.0,8767.0,,14567.0,14567.0
1261,Wells College,Aurora,NCAA Division III without football,179,0.0,18911.0,90.0,211989.0,211989.0,211989,17.0,17.0,2109.0,35853.0,,87231.0,87231.0
1262,SUNY Westchester Community College,Valhalla,NJCAA Division III ,3438,0.0,7518.0,64.0,99679.0,99679.0,99679,,,,,,,
1263,Yeshiva University,New York,NCAA Division III without football,1417,0.0,10650.0,117.0,363386.0,363386.0,363386,17.0,17.0,1954.0,33214.0,,61272.0,61272.0
1264,Appalachian State University,Boone,NCAA Division I-FBS,7083,3466805.0,132854.0,311.0,2648561.0,2648561.0,2648561,21.0,21.0,21041.0,441860.0,1.0,1588454.0,1588454.0
1265,Barton College,Wilson,NCAA Division II without football,288,967766.0,21636.0,189.0,1174699.0,1132683.0,1132683,17.0,17.0,3285.0,55840.0,,410789.0,409153.0
1266,Belmont Abbey College,Belmont,NCAA Division II without football,647,908406.0,32152.0,346.0,1982062.0,1982062.0,1982062,14.0,14.0,2955.0,41375.0,1.0,420061.0,420061.0
1267,Brevard College,Brevard,NCAA Division II with football,391,1468475.0,34132.0,282.0,1251103.0,1251103.0,1251103,20.0,20.0,2676.0,53525.0,1.0,376755.0,376755.0
1268,Brunswick Community College,Bolivia,NJCAA Division II ,267,0.0,6250.0,43.0,39048.0,39048.0,39048,15.0,15.0,1408.0,21117.0,,31973.0,31973.0
1269,Caldwell Community College and Technical Institute,Hudson,NJCAA Division I ,562,0.0,5499.0,17.0,,,0,17.0,17.0,1695.0,28818.0,,50000.0,50000.0
1270,Campbell University,Buies Creek,NCAA Division I-FCS,1560,2544494.0,86507.0,335.0,4016396.0,4016396.0,4016396,16.0,16.0,30985.0,495754.0,1.0,1581464.0,1581464.0
1271,Cape Fear Community College,Wilmington,NJCAA Division I ,1937,33000.0,16881.0,47.0,102596.0,102596.0,102596,13.0,13.0,2307.0,29988.0,,87870.0,87870.0
1272,Catawba College,Salisbury,NCAA Division II with football,580,2062303.0,42107.0,268.0,1698806.0,1648860.0,1648860,20.0,20.0,1957.0,39149.0,1.0,440099.0,440099.0
1273,Catawba Valley Community College,Hickory,NJCAA Division II ,878,16637.0,12000.0,53.0,166754.0,166754.0,166754,18.0,18.0,2184.0,39312.0,,90312.0,90312.0
1274,Central Carolina Community College,Sanford,NJCAA Division III ,791,0.0,12000.0,19.0,16309.0,16309.0,16309,14.0,14.0,897.0,12553.0,,28553.0,28553.0
1275,Chowan University,Murfreesboro,NCAA Division II with football,680,1537270.0,45452.0,220.0,1006430.0,1006430.0,1006430,13.0,13.0,4601.0,59811.0,1.0,427555.0,427555.0
1276,Davidson County Community College,Thomasville,NJCAA Division III ,637,0.0,8741.0,15.0,0.0,0.0,0,15.0,15.0,2964.0,44457.0,,63347.0,63347.0
1277,Davidson College,Davidson,NCAA Division I-FCS,881,1891413.0,105465.0,304.0,3101045.0,2602872.0,2602872,17.0,17.0,32864.0,558687.0,1.0,2659875.0,2799370.0
1278,Duke University,Durham,NCAA Division I-FBS,3319,11069330.0,824833.0,470.0,7748869.0,10137770.0,10137770,13.0,13.0,191782.0,2493170.0,1.0,31033555.0,17890632.0
1279,East Carolina University,Greenville,NCAA Division I-FBS,8092,4760378.0,380729.0,320.0,4774021.0,3939769.0,3939769,17.0,17.0,46864.0,796692.0,1.0,3369399.0,3187963.0
1280,Elizabeth City State University,Elizabeth City,NCAA Division II with football,613,376500.0,22529.0,103.0,30938.0,45896.0,45896,15.0,15.0,517.0,7752.0,,297802.0,178145.0
1281,Elon University,Elon,NCAA Division I-FBS,2356,5050706.0,156509.0,225.0,3150027.0,3150027.0,3150027,18.0,18.0,27084.0,487520.0,1.0,2099972.0,2099972.0
1282,Fayetteville State University,Fayetteville,NCAA Division II with football,1297,529842.0,30025.0,99.0,71295.0,71295.0,71295,12.0,12.0,5938.0,71252.0,,227749.0,227749.0
1283,Gardner-Webb University,Boiling Springs,NCAA Division I-FCS,790,4638303.0,59140.0,330.0,2833368.0,2833368.0,2833368,17.0,17.0,10877.0,184908.0,1.0,1505676.0,1505676.0
1284,Greensboro College,Greensboro,NCAA Division III with football,405,0.0,30660.0,264.0,445845.0,427089.0,427089,18.0,18.0,2524.0,45425.0,,124491.0,117796.0
1285,Guilford College,Greensboro,NCAA Division III with football,717,0.0,45692.0,326.0,598821.0,580325.0,580325,26.0,26.0,3605.0,93730.0,,266159.0,254408.0
1286,Guilford Technical Community College,Jamestown,NJCAA Division II ,2530,25696.0,4250.0,43.0,88374.0,83631.0,83631,14.0,14.0,1634.0,22875.0,,37219.0,36719.0
1287,High Point University,High Point,NCAA Division I without football,1741,2960359.0,98246.0,225.0,3718522.0,3759890.0,3759890,15.0,15.0,18157.0,272354.0,1.0,2021481.0,1747761.0
1288,Laurel University,High Point,NCCAA Division I ,65,81000.0,35483.0,26.0,152172.0,152172.0,152172,,,,,,,
1289,Johnson C Smith University,Charlotte,NCAA Division II with football,519,1098797.0,33986.0,163.0,350167.0,350167.0,350167,17.0,17.0,2251.0,38274.0,,375266.0,375266.0
1290,Johnston Community College,Smithfield,NJCAA Division II ,570,4750.0,3000.0,5.0,30658.0,30658.0,30658,,,,,,,
1291,Lees-McRae College,Banner Elk,NCAA Division II without football,352,872096.0,18600.0,183.0,1157829.0,1155973.0,1155973,28.0,28.0,1518.0,42502.0,1.0,401036.0,401037.0
1292,Lenoir Community College,Kinston,NJCAA Division II ,406,38801.0,5000.0,48.0,66423.0,66423.0,66423,15.0,15.0,977.0,14652.0,,45896.0,45896.0
1293,Lenoir-Rhyne University,Hickory,NCAA Division II with football,600,2820680.0,87000.0,449.0,2269592.0,2269592.0,2269592,17.0,17.0,5200.0,88403.0,1.0,652052.0,652052.0
1294,Livingstone College,Salisbury,NCAA Division II with football,630,697304.0,29833.0,136.0,141874.0,141874.0,141874,19.0,19.0,2902.0,55137.0,1.0,412009.0,412009.0
1295,Louisburg College,Louisburg,NJCAA Division I ,447,270894.0,36728.0,196.0,497546.0,497546.0,497546,22.0,22.0,186.0,4094.0,1.0,182459.0,182459.0
1296,Mars Hill University,Mars Hill,NCAA Division II with football,646,1647588.0,32416.0,372.0,1172270.0,1147014.0,1147014,18.0,18.0,1939.0,34910.0,1.0,354689.0,341689.0
1297,Methodist University,Fayetteville,NCAA Division III with football,1088,0.0,48536.0,458.0,923295.0,918969.0,918969,27.0,27.0,1402.0,37851.0,1.0,132240.0,132240.0
1298,Montreat College,Montreat,NAIA Division II ,266,956369.0,31315.0,184.0,1293510.0,1278477.0,1278477,25.0,25.0,1658.0,41454.0,1.0,288046.0,288046.0
1299,University of Mount Olive,Mount Olive,NCAA Division II without football,575,967607.0,37442.0,290.0,1815724.0,1799803.0,1799803,24.0,24.0,3584.0,86012.0,1.0,430717.0,408142.0
1300,North Carolina A & T State University,Greensboro,NCAA Division I-FCS,3769,1927006.0,123180.0,267.0,1049308.0,1052164.0,1052164,20.0,20.0,14613.0,292252.0,1.0,1355182.0,1355182.0
1301,University of North Carolina at Asheville,Asheville,NCAA Division I without football,1409,868740.0,59611.0,137.0,1535281.0,1535281.0,1535281,14.0,14.0,22767.0,318742.0,1.0,934569.0,934569.0
1302,University of North Carolina at Chapel Hill,Chapel Hill,NCAA Division I-FBS,7295,8165905.0,526601.0,466.0,4633170.0,8944809.0,8944809,20.0,20.0,106253.0,2125061.0,1.0,21342328.0,8667111.0
1303,University of North Carolina at Charlotte,Charlotte,NCAA Division I-FBS,10413,4269601.0,216709.0,361.0,3232051.0,3232051.0,3232051,16.0,16.0,54346.0,869534.0,1.0,3280507.0,3280507.0
1304,University of North Carolina at Greensboro,Greensboro,NCAA Division I without football,4567,1154366.0,85919.0,152.0,1890767.0,1890758.0,1890758,17.0,17.0,20645.0,350970.0,1.0,1506556.0,1506556.0
1305,North Carolina Central University,Durham,NCAA Division I-FCS,1754,2434236.0,101358.0,291.0,1086444.0,1088294.0,1088294,17.0,17.0,21695.0,368808.0,1.0,1752803.0,1752803.0
1306,North Carolina State University at Raleigh,Raleigh,NCAA Division I-FBS,11411,6207160.0,612457.0,381.0,4895118.0,9106448.0,9350887,13.0,13.0,106545.0,1385085.0,1.0,13634015.0,8714435.0
1307,North Carolina Wesleyan College,Rocky Mount,NCAA Division III with football,751,0.0,27266.0,296.0,377660.0,333628.0,333628,21.0,21.0,1994.0,41880.0,,203926.0,149001.0
1308,University of North Carolina Wilmington,Wilmington,NCAA Division I without football,4602,1185036.0,135525.0,155.0,2401237.0,2319703.0,2319703,17.0,17.0,24616.0,418472.0,1.0,2257718.0,2257718.0
1309,William Peace University,Raleigh,NCAA Division III without football,346,0.0,11791.0,86.0,223153.0,223153.0,223153,19.0,19.0,2765.0,52529.0,,77663.0,77663.0
1310,University of North Carolina at Pembroke,Pembroke,NCAA Division II with football,1894,969276.0,30948.0,350.0,830338.0,740748.0,740748,19.0,19.0,4440.0,84355.0,,411075.0,369002.0
1311,Pfeiffer University,Misenheimer,NCAA Division II without football,354,1458364.0,46039.0,239.0,2175568.0,2127528.0,2127528,32.0,32.0,1183.0,37851.0,1.0,418148.0,409254.0
1312,Piedmont International University,Winston-Salem,NCCAA Division II ,113,0.0,5000.0,15.0,0.0,0.0,0,15.0,15.0,1742.0,26126.0,,45713.0,45713.0
1313,Pitt Community College,Winterville,NJCAA Division II ,1736,43470.0,7267.0,47.0,102616.0,102616.0,102616,14.0,14.0,3074.0,43040.0,0.0,75457.0,75457.0
1314,Queens University of Charlotte,Charlotte,NCAA Division II without football,417,2022844.0,38793.0,212.0,2386854.0,2386854.0,2386854,21.0,21.0,2513.0,52778.0,1.0,662258.0,662258.0
1315,Mid-Atlantic Christian University,Elizabeth City,USCAA,67,0.0,5000.0,34.0,26260.0,26260.0,26260,12.0,12.0,1721.0,20648.0,,29330.0,29330.0
1316,Rockingham Community College,Wentworth,NJCAA Division III ,288,0.0,7500.0,23.0,47330.0,47330.0,47330,,,,,,,
1317,Saint Augustine's University,Raleigh,NCAA Division II with football,419,492413.0,34127.0,133.0,538097.0,406364.0,406364,14.0,14.0,5186.0,72603.0,1.0,295876.0,293764.0
1318,Salem College,Winston-Salem,NCAA Division III without football,20,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
1319,Sandhills Community College,Pinehurst,NJCAA Division III ,616,0.0,7500.0,25.0,25752.0,25752.0,25752,17.0,17.0,2459.0,41801.0,,55051.0,55051.0
1320,Shaw University,Raleigh,NCAA Division II with football,610,841004.0,47196.0,104.0,173102.0,173102.0,173102,17.0,17.0,5166.0,87826.0,1.0,506184.0,506184.0
1321,St Andrews University,Laurinburg,NAIA Division II ,266,1193280.0,32029.0,151.0,3642250.0,2238704.0,2265633,15.0,15.0,4066.0,60984.0,,403912.0,291252.0
1322,Southeastern Community College,Whiteville,NJCAA Division II ,244,7400.0,6800.0,23.0,53712.0,53712.0,53712,,,,,,,
1323,Surry Community College,Dobson,NJCAA Division II ,539,3500.0,11823.0,38.0,76923.0,76923.0,76923,,,,,,,
1324,Vance-Granville Community College,Henderson,NJCAA Division II ,385,0.0,4200.0,11.0,0.0,0.0,0,11.0,11.0,1238.0,13621.0,,31632.0,31632.0
1325,Wake Forest University,Winston-Salem,NCAA Division I-FBS,2278,9839748.0,618694.0,307.0,5928669.0,5928669.0,5928669,19.0,19.0,88339.0,1678438.0,1.0,7685562.0,7647068.0
1326,Wake Technical Community College,Raleigh,NJCAA Division I ,3625,26800.0,6100.0,80.0,135313.0,135313.0,135313,9.0,9.0,1494.0,13442.0,,43213.0,43213.0
1327,Warren Wilson College,Swannanoa,USCAA,295,0.0,11220.0,45.0,104240.0,104240.0,156446,15.0,15.0,1082.0,16227.0,,58227.0,58227.0
1328,Wingate University,Wingate,NCAA Division II with football,786,2856018.0,45320.0,392.0,2693724.0,2479045.0,2479045,16.0,16.0,4883.0,78132.0,1.0,523313.0,513871.0
1329,Winston-Salem State University,Winston-Salem,NCAA Division II with football,1206,860384.0,65016.0,202.0,433342.0,433342.0,433342,21.0,21.0,3919.0,82304.0,1.0,504713.0,504713.0
1330,Western Carolina University,Cullowhee,NCAA Division I-FCS,3406,1964641.0,123859.0,284.0,1053121.0,1053121.0,1053121,14.0,14.0,12685.0,177594.0,1.0,1082372.0,1082372.0
1331,Bismarck State College,Bismarck,Other ,1353,55948.0,15549.0,56.0,128769.0,128769.0,128769,12.0,12.0,2010.0,24120.0,,113085.0,113085.0
1332,Dickinson State University,Dickinson,NAIA Division I ,395,385854.0,21286.0,252.0,618344.0,618344.0,618344,16.0,16.0,4157.0,66506.0,,177716.0,177716.0
1333,University of Jamestown,Jamestown,NAIA Division II ,405,1366249.0,33886.0,327.0,1063898.0,1063898.0,1063898,33.0,33.0,1053.0,34763.0,,281889.0,281889.0
1334,Lake Region State College,Devils Lake,NJCAA Division I ,250,27700.0,13244.0,36.0,81232.0,81232.0,81232,13.0,13.0,3580.0,46546.0,,125277.0,125277.0
1335,University of Mary,Bismarck,NCAA Division II with football,586,1322841.0,45319.0,268.0,1097188.0,1097188.0,1097188,16.0,16.0,5120.0,81919.0,1.0,492470.0,492470.0
1336,Mayville State University,Mayville,NAIA Division II ,316,297051.0,28603.0,150.0,246968.0,246968.0,246968,24.0,24.0,2923.0,70148.0,,190447.0,190447.0
1337,Minot State University,Minot,NCAA Division II with football,763,593511.0,57247.0,231.0,709309.0,709309.0,709309,17.0,17.0,4761.0,80938.0,1.0,471266.0,471266.0
1338,University of North Dakota,Grand Forks,NCAA Division I-FCS,4902,2275898.0,97024.0,290.0,6223855.0,6202970.0,6202970,15.0,15.0,29476.0,442138.0,1.0,1579108.0,1579108.0
1339,North Dakota State College of Science,Wahpeton,NJCAA Division I ,1075,84279.0,38177.0,89.0,0.0,0.0,0,14.0,14.0,3664.0,51301.0,,221947.0,203727.0
1340,Dakota College at Bottineau,Bottineau,NJCAA Division II ,199,78015.0,26564.0,139.0,242128.0,235968.0,235968,14.0,14.0,2753.0,38539.0,,122144.0,122144.0
1341,North Dakota State University-Main Campus,Fargo,NCAA Division I-FCS,5950,2167833.0,196745.0,339.0,2416507.0,2416507.0,2416507,15.0,15.0,22164.0,332467.0,1.0,1417450.0,1417450.0
1342,Williston State College,Williston,NJCAA Division I ,250,197260.0,35325.0,67.0,379509.0,379509.0,379509,13.0,13.0,5335.0,69358.0,1.0,280046.0,280046.0
1343,Trinity Bible College,Ellendale,NCCAA Division II ,106,0.0,11830.0,64.0,1180.0,1180.0,1180,13.0,13.0,1616.0,21013.0,,40144.0,40144.0
1344,Turtle Mountain Community College,Belcourt,USCAA,172,8000.0,12000.0,10.0,,,0,10.0,10.0,2806.0,28058.0,0.0,48058.0,48058.0
1345,United Tribes Technical College,Bismarck,NJCAA Division II ,101,20354.0,6375.0,13.0,6038.0,6038.0,6038,12.0,12.0,5014.0,60172.0,,106354.0,106354.0
1346,Valley City State University,Valley City,NAIA Division II ,355,270092.0,31645.0,194.0,373788.0,373788.0,373788,13.0,13.0,9385.0,122006.0,,291471.0,291471.0
1347,University of Akron Main Campus,Akron,NCAA Division I-FBS,7930,4026614.0,310151.0,300.0,2067534.0,2067534.0,2148761,19.0,19.0,27842.0,528989.0,1.0,3088920.0,3088920.0
1348,Ashland University,Ashland,NCAA Division II with football,955,1985073.0,48569.0,463.0,1383157.0,1383157.0,1383157,18.0,18.0,2806.0,50504.0,1.0,523031.0,523031.0
1349,Baldwin Wallace University,Berea,NCAA Division III with football,1386,0.0,30808.0,455.0,838972.0,838972.0,838972,24.0,24.0,2605.0,62531.0,,180496.0,180496.0
1350,Bluffton University,Bluffton,NCAA Division III with football,379,0.0,35957.0,266.0,241501.0,241501.0,241501,22.0,22.0,1369.0,30121.0,,110674.0,110674.0
1351,Bowling Green State University-Main Campus,Bowling Green,NCAA Division I-FBS,5581,4039749.0,213527.0,230.0,3440557.0,3440557.0,3440557,14.0,14.0,25401.0,355610.0,1.0,2389470.0,2389470.0
1352,Capital University,Columbus,NCAA Division III with football,1061,0.0,38383.0,348.0,516096.0,461702.0,461702,18.0,18.0,1206.0,21712.0,,189347.0,161871.0
1353,Case Western Reserve University,Cleveland,NCAA Division III with football,2749,0.0,45784.0,381.0,1048500.0,990256.0,990256,16.0,16.0,6206.0,99294.0,,251354.0,262725.0
1354,Cedarville University,Cedarville,NCAA Division II without football,1452,693200.0,26633.0,216.0,918406.0,918406.0,918406,14.0,14.0,3495.0,48927.0,1.0,547656.0,547656.0
1355,Central State University,Wilberforce,NCAA Division II with football,740,307205.0,55691.0,125.0,105213.0,105213.0,105213,16.0,16.0,5629.0,90056.0,1.0,256388.0,256388.0
