,institution_name,city_txt,classification_name,EFMaleCount,STUDENTAID_MEN,HDCOACH_SALARY_MEN,IL_PARTIC_MEN,IL_REV_MEN,IL_EXP_MEN,IL_EXPENSE_MENALL,PARTIC_MEN_Bskball,SUM_PARTIC_MEN_Bskball,OPEXPPERPART_MEN_Bskball,OPEXPPERTEAM_MEN_Bskball,MEN_FTHEADCOACH_MALE_Bskball,REV_MEN_Bskball,EXP_MEN_Bskball
600,Ashford University,San Diego,NAIA Division II,13220,619010.0,34004.0,117.0,974257.0,974257.0,974257,16.0,16.0,2898.0,46361.0,1.0,325261.0,325261.0
601,North Iowa Area Community College,Mason City,NJCAA Division II,697,198950.0,8068.0,172.0,568077.0,568077.0,568077,19.0,19.0,2746.0,52183.0,,123628.0,122793.0
602,University of Northern Iowa,Cedar Falls,NCAA Division I-AA,3868,2024333.0,265123.0,275.0,1509504.0,1364583.0,1364583,16.0,16.0,46412.0,742597.0,1.0,3560469.0,3560469.0
603,Northwestern College,Orange City,NAIA Division II,473,1859174.0,28599.0,378.0,1343777.0,1343777.0,1343777,26.0,26.0,740.0,19252.0,,542843.0,542843.0
604,Saint Ambrose University,Davenport,NAIA Division II,1048,2428478.0,20624.0,541.0,1919503.0,1919503.0,1919503,63.0,63.0,765.0,48191.0,0.0,473738.0,473738.0
605,Simpson College,Indianola,NCAA Division III (with football),634,0.0,23902.0,405.0,630308.0,630308.0,630308,27.0,27.0,1504.0,40600.0,,168010.0,168010.0
606,Southeastern Community College,West Burlington,NJCAA Division I,526,108000.0,32043.0,47.0,219847.0,219847.0,219847,13.0,13.0,7053.0,91683.0,,279359.0,279359.0
607,Southwestern Community College,Creston,NJCAA Division II,341,115579.0,5513.0,110.0,171808.0,171808.0,212762,19.0,19.0,922.0,17522.0,,67751.0,67751.0
608,Upper Iowa University,Fayette,NCAA Division II (with football),1176,1627665.0,57942.0,267.0,1175865.0,1175865.0,1175865,23.0,23.0,3872.0,89059.0,1.0,546880.0,546880.0
609,Waldorf College,Forest City,NAIA Division II,686,1376624.0,29199.0,222.0,959090.0,959090.0,959090,20.0,20.0,2262.0,45245.0,1.0,261706.0,261706.0
610,Wartburg College,Waverly,NCAA Division III (with football),758,0.0,27700.0,494.0,769785.0,769785.0,769785,26.0,26.0,1525.0,39652.0,,166257.0,166257.0
611,William Penn University,Oskaloosa,NAIA Division II,784,5029040.0,38855.0,420.0,3653483.0,3653483.0,3653483,59.0,59.0,1379.0,81337.0,1.0,891686.0,891686.0
612,Allen County Community College,Iola,NJCAA Division I,438,159597.0,6891.0,137.0,313873.0,313873.0,313873,18.0,18.0,1446.0,26028.0,,73657.0,73657.0
613,Baker University,Baldwin City,NAIA Division I,507,2731661.0,30538.0,414.0,1947160.0,1945158.0,1945158,16.0,16.0,2988.0,47809.0,,329115.0,329115.0
614,Barton County Community College,Great Bend,NJCAA Division I,691,274795.0,32104.0,153.0,614572.0,614572.0,614572,17.0,17.0,1558.0,26489.0,1.0,216836.0,216836.0
615,Benedictine College,Atchison,NAIA Division I,875,2405374.0,44669.0,379.0,1541600.0,1541600.0,1541600,19.0,19.0,1848.0,35105.0,1.0,537223.0,537223.0
616,Bethany College,Lindsborg,NAIA Division II,385,3969251.0,39190.0,405.0,2751520.0,2751425.0,2751425,37.0,37.0,630.0,23308.0,1.0,525097.0,525023.0
617,Bethel College-North Newton,North Newton,NAIA Division II,228,1137869.0,17126.0,151.0,390821.0,389194.0,389194,22.0,22.0,1380.0,30350.0,,257517.0,242795.0
618,Brown Mackie College-Salina,Salina,NJCAA Division II,123,268694.0,51570.0,57.0,314393.0,281578.0,281578,23.0,23.0,989.0,22750.0,1.0,260720.0,255152.0
619,Butler Community College,El Dorado,NJCAA Division I,1683,602882.0,78059.0,169.0,523688.0,488890.0,488890,15.0,15.0,1433.0,21499.0,1.0,341958.0,314981.0
620,Central Christian College of Kansas,McPherson,NAIA Division I,489,563201.0,12868.0,135.0,757089.0,732754.0,732754,26.0,26.0,1259.0,32725.0,1.0,271459.0,263318.0
621,Cloud County Community College,Concordia,NJCAA Division I,373,168280.0,23673.0,130.0,391387.0,389407.0,389407,14.0,14.0,1674.0,23436.0,1.0,179807.0,176312.0
622,Coffeyville Community College,Coffeyville,NJCAA Division I,558,225896.0,42717.0,217.0,415609.0,446679.0,446679,13.0,13.0,3141.0,40828.0,1.0,229487.0,204476.0
623,Colby Community College,Colby,NJCAA Division I,256,248313.0,32212.0,107.0,486161.0,486237.0,486237,14.0,14.0,1895.0,26526.0,1.0,136093.0,136017.0
624,Cowley County Community College,Arkansas City,NJCAA Division I,769,236500.0,41050.0,141.0,657030.0,651956.0,651956,14.0,14.0,4034.0,56475.0,1.0,236627.0,225783.0
625,Dodge City Community College,Dodge City,NJCAA Division I,495,193998.0,39367.0,198.0,627508.0,502520.0,502520,12.0,12.0,3106.0,37273.0,1.0,230013.0,229937.0
626,Emporia State University,Emporia,NCAA Division II (with football),1373,947429.0,59627.0,287.0,537054.0,537054.0,537054,17.0,17.0,5675.0,96479.0,1.0,480542.0,480542.0
627,Fort Hays State University,Hays,NCAA Division II (with football),2270,784236.0,51785.0,367.0,695814.0,691470.0,691470,14.0,14.0,4994.0,69914.0,,505473.0,442731.0
628,Barclay College,Haviland,NCCAA Division II,96,0.0,4233.0,40.0,29650.0,29650.0,29650,18.0,18.0,777.0,13981.0,,24257.0,24257.0
629,Friends University,Wichita,NAIA Division II,484,1626977.0,33919.0,221.0,1267848.0,1255410.0,1255410,15.0,15.0,2636.0,39544.0,1.0,357764.0,310716.0
630,Fort Scott Community College,Fort Scott,NJCAA Division I,474,266098.0,42849.0,192.0,348876.0,348876.0,348876,17.0,17.0,2072.0,35228.0,1.0,136584.0,135870.0
631,Garden City Community College,Garden City,NJCAA Division I,556,394824.0,42900.0,175.0,585494.0,585494.0,585494,14.0,14.0,2205.0,30864.0,1.0,200138.0,200138.0
632,Haskell Indian Nations University,Lawrence,NAIA Division I,382,0.0,21275.0,116.0,84600.0,84600.0,84600,12.0,12.0,2728.0,32738.0,,71353.0,71284.0
633,Hesston College,Hesston,NJCAA Division II,151,311037.0,17975.0,71.0,452299.0,450109.0,450109,13.0,13.0,2687.0,34925.0,,147374.0,146884.0
634,Highland Community College,Highland,NJCAA Division I,515,265172.0,33953.0,189.0,340650.0,302658.0,302658,12.0,12.0,2951.0,35409.0,1.0,76267.0,143597.0
635,Hutchinson Community College,Hutchinson,NJCAA Division I,1107,456055.0,35704.0,195.0,437004.0,437004.0,437004,14.0,14.0,5536.0,77500.0,1.0,402578.0,402578.0
636,Independence Community College,Independence,NJCAA Division I,300,225854.0,45578.0,155.0,173221.0,173221.0,173221,25.0,25.0,720.0,17994.0,1.0,181289.0,181289.0
637,Johnson County Community College,Overland Park,NJCAA Division I,2665,263168.0,43463.0,132.0,536940.0,536940.0,536940,14.0,14.0,2696.0,37748.0,1.0,211299.0,211299.0
638,Kansas City Kansas Community College,Kansas City,NJCAA Division I,906,197069.0,33340.0,85.0,494221.0,494221.0,494221,15.0,15.0,2153.0,32301.0,1.0,144671.0,144671.0
639,University of Kansas,Lawrence,NCAA Division I-A,8511,6553978.0,1326549.0,278.0,117906.0,5119469.0,5119469,16.0,16.0,180352.0,2885633.0,1.0,19141222.0,11273001.0
640,Newman University,Wichita,NCAA Division II (without football),368,930977.0,31638.0,132.0,1195958.0,1195958.0,1195958,18.0,18.0,2946.0,53033.0,1.0,441798.0,441798.0
641,Kansas State University,Manhattan,NCAA Division I-A,9387,4137454.0,902303.0,291.0,241938.0,3865328.0,3865328,17.0,17.0,82034.0,1394579.0,1.0,8873516.0,6505118.0
642,Kansas Wesleyan University,Salina,NAIA Division II,273,236981.0,35981.0,236.0,590441.0,590441.0,590441,24.0,24.0,1466.0,35179.0,1.0,191594.0,191594.0
643,Labette Community College,Parsons,NJCAA Division II,214,142239.0,40345.0,71.0,410005.0,394827.0,394827,12.0,12.0,2394.0,28728.0,1.0,140411.0,133540.0
644,Manhattan Christian College,Manhattan,NCCAA Division II,126,0.0,15000.0,50.0,110509.0,110109.0,110109,15.0,15.0,2423.0,36344.0,,51444.0,51844.0
645,McPherson College,McPherson,NAIA Division II,357,835215.0,43560.0,206.0,980583.0,980583.0,980583,19.0,19.0,2622.0,49810.0,1.0,218865.0,218865.0
646,MidAmerica Nazarene University,Olathe,NAIA Division I,457,1691429.0,58250.0,186.0,820749.0,859551.0,859551,18.0,18.0,2259.0,40653.0,1.0,487455.0,434207.0
647,Neosho County Community College,Chanute,NJCAA Division I,288,236481.0,31208.0,144.0,615133.0,593449.0,593449,18.0,18.0,1631.0,29349.0,1.0,122206.0,124245.0
648,Northwest Kansas Technical College,Goodland,NJCAA Division I,231,152979.0,25740.0,122.0,274675.0,274675.0,274675,41.0,41.0,899.0,36879.0,1.0,192169.0,192169.0
649,Ottawa University-Ottawa,Ottawa,NAIA Division II,341,2339558.0,26790.0,323.0,1521777.0,1489767.0,1489767,32.0,32.0,811.0,25939.0,,464946.0,450726.0
650,Pittsburg State University,Pittsburg,NCAA Division II (with football),2854,1138902.0,74248.0,275.0,583219.0,598390.0,598390,17.0,17.0,4016.0,68280.0,1.0,541286.0,515117.0
651,Pratt Community College,Pratt,NJCAA Division I,374,289307.0,18417.0,207.0,553659.0,553659.0,553659,23.0,23.0,1234.0,28384.0,,109170.0,109170.0
652,University of Saint Mary,Leavenworth,NAIA Division II,258,289200.0,28820.0,163.0,387814.0,387814.0,387814,18.0,18.0,933.0,16792.0,1.0,157794.0,157794.0
653,Seward County Community College and Area Technical School,Liberal,NJCAA Division I,394,136084.0,44398.0,51.0,343701.0,338489.0,338489,13.0,13.0,3388.0,44041.0,1.0,213767.0,211847.0
654,Southwestern College,Winfield,NAIA Division II,289,786827.0,29431.0,182.0,529608.0,524377.0,524377,19.0,19.0,3117.0,59215.0,1.0,268888.0,268597.0
655,Sterling College,Sterling,NAIA Division II,359,1212460.0,33756.0,204.0,799617.0,797330.0,797330,14.0,14.0,3010.0,42141.0,1.0,248209.0,212423.0
656,Tabor College,Hillsboro,NAIA Division II,329,1852555.0,27748.0,299.0,1108090.0,1090984.0,1090984,27.0,27.0,1497.0,40431.0,,310942.0,302455.0
657,Washburn University,Topeka,NCAA Division II (with football),1584,1046591.0,63893.0,199.0,523799.0,523799.0,523799,19.0,19.0,7550.0,143443.0,1.0,623890.0,623890.0
658,Wichita State University,Wichita,NCAA Division I-AAA,4208,1283648.0,546112.0,219.0,3483453.0,3483453.0,3483453,17.0,17.0,77902.0,1324340.0,1.0,6847403.0,5738315.0
659,Alice Lloyd College,Pippa Passes,NAIA Division II,282,118265.0,3812.0,65.0,131312.0,128114.0,128114,18.0,18.0,1111.0,19996.0,,112120.0,109260.0
660,Asbury University,Wilmore,NAIA Division II,480,103500.0,21915.0,170.0,512140.0,512140.0,512140,25.0,25.0,1586.0,39650.0,,142700.0,142700.0
661,Bellarmine University,Louisville,NCAA Division II (without football),852,1414885.0,63146.0,250.0,2273131.0,2273131.0,2273131,18.0,18.0,8175.0,147146.0,1.0,1056435.0,1056435.0
662,Berea College,Berea,NCAA Division III (without football),684,0.0,15510.0,135.0,198550.0,198550.0,198550,14.0,14.0,2654.0,37157.0,,103777.0,103777.0
663,Brescia University,Owensboro,NAIA Division II,225,182049.0,15683.0,115.0,366952.0,366952.0,366952,15.0,15.0,1914.0,28716.0,1.0,125710.0,125710.0
664,Campbellsville University,Campbellsville,NAIA Division I,895,2124778.0,28320.0,244.0,1923849.0,1938003.0,1938003,13.0,13.0,5921.0,76977.0,1.0,614683.0,612807.0
665,Centre College,Danville,NCAA Division III (with football),664,0.0,20738.0,342.0,586925.0,586925.0,586925,17.0,17.0,3245.0,55172.0,0.0,132795.0,132795.0
666,University of the Cumberlands,Williamsburg,NAIA Division I,805,1372257.0,31935.0,274.0,1528794.0,1528794.0,1528794,13.0,13.0,3398.0,44171.0,1.0,495600.0,495600.0
667,Eastern Kentucky University,Richmond,NCAA Division I-AA,4923,3026936.0,109910.0,255.0,1765212.0,1765212.0,1765212,16.0,16.0,24870.0,397925.0,1.0,1934101.0,1934101.0
668,Georgetown College,Georgetown,NAIA Division I,440,2148328.0,33267.0,253.0,987078.0,987078.0,987078,14.0,14.0,4564.0,63899.0,1.0,602994.0,602994.0
669,Kentucky State University,Frankfort,NCAA Division II (with football),550,791842.0,44857.0,205.0,334372.0,334372.0,334372,18.0,18.0,2711.0,48790.0,1.0,342931.0,342931.0
670,Kentucky Wesleyan College,Owensboro,NCAA Division II (with football),362,1187030.0,29048.0,287.0,687649.0,687649.0,687649,15.0,15.0,8089.0,121339.0,1.0,549308.0,549308.0
671,University of Kentucky,Lexington,NCAA Division I-A,9771,6062710.0,1232725.0,373.0,716347.0,7850039.0,8209741,16.0,16.0,182129.0,2914070.0,1.0,24684543.0,20009991.0
672,Kentucky Christian University,Grayson,NCCAA Division II,295,530075.0,22851.0,151.0,31199.0,31199.0,31199,15.0,15.0,1939.0,29082.0,0.0,39780.0,39780.0
673,Lindsey Wilson College,Columbia,NAIA Division I,872,3504531.0,41972.0,474.0,3083545.0,2976470.0,2976470,48.0,48.0,1005.0,48260.0,1.0,686608.0,669386.0
674,University of Louisville,Louisville,NCAA Division I-A,5936,5006714.0,1056801.0,337.0,796804.0,7550048.0,7550048,16.0,16.0,138965.0,2223442.0,1.0,45835799.0,16782522.0
675,Midway College,Midway,NAIA Division II,110,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
676,Morehead State University,Morehead,NCAA Division I-AA,2573,949525.0,76489.0,213.0,1255776.0,1255776.0,1341726,17.0,17.0,25179.0,428050.0,1.0,1471521.0,1471521.0
677,Murray State University,Murray,NCAA Division I-AA,3041,2053664.0,119796.0,167.0,1049445.0,923895.0,1004180,14.0,14.0,19885.0,278384.0,1.0,3427973.0,2159034.0
678,Northern Kentucky University,Highland Heights,NCAA Division I-AAA,4332,1266106.0,57761.0,165.0,1968057.0,1954910.0,1954910,15.0,15.0,25619.0,384290.0,1.0,1581284.0,1581284.0
679,University of Pikeville,Pikeville,NAIA Division I,651,1619758.0,33993.0,398.0,1265968.0,1265968.0,1265968,41.0,41.0,6373.0,261313.0,1.0,668249.0,668249.0
680,Saint Catharine College,Saint Catharine,NAIA Division I,243,1414468.0,21202.0,148.0,1685877.0,1682739.0,1682739,15.0,15.0,5876.0,88144.0,1.0,460059.0,460059.0
681,Spalding University,Louisville,NCAA Division III (without football),277,0.0,17276.0,118.0,412822.0,410662.0,410662,13.0,13.0,4758.0,61852.0,,102500.0,102500.0
682,Thomas More College,Crestview Hills,NCAA Division III (with football),611,0.0,24177.0,339.0,351923.0,262566.0,262566,27.0,27.0,1081.0,29185.0,,122986.0,109974.0
683,Transylvania University,Lexington,NCAA Division III (without football),418,0.0,30699.0,190.0,628370.0,628370.0,628370,20.0,20.0,3758.0,75162.0,,360669.0,360669.0
684,Union College,Barbourville,NAIA Division II,423,1735947.0,26400.0,247.0,1320309.0,1320309.0,1429093,17.0,17.0,2457.0,41766.0,1.0,285971.0,285971.0
685,Western Kentucky University,Bowling Green,NCAA Division I-A,5937,3949742.0,345752.0,307.0,2582715.0,2582715.0,2582715,15.0,15.0,29550.0,443245.0,1.0,2464267.0,2464267.0
686,Bossier Parish Community College,Bossier City,NJCAA Division I,1520,142804.0,11700.0,57.0,187552.0,181295.0,181295,13.0,13.0,3845.0,49979.0,,150491.0,149009.0
687,Centenary College of Louisiana,Shreveport,NCAA Division III (without football),234,0.0,24835.0,144.0,458019.0,458019.0,458019,18.0,18.0,3301.0,59411.0,1.0,165149.0,165149.0
688,Delgado Community College,New Orleans,NJCAA Division I,2489,167901.0,52741.0,53.0,371624.0,371624.0,371624,18.0,18.0,1162.0,20919.0,,156183.0,156183.0
689,Dillard University,New Orleans,NAIA Division I,307,252612.0,40250.0,38.0,167706.0,131285.0,131285,13.0,13.0,6188.0,80446.0,1.0,363297.0,363297.0
690,Grambling State University,Grambling,NCAA Division I-AA,1317,1198660.0,99070.0,220.0,309540.0,625859.0,625859,14.0,14.0,12630.0,176819.0,1.0,612321.0,677818.0
691,Louisiana State University-Alexandria,Alexandria,NAIA Division I,529,432993.0,34531.0,103.0,535407.0,581479.0,581479,16.0,16.0,4697.0,75146.0,1.0,251957.0,189257.0
692,Louisiana State University and Agricultural & Mechanical College,Baton Rouge,NCAA Division I-A,11164,6802204.0,1002334.0,295.0,7581748.0,10790267.0,10790267,16.0,16.0,68811.0,1100968.0,1.0,7995454.0,6062843.0
693,Louisiana State University-Eunice,Eunice,NJCAA Division II,409,98173.0,12000.0,34.0,279973.0,279973.0,279973,,0.0,0.0,0.0,,,
694,Louisiana State University-Shreveport,Shreveport,NAIA Division I,764,135825.0,47225.0,73.0,315547.0,315547.0,315547,15.0,15.0,3571.0,53561.0,1.0,177382.0,177382.0
695,Louisiana College,Pineville,NCAA Division III (with football),470,0.0,29940.0,253.0,248031.0,248031.0,248031,19.0,19.0,2662.0,50570.0,,144008.0,144008.0
696,Louisiana Tech University,Ruston,NCAA Division I-A,3753,2926737.0,275870.0,222.0,1974692.0,1712139.0,1712139,13.0,13.0,43764.0,568933.0,1.0,2860400.0,2639001.0
697,Loyola University New Orleans,New Orleans,NAIA Division I,1060,669490.0,31678.0,110.0,536561.0,535819.0,535819,15.0,15.0,4773.0,71589.0,1.0,670738.0,663517.0
698,McNeese State University,Lake Charles,Other,2288,1772038.0,56494.0,282.0,1593789.0,1593789.0,1593789,16.0,16.0,10058.0,160922.0,,709794.0,709794.0
699,University of New Orleans,New Orleans,NCAA Division I-AA,2562,717775.0,46824.0,103.0,1229522.0,1200759.0,1200759,16.0,16.0,12721.0,203537.0,1.0,1355333.0,826656.0
700,Nicholls State University,Thibodaux,NCAA Division I-AA,1815,1543463.0,50292.0,213.0,1091811.0,933622.0,933622,18.0,18.0,11197.0,201554.0,,717349.0,683077.0
701,University of Louisiana at Monroe,Monroe,NCAA Division I-A,1721,1986178.0,102850.0,231.0,1137882.0,1137882.0,1137882,13.0,13.0,21322.0,277186.0,1.0,995115.0,995115.0
702,Northwestern State University of Louisiana,Natchitoches,NCAA Division I-AA,1720,2197546.0,92818.0,260.0,1143359.0,1143359.0,1143359,26.0,26.0,6188.0,160896.0,,1076458.0,1076458.0
703,Southeastern Louisiana University,Hammond,NCAA Division I-AA,3723,2564532.0,97280.0,281.0,1583610.0,1583610.0,1583610,18.0,18.0,13247.0,238437.0,1.0,1101812.0,1101812.0
704,Southern University and A & M College,Baton Rouge,NCAA Division I-AA,1605,1192468.0,82458.0,253.0,709381.0,709381.0,709381,19.0,19.0,9965.0,189344.0,1.0,806314.0,806314.0
705,Southern University at New Orleans,New Orleans,NAIA Division I,308,114872.0,42500.0,28.0,177892.0,177892.0,177892,12.0,12.0,3708.0,44500.0,,271282.0,271282.0
706,Southern University at Shreveport,Shreveport,NJCAA Division I,718,84656.0,43828.0,16.0,,,0,16.0,16.0,2616.0,41855.0,1.0,180526.0,180526.0
707,University of Louisiana at Lafayette,Lafayette,NCAA Division I-A,5761,2524523.0,284182.0,316.0,2142467.0,2142467.0,2142467,17.0,17.0,34003.0,578053.0,1.0,2030194.0,2030194.0
708,Tulane University of Louisiana,New Orleans,NCAA Division I-A,2648,8785603.0,455445.0,199.0,1568225.0,2781725.0,2781725,18.0,18.0,23700.0,426607.0,1.0,1013314.0,2762314.0
709,Xavier University of Louisiana,New Orleans,NAIA Division I,598,672310.0,44426.0,39.0,367432.0,367432.0,367432,11.0,11.0,9085.0,99933.0,1.0,683886.0,683886.0
710,Bates College,Lewiston,NCAA Division III (with football),879,0.0,37173.0,490.0,1590461.0,1439983.0,1439983,17.0,17.0,2454.0,41712.0,,182121.0,184356.0
711,Bowdoin College,Brunswick,NCAA Division III (with football),900,0.0,53365.0,429.0,1424375.0,1327961.0,1402685,13.0,13.0,3612.0,46956.0,0.0,170848.0,168451.0
712,Central Maine Community College,Auburn,Other,693,0.0,3500.0,46.0,50125.0,50125.0,50125,20.0,20.0,1459.0,29187.0,,36785.0,36785.0
713,Colby College,Waterville,NCAA Division III (with football),869,0.0,41088.0,463.0,1366651.0,1366651.0,1366651,16.0,16.0,2830.0,45287.0,,145066.0,145066.0
714,Eastern Maine Community College,Bangor,Other,644,0.0,4300.0,42.0,40570.0,40331.0,51045,9.0,9.0,2832.0,25484.0,,37759.0,35977.0
715,Husson University,Bangor,NCAA Division III (with football),1059,0.0,13973.0,257.0,395864.0,382269.0,382269,16.0,16.0,4601.0,73619.0,,97542.0,91349.0
716,University of Maine at Augusta,Augusta,Other,517,11725.0,5056.0,15.0,3612.0,3612.0,15662,13.0,13.0,2174.0,28263.0,,57726.0,57726.0
717,University of Maine at Farmington,Farmington,NCAA Division III (without football),583,0.0,14995.0,107.0,196628.0,196628.0,196628,16.0,16.0,1182.0,18906.0,,80946.0,80946.0
718,University of Maine at Fort Kent,Fort Kent,Other,197,93830.0,19287.0,39.0,140994.0,140994.0,140994,14.0,14.0,1442.0,20194.0,,51673.0,51673.0
719,University of Maine at Machias,Machias,Other,157,49500.0,10165.0,45.0,76324.0,76324.0,76324,15.0,15.0,3140.0,47094.0,,89918.0,89918.0
720,University of Maine,Orono,NCAA Division I-AA,4201,3673598.0,110364.0,283.0,3173208.0,3173208.0,3173208,15.0,15.0,20895.0,313430.0,1.0,1307177.0,1307177.0
721,Maine Maritime Academy,Castine,NCAA Division III (with football),884,0.0,28295.0,185.0,226768.0,225924.0,225924,12.0,12.0,3965.0,47580.0,,106665.0,106665.0
722,University of Maine at Presque Isle,Presque Isle,NCAA Division III (without football),276,0.0,11232.0,68.0,188422.0,179125.0,179125,12.0,12.0,1031.0,12367.0,,60563.0,62680.0
723,University of New England,Biddeford,NCAA Division III (without football),647,0.0,40139.0,143.0,484779.0,461431.0,461431,14.0,14.0,2454.0,34356.0,1.0,143041.0,131464.0
724,Saint Joseph's College of Maine,Standish,NCAA Division III (without football),320,0.0,6036.0,173.0,356880.0,300978.0,300978,17.0,17.0,1939.0,32960.0,,78143.0,78492.0
725,Southern Maine Community College,South Portland,Other,1511,0.0,3000.0,68.0,64744.0,64744.0,64744,17.0,17.0,2176.0,36991.0,,40991.0,40991.0
726,University of Southern Maine,Portland,NCAA Division III (without football),1716,0.0,29068.0,228.0,952848.0,797771.0,797771,16.0,16.0,2346.0,37534.0,,191506.0,117568.0
727,Thomas College,Waterville,NCAA Division III (without football),394,0.0,17330.0,130.0,221495.0,224925.0,224925,17.0,17.0,1861.0,31634.0,,81486.0,77683.0
728,Unity College,Unity,Other,280,0.0,3217.0,39.0,21814.0,19925.0,19925,12.0,12.0,914.0,10965.0,,16300.0,18189.0
729,Allegany College of Maryland,Cumberland,NJCAA Division II,575,7680.0,4681.0,61.0,44003.0,44003.0,44003,9.0,9.0,1812.0,16307.0,,32846.0,32846.0
730,Anne Arundel Community College,Arnold,NJCAA Division III,2141,3000.0,5819.0,81.0,135004.0,114257.0,114257,10.0,10.0,1518.0,15176.0,,25624.0,24057.0
731,Baltimore City Community College,Baltimore,NJCAA Division I,606,55000.0,8346.0,18.0,10872.0,10872.0,10872,13.0,13.0,2483.0,32278.0,,126671.0,126671.0
732,Bowie State University,Bowie,NCAA Division II (with football),1438,482073.0,73286.0,209.0,127367.0,126407.0,126407,14.0,14.0,8251.0,115514.0,1.0,502560.0,483610.0
733,Cecil College,North East,NJCAA Division II,452,20412.0,5500.0,75.0,122354.0,120152.0,120152,9.0,9.0,2416.0,21741.0,,40728.0,42930.0
734,College of Southern Maryland,La Plata,Other,1403,53275.0,7284.0,93.0,132084.0,132084.0,132084,16.0,16.0,416.0,6648.0,,36870.0,36870.0
735,Chesapeake College,Wye Mills,NJCAA Division II,313,8850.0,4500.0,51.0,92671.0,92671.0,92671,11.0,11.0,2013.0,22142.0,,32942.0,32942.0
736,Washington Adventist University,Takoma Park,NAIA Division I,261,90000.0,3375.0,36.0,96437.0,95442.0,144272,10.0,10.0,3097.0,30973.0,,85504.0,80973.0
737,Coppin State University,Baltimore,NCAA Division I-AAA,594,586236.0,62502.0,104.0,560060.0,560060.0,560060,16.0,16.0,10147.0,162352.0,1.0,864108.0,864108.0
738,Frederick Community College,Frederick,NJCAA Division II,1028,17500.0,6583.0,66.0,116185.0,110384.0,110384,12.0,12.0,1372.0,16469.0,,49617.0,34770.0
739,Frostburg State University,Frostburg,NCAA Division III (with football),2177,0.0,39615.0,416.0,748298.0,748298.0,748298,21.0,21.0,1097.0,23036.0,1.0,180210.0,180210.0
740,Garrett College,McHenry,Other,294,38800.0,26882.0,43.0,189457.0,189457.0,189457,14.0,14.0,4381.0,61333.0,,109611.0,109611.0
741,Goucher College,Baltimore,NCAA Division III (without football),478,0.0,24387.0,132.0,487897.0,456520.0,465145,14.0,14.0,9045.0,126623.0,,224408.0,222933.0
742,Hagerstown Community College,Hagerstown,NJCAA Division I,511,52771.0,3107.0,101.0,161182.0,161182.0,161182,11.0,11.0,1663.0,18293.0,,46217.0,46217.0
743,Harford Community College,Bel Air,NJCAA Division I,1095,69640.0,5090.0,127.0,269980.0,258605.0,258605,19.0,19.0,2096.0,39826.0,,76570.0,74563.0
744,Hood College,Frederick,NCAA Division III (without football),479,0.0,10298.0,178.0,269898.0,267842.0,267842,12.0,12.0,3323.0,39881.0,,116537.0,115887.0
745,Howard Community College,Columbia,NJCAA Division III,1841,5000.0,6522.0,108.0,123652.0,119697.0,119697,20.0,20.0,835.0,16702.0,,41878.0,41878.0
746,Johns Hopkins University,Baltimore,Other,2948,789814.0,61895.0,466.0,3836789.0,3630174.0,3630174,15.0,15.0,5054.0,75805.0,1.0,297200.0,241909.0
747,Loyola University Maryland,Baltimore,NCAA Division I-AAA,1684,2656830.0,82842.0,192.0,3571611.0,3571611.0,3571611,16.0,16.0,18809.0,300940.0,1.0,2032940.0,2032940.0
748,University of Maryland-Baltimore County,Baltimore,NCAA Division I-AAA,5298,2210919.0,104412.0,298.0,3571856.0,3571856.0,3571856,17.0,17.0,16632.0,282737.0,1.0,1246647.0,1246647.0
749,University of Maryland-College Park,College Park,NCAA Division I-A,13210,7813919.0,742606.0,302.0,2653668.0,6869483.0,6869483,15.0,15.0,102433.0,1536500.0,1.0,16720500.0,7308359.0
750,University of Maryland Eastern Shore,Princess Anne,NCAA Division I-AAA,1450,684142.0,55958.0,124.0,801957.0,992962.0,992962,15.0,15.0,21083.0,316248.0,1.0,1306911.0,1115906.0
751,Montgomery College,Rockville,NCAA Division III (without football),4063,0.0,5965.0,100.0,204024.0,204024.0,204024,12.0,12.0,2322.0,27867.0,,36839.0,36839.0
752,Morgan State University,Baltimore,NCAA Division I-AA,2500,1732409.0,112068.0,216.0,627462.0,622463.0,622463,17.0,17.0,30647.0,520998.0,1.0,1756849.0,1347353.0
753,Mount St Mary's University,Emmitsburg,NCAA Division I-AAA,763,1617133.0,67040.0,186.0,1694660.0,1694660.0,1694660,17.0,17.0,23936.0,406916.0,1.0,1670971.0,1670971.0
754,Notre Dame of Maryland University,Baltimore,NCAA Division III (without football),5,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
755,Prince George's Community College,Largo,NJCAA Division III,1538,0.0,9000.0,75.0,142648.0,142648.0,142648,14.0,14.0,1520.0,21282.0,,35863.0,35863.0
756,Salisbury University,Salisbury,NCAA Division III (with football),3117,0.0,49728.0,368.0,810784.0,776750.0,776750,16.0,16.0,3267.0,52266.0,,167648.0,160286.0
757,St Mary's College of Maryland,St. Mary's City,NCAA Division III (without football),699,0.0,32922.0,178.0,399900.0,399900.0,467347,19.0,19.0,2207.0,41935.0,1.0,154921.0,154921.0
758,St John's College,Annapolis,Other,238,0.0,2888.0,11.0,4549.0,4549.0,19966,,,,,,,
