,institution_name,city_txt,classification_name,EFMaleCount,STUDENTAID_MEN,HDCOACH_SALARY_MEN,IL_PARTIC_MEN,IL_REV_MEN,IL_EXP_MEN,IL_EXPENSE_MENALL,PARTIC_MEN_Bskball,SUM_PARTIC_MEN_Bskball,OPEXPPERPART_MEN_Bskball,OPEXPPERTEAM_MEN_Bskball,MEN_FTHEADCOACH_MALE_Bskball,REV_MEN_Bskball,EXP_MEN_Bskball
895,Augsburg College,Minneapolis,NCAA Division III (with football),1204,0.0,32004.0,298.0,982155.0,1493824.0,1493824,18.0,18.0,995.0,17903.0,,148516.0,148516.0
896,Riverland Community College,Austin,NJCAA Division III,705,0.0,13100.0,59.0,85533.0,118327.0,118327,12.0,12.0,1285.0,15414.0,,39079.0,36605.0
897,Bemidji State University,Bemidji,NCAA Division II (with football),1887,602914.0,46268.0,266.0,1709256.0,2665017.0,2665017,15.0,15.0,4509.0,67629.0,,295740.0,295740.0
898,Bethany Lutheran College,Mankato,NCAA Division III (without football),254,0.0,11818.0,98.0,214623.0,273154.0,273154,19.0,19.0,1798.0,34165.0,,61334.0,61711.0
899,Bethel University,Saint Paul,NCAA Division III (with football),1078,0.0,24945.0,290.0,524142.0,995753.0,995753,27.0,27.0,841.0,22711.0,,98886.0,98886.0
900,Central Lakes College-Brainerd,Brainerd,NJCAA Division III,1095,0.0,7816.0,105.0,13658.0,111998.0,111998,15.0,15.0,1159.0,17383.0,,21224.0,35914.0
901,Carleton College,Northfield,NCAA Division III (with football),967,0.0,38808.0,299.0,511927.0,874970.0,874970,12.0,12.0,494.0,5925.0,,107352.0,115561.0
902,Concordia College at Moorhead,Moorhead,NCAA Division III (with football),1058,0.0,25083.0,472.0,460368.0,969432.0,969432,30.0,30.0,1294.0,38807.0,,143053.0,126543.0
903,Concordia University-Saint Paul,Saint Paul,NCAA Division II (with football),605,1444873.0,41280.0,201.0,701427.0,2316340.0,2316340,15.0,15.0,4085.0,61270.0,1.0,445528.0,445528.0
904,Dakota County Technical College,Rosemount,NJCAA Division III,1039,19276.0,15670.0,50.0,143929.0,143929.0,143929,,,,,,,
905,Martin Luther College,New Ulm,NCAA Division III (with football),340,0.0,5932.0,160.0,136122.0,227406.0,227406,13.0,13.0,1537.0,19986.0,,39557.0,39557.0
906,Minnesota State Community and Technical College,Fergus Falls,NJCAA Division III,1666,0.0,9961.0,83.0,80989.0,189511.0,189511,15.0,15.0,1723.0,25843.0,,41398.0,45321.0
907,Minnesota West Community and Technical College,Worthington,NJCAA Division III,797,0.0,10716.0,97.0,76067.0,174200.0,174200,13.0,13.0,1175.0,15273.0,,37681.0,35633.0
908,Gustavus Adolphus College,Saint Peter,NCAA Division III (with football),1035,0.0,32874.0,483.0,972643.0,1661737.0,1661737,26.0,26.0,1267.0,32945.0,,167020.0,153773.0
909,Hamline University,Saint Paul,NCAA Division III (with football),824,0.0,37989.0,280.0,654090.0,1204520.0,1204520,19.0,19.0,2808.0,53344.0,1.0,189016.0,189016.0
910,Hibbing Community College-A Technical and Community College,Hibbing,NJCAA Division III,568,0.0,8294.0,38.0,44936.0,95159.0,95159,16.0,16.0,2386.0,38170.0,,50223.0,50223.0
911,Itasca Community College,Grand Rapids,NJCAA Division III,548,0.0,8576.0,102.0,77347.0,152013.0,152013,16.0,16.0,786.0,12570.0,,29409.0,29409.0
912,Macalester College,Saint Paul,NCAA Division III (with football),825,0.0,41263.0,302.0,564811.0,1095425.0,1095425,18.0,18.0,1339.0,24106.0,,163871.0,163871.0
913,Minnesota State University-Mankato,Mankato,NCAA Division II (with football),5841,847258.0,69174.0,310.0,2053754.0,3513501.0,3513501,16.0,16.0,6252.0,100036.0,1.0,490177.0,474211.0
914,Mesabi Range Community and Technical College,Virginia,NJCAA Division III,535,0.0,13973.0,80.0,37945.0,138786.0,138786,8.0,8.0,1989.0,15913.0,1.0,36931.0,36420.0
915,University of Minnesota-Twin Cities,Minneapolis,NCAA Division I-A,13528,3689707.0,597421.0,456.0,7425482.0,30159838.0,30159838,16.0,16.0,64627.0,1034029.0,1.0,15141713.0,5549650.0
916,University of Minnesota-Crookston,Crookston,NCAA Division II (with football),631,523000.0,36717.0,124.0,184730.0,1357539.0,1357539,22.0,22.0,2768.0,60887.0,,325124.0,325124.0
917,Crossroads College,Rochester,Other,49,0.0,3500.0,20.0,13316.0,33859.0,33859,9.0,9.0,1810.0,16293.0,,20543.0,20543.0
918,University of Minnesota-Duluth,Duluth,NCAA Division II (with football),4918,898356.0,91373.0,303.0,2140319.0,3556258.0,3556258,14.0,14.0,4107.0,57504.0,,407181.0,401005.0
919,University of Minnesota-Morris,Morris,NCAA Division III (with football),725,0.0,20728.0,254.0,190762.0,483230.0,483230,16.0,16.0,1403.0,22451.0,,81730.0,76568.0
920,Minnesota State University-Moorhead,Moorhead,NCAA Division II (with football),2506,249875.0,35409.0,187.0,275660.0,1098855.0,1098855,12.0,12.0,4135.0,49625.0,,359278.0,347974.0
921,North Central University,Minneapolis,Other,511,0.0,3532.0,98.0,109756.0,149902.0,149902,16.0,16.0,1601.0,25622.0,,40147.0,40146.0
922,Northland Community and Technical College,Thief River Falls,NJCAA Division III,817,0.0,15233.0,85.0,69800.0,191638.0,191638,18.0,18.0,1543.0,27768.0,,62877.0,57485.0
923,Northwestern College,Saint Paul,NCAA Division III (with football),838,0.0,8990.0,230.0,145018.0,391958.0,391958,23.0,23.0,1004.0,23100.0,,54836.0,51337.0
924,Oak Hills Christian College,Bemidji,Other,62,0.0,3485.0,9.0,0.0,21722.0,21722,9.0,9.0,1993.0,17936.0,,21722.0,21722.0
925,Rainy River Community College,International Falls,NJCAA Division III,92,0.0,11958.0,30.0,20743.0,46206.0,46206,13.0,13.0,749.0,9731.0,,25463.0,25463.0
926,Rochester Community and Technical College,Rochester,NJCAA Division III,1513,0.0,10970.0,177.0,175888.0,417180.0,417180,18.0,18.0,1426.0,25674.0,,67983.0,68897.0
927,St Cloud Technical and Community College,Saint Cloud,NJCAA Division III,1386,0.0,14502.0,30.0,64251.0,88924.0,88924,10.0,10.0,1485.0,14851.0,,29539.0,28691.0
928,Saint Cloud State University,Saint Cloud,NCAA Division II (with football),6056,909829.0,52603.0,339.0,3071550.0,3488874.0,3488874,16.0,16.0,3819.0,61107.0,,400043.0,375925.0
929,Saint Mary's University of Minnesota,Winona,NCAA Division III (without football),675,0.0,21885.0,166.0,546753.0,666783.0,666783,15.0,15.0,2042.0,30633.0,,120030.0,120030.0
930,St Olaf College,Northfield,NCAA Division III (with football),1405,0.0,18997.0,502.0,721308.0,975652.0,975652,16.0,16.0,1110.0,17767.0,,70201.0,68546.0
931,Crown College,Saint Bonifacius,NCAA Division III (with football),333,0.0,23109.0,128.0,139652.0,431777.0,431777,13.0,13.0,2072.0,26942.0,1.0,70102.0,70102.0
932,The College of Saint Scholastica,Duluth,NCAA Division III (with football),838,0.0,39850.0,361.0,1030460.0,1614463.0,1614463,17.0,17.0,2612.0,44411.0,1.0,145740.0,137214.0
933,University of St Thomas,Saint Paul,NCAA Division III (with football),3147,0.0,36177.0,515.0,674847.0,1304244.0,1304244,30.0,30.0,2299.0,68970.0,,136297.0,136297.0
934,St Catherine University,Saint Paul,NCAA Division III (without football),23,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
935,Southwest Minnesota State University,Marshall,NCAA Division II (with football),1019,446984.0,46873.0,216.0,309442.0,1202277.0,1202277,19.0,19.0,1855.0,35248.0,,327994.0,296621.0
936,Vermilion Community College,Ely,NJCAA Division III,407,0.0,10356.0,85.0,48816.0,157787.0,157787,12.0,12.0,1755.0,21059.0,,47029.0,47029.0
937,Ridgewater College,Willmar,NJCAA Division III,1420,0.0,11972.0,117.0,104448.0,207765.0,207765,15.0,15.0,945.0,14175.0,,34453.0,34453.0
938,Winona State University,Winona,NCAA Division II (with football),2906,671604.0,44461.0,188.0,369299.0,1852322.0,1852322,18.0,18.0,4487.0,80773.0,,487450.0,455508.0
939,Century Community and Technical College,White Bear Lake,NJCAA Division III,2389,0.0,10878.0,43.0,67332.0,67332.0,67332,,,,,,,
940,Alcorn State University,Alcorn State,NCAA Division I-AA,948,1101027.0,50210.0,151.0,461870.0,2607647.0,2607647,13.0,13.0,7478.0,97211.0,1.0,927077.0,463385.0
941,Belhaven University,Jackson,NAIA Division I,788,2004571.0,37702.0,230.0,1145316.0,3127345.0,3127345,21.0,21.0,2311.0,48523.0,1.0,469460.0,465022.0
942,Blue Mountain College,Blue Mountain,NAIA Division I,191,357484.0,24563.0,50.0,350331.0,582203.0,582203,14.0,14.0,1528.0,21388.0,1.0,261898.0,237082.0
943,Coahoma Community College,Clarksdale,NJCAA Division I,877,269917.0,56227.0,88.0,87760.0,822690.0,822690,13.0,13.0,1423.0,18503.0,1.0,186237.0,169380.0
944,Copiah-Lincoln Community College,Wesson,NJCAA Division I,1154,261070.0,29358.0,141.0,284802.0,857515.0,857515,14.0,14.0,987.0,13815.0,,157963.0,157963.0
945,Delta State University,Cleveland,NCAA Division II (with football),959,1184320.0,46901.0,261.0,953140.0,2614864.0,2614864,23.0,23.0,3108.0,71483.0,1.0,427607.0,427607.0
946,East Central Community College,Decatur,NJCAA Division I,855,295870.0,39833.0,144.0,431319.0,1057828.0,1057828,15.0,15.0,1343.0,20138.0,1.0,181275.0,179540.0
947,East Mississippi Community College,Scooba,NJCAA Division I,1225,214989.0,51429.0,118.0,325597.0,1310777.0,1310777,14.0,14.0,3116.0,43622.0,1.0,219714.0,219714.0
948,Hinds Community College,Raymond,NJCAA Division I,3602,372670.0,17946.0,158.0,339126.0,905220.0,905220,15.0,15.0,1527.0,22899.0,,116557.0,114782.0
949,Holmes Community College,Goodman,NJCAA Division I,1642,228617.0,40890.0,131.0,394078.0,1258052.0,1258052,13.0,13.0,1456.0,18927.0,1.0,199543.0,199543.0
950,Itawamba Community College,Fulton,NJCAA Division II,2190,254137.0,45544.0,130.0,382302.0,1046875.0,1046875,15.0,15.0,1895.0,28430.0,1.0,164341.0,164341.0
951,Jackson State University,Jackson,NCAA Division I-AA,2251,1485318.0,73600.0,222.0,959305.0,3856143.0,3856143,16.0,16.0,5822.0,93145.0,1.0,592045.0,592045.0
952,Jones County Junior College,Ellisville,NJCAA Division I,1669,368744.0,32004.0,164.0,407215.0,1066588.0,1066588,18.0,18.0,1724.0,31040.0,,157585.0,157585.0
953,Meridian Community College,Meridian,NJCAA Division I,986,216488.0,31709.0,84.0,486229.0,604654.0,604654,16.0,16.0,2044.0,32697.0,,118425.0,118425.0
954,Millsaps College,Jackson,NCAA Division III (with football),460,0.0,29611.0,221.0,518524.0,1152504.0,1152504,19.0,19.0,2444.0,46445.0,,150946.0,150946.0
955,Mississippi Delta Community College,Moorhead,NJCAA Division II,902,158624.0,26136.0,95.0,91845.0,445289.0,445289,15.0,15.0,957.0,14357.0,,68388.0,68388.0
956,University of Mississippi Main Campus,University,NCAA Division I-A,6083,3371038.0,841650.0,235.0,1324719.0,27110026.0,27110026,15.0,15.0,68934.0,1034010.0,1.0,7175223.0,4270576.0
957,Mississippi Valley State University,Itta Bena,NCAA Division I-AA,791,823648.0,40453.0,157.0,504211.0,2192260.0,2192260,15.0,15.0,18434.0,276515.0,1.0,682468.0,682468.0
958,Mississippi College,Clinton,NCAA Division III (with football),1158,0.0,46278.0,348.0,523000.0,1272430.0,1272430,40.0,40.0,1828.0,73118.0,1.0,238295.0,229251.0
959,Mississippi Gulf Coast Community College,Perkinston,NJCAA Division I,2803,679121.0,13405.0,166.0,534955.0,1101178.0,1101178,15.0,15.0,1202.0,18037.0,0.0,153785.0,151229.0
960,Mississippi State University,Mississippi State,NCAA Division I-A,7418,3434255.0,809698.0,262.0,3773688.0,19592335.0,19592335,16.0,16.0,36844.0,589509.0,1.0,6914565.0,4052623.0
961,Northeast Mississippi Community College,Booneville,NJCAA Division I,1272,258831.0,29533.0,102.0,213722.0,841513.0,841513,13.0,13.0,1496.0,19451.0,,163922.0,163922.0
962,Northwest Mississippi Community College,Senatobia,NJCAA Division I,1976,215303.0,49995.0,143.0,437085.0,1351142.0,1351142,19.0,19.0,1949.0,37024.0,1.0,197029.0,197029.0
963,Pearl River Community College,Poplarville,NJCAA Division I,1604,345817.0,33381.0,117.0,252766.0,922100.0,922100,14.0,14.0,3308.0,46316.0,,181148.0,181148.0
964,Rust College,Holly Springs,NCAA Division III (without football),304,0.0,4393.0,77.0,464508.0,591305.0,591305,16.0,16.0,1597.0,25547.0,,126797.0,126797.0
965,Southwest Mississippi Community College,Summit,NJCAA Division I,649,211399.0,56547.0,136.0,321581.0,909898.0,909898,19.0,19.0,960.0,18248.0,1.0,134462.0,134462.0
966,University of Southern Mississippi,Hattiesburg,NCAA Division I-A,4263,2515119.0,245658.0,204.0,1594341.0,9805677.0,9805677,15.0,15.0,22901.0,343521.0,1.0,1806789.0,1806789.0
967,Tougaloo College,Tougaloo,NAIA Division I,328,211136.0,24833.0,45.0,171024.0,461905.0,461905,13.0,13.0,5600.0,72802.0,1.0,290881.0,290881.0
968,William Carey University,Hattiesburg,NAIA Division I,533,731696.0,31692.0,120.0,1068413.0,1386715.0,1386715,17.0,17.0,3315.0,56360.0,,318302.0,324653.0
969,Avila University,Kansas City,NAIA Division I,353,1143313.0,30360.0,133.0,626118.0,1731624.0,1731624,10.0,10.0,2232.0,22316.0,1.0,243792.0,243792.0
970,Baptist Bible College and Graduate School,Springfield,NCCAA Division II,225,0.0,4000.0,15.0,0.0,23267.0,23267,15.0,15.0,1115.0,16725.0,,23267.0,23267.0
971,Calvary Bible College and Theological Seminary,Kansas City,NCCAA Division II,95,0.0,6000.0,25.0,14194.0,33318.0,33318,10.0,10.0,956.0,9560.0,,19135.0,17560.0
972,Central Christian College of the Bible,Moberly,NCCAA Division II,159,0.0,3000.0,32.0,21418.0,37190.0,37190,12.0,12.0,338.0,4054.0,,15772.0,15772.0
973,Central Bible College,Springfield,NCCAA Division II,366,0.0,15000.0,28.0,26434.0,71815.0,71815,11.0,11.0,181.0,1988.0,1.0,48125.0,47695.0
974,Central Methodist University-College of Liberal Arts & Sciences,Fayette,NAIA Division I,565,907520.0,38783.0,289.0,836589.0,1684429.0,1684429,31.0,31.0,1542.0,47816.0,1.0,337416.0,337416.0
975,University of Central Missouri,Warrensburg,NCAA Division II (with football),3416,1317162.0,62502.0,292.0,1141800.0,3619924.0,3619924,16.0,16.0,11990.0,191841.0,1.0,720712.0,720712.0
976,Columbia College,Columbia,NAIA Division I,3763,365262.0,51860.0,37.0,361417.0,677847.0,677847,17.0,17.0,6000.0,102002.0,,340309.0,335201.0
977,Crowder College,Neosho,NJCAA Division I,947,171815.0,47580.0,77.0,405390.0,366266.0,366266,,0.0,0.0,0.0,,,
978,Culver-Stockton College,Canton,NAIA Division II,323,1833624.0,26815.0,211.0,1248366.0,2456183.0,2456183,22.0,22.0,1871.0,41154.0,,295919.0,295919.0
979,Drury University,Springfield,NCAA Division II (without football),1253,1348389.0,43022.0,181.0,1811511.0,2488535.0,2488535,13.0,13.0,9068.0,117888.0,1.0,677024.0,677024.0
980,East Central College,Union,NJCAA Division I,878,51523.0,9000.0,25.0,100573.0,100573.0,100573,,,,,,,
981,Evangel University,Springfield,NAIA Division I,692,1256976.0,35313.0,168.0,545773.0,2109019.0,2109019,16.0,16.0,5330.0,85279.0,,402409.0,402409.0
982,Fontbonne University,Saint Louis,NCAA Division III (without football),392,0.0,9328.0,173.0,316180.0,419483.0,419483,21.0,21.0,1883.0,39541.0,,103303.0,103303.0
983,Hannibal-Lagrange College,Hannibal,NAIA Division I,324,598734.0,33900.0,143.0,1020124.0,1231032.0,1231032,13.0,13.0,1641.0,21334.0,,210908.0,210908.0
984,Harris-Stowe State University,Saint Louis,NAIA Division I,430,120162.0,7210.0,77.0,158560.0,244331.0,244331,19.0,19.0,1919.0,36470.0,,85771.0,85771.0
985,Jefferson College,Hillsboro,NJCAA Division I,1432,206854.0,19775.0,54.0,433819.0,421931.0,421931,,0.0,0.0,0.0,,,
986,Lincoln University,Jefferson City,NCAA Division II (with football),951,604075.0,55308.0,171.0,595188.0,1635687.0,1635687,14.0,14.0,3586.0,50198.0,1.0,306254.0,304911.0
987,Lindenwood University,Saint Charles,NAIA Division I,3110,0.0,48910.0,635.0,1597547.0,2728392.0,2728392,42.0,42.0,3143.0,132012.0,1.0,475427.0,475427.0
988,Metropolitan Community College-Longview,Lees Summit,NJCAA Division II,1261,43951.0,43000.0,35.0,253650.0,213180.0,213180,,,,,,,
989,Metropolitan Community College-Maple Woods,Kansas City,NJCAA Division I,950,75235.0,26852.0,61.0,277778.0,252769.0,252769,,,,,,,
990,Maryville University of Saint Louis,Saint Louis,NCAA Division II (without football),500,346910.0,25620.0,153.0,547649.0,861556.0,861556,17.0,17.0,3812.0,64799.0,1.0,313907.0,309934.0
991,Mineral Area College,Park Hills,Other,870,318000.0,26628.0,47.0,400446.0,656859.0,656859,13.0,13.0,2990.0,38876.0,1.0,259294.0,258503.0
992,Missouri Baptist University,Saint Louis,NAIA Division I,593,1729489.0,18544.0,179.0,2153795.0,2496046.0,2496046,15.0,15.0,2062.0,30928.0,,342251.0,342251.0
993,Missouri Southern State University,Joplin,NCAA Division II (with football),1824,900506.0,50675.0,275.0,632194.0,2272208.0,2272208,16.0,16.0,6747.0,107952.0,1.0,537387.0,476022.0
994,Missouri Valley College,Marshall,NAIA Division I,824,2854301.0,31800.0,248.0,2472907.0,3802195.0,3802195,14.0,14.0,1999.0,27988.0,,341348.0,332348.0
995,Missouri Western State University,Saint Joseph,NCAA Division II (with football),1917,860445.0,56119.0,175.0,355669.0,1794331.0,1794331,13.0,13.0,2289.0,29757.0,1.0,470387.0,460099.0
996,University of Missouri-Columbia,Columbia,NCAA Division I-A,11199,4111316.0,673691.0,341.0,264182.0,30162220.0,30162220,14.0,14.0,77997.0,1091959.0,1.0,11084210.0,5391400.0
997,University of Missouri-Kansas City,Kansas City,NCAA Division I-AAA,2796,1078851.0,64433.0,93.0,1670227.0,2779992.0,2779992,14.0,14.0,27221.0,381088.0,1.0,1394596.0,1237498.0
998,Missouri University of Science and Technology,Rolla,NCAA Division II (with football),3875,1683001.0,51164.0,344.0,1024620.0,2735985.0,2735985,12.0,12.0,4450.0,53404.0,,410187.0,404371.0
999,University of Missouri-St Louis,Saint Louis,NCAA Division II (without football),2496,632778.0,38381.0,90.0,814372.0,1284165.0,1284165,14.0,14.0,4598.0,64375.0,1.0,515667.0,511944.0
1000,Moberly Area Community College,Moberly,NJCAA Division I,1221,119422.0,54641.0,16.0,,272527.0,272527,16.0,16.0,2228.0,35648.0,,272527.0,272527.0
1001,Truman State University,Kirksville,NCAA Division II (with football),2217,871992.0,36304.0,309.0,650910.0,2207105.0,2207105,16.0,16.0,2931.0,46894.0,,363380.0,363380.0
1002,Northwest Missouri State University,Maryville,NCAA Division II (with football),2424,1045698.0,63010.0,237.0,662283.0,2861834.0,2861834,14.0,14.0,2396.0,33545.0,1.0,422843.0,422843.0
1003,Ozark Christian College,Joplin,NCCAA Division II,315,0.0,4000.0,30.0,19000.0,47100.0,47100,15.0,15.0,1097.0,16461.0,,30417.0,30300.0
1004,College of the Ozarks,Point Lookout,NAIA Division II,581,123838.0,18362.0,40.0,165835.0,352940.0,352940,14.0,14.0,5515.0,77211.0,,187105.0,187105.0
1005,Park University,Parkville,NAIA Division I,522,641423.0,32955.0,102.0,739646.0,1035286.0,1035286,17.0,17.0,2581.0,43883.0,1.0,300913.0,295177.0
1006,Metropolitan Community College-Penn Valley,Kansas City,NJCAA Division II,483,33702.0,30826.0,15.0,,119250.0,119250,15.0,15.0,2148.0,32219.0,,139571.0,119250.0
1007,Rockhurst University,Kansas City,NCAA Division II (without football),543,1001590.0,30128.0,128.0,1054342.0,1467330.0,1467330,19.0,19.0,2465.0,46838.0,,412988.0,412988.0
1008,Saint Louis Community College-Meramec,Kirkwood,Other,2430,51937.0,10000.0,47.0,102105.0,148947.0,148947,12.0,12.0,1428.0,17130.0,,79390.0,70371.0
1009,Saint Louis University-Main Campus,Saint Louis,NCAA Division I-AAA,2945,1639651.0,161180.0,167.0,2158510.0,5109862.0,5109862,16.0,16.0,25519.0,408297.0,1.0,3136638.0,2951352.0
1010,Saint Louis Christian College,Florissant,Other,171,0.0,1333.0,47.0,11965.0,22452.0,22452,16.0,16.0,521.0,8338.0,,10487.0,10487.0
1011,St Louis College of Pharmacy,Saint Louis,NAIA Division II,266,0.0,2692.0,75.0,22605.0,48908.0,48908,14.0,14.0,1254.0,17562.0,,26303.0,26403.0
1012,Saint Louis Community College-Florissant Valley,Saint Louis,NJCAA Division I,1232,44590.0,7000.0,27.0,60470.0,118525.0,118525,9.0,9.0,1444.0,13000.0,,59455.0,58455.0
1013,Saint Louis Community College-Forest Park,Saint Louis,NJCAA Division II,1255,38196.0,4796.0,38.0,33101.0,88729.0,88729,15.0,15.0,893.0,13393.0,,55997.0,49018.0
1014,Southwest Baptist University,Bolivar,NCAA Division II (with football),800,1533781.0,38490.0,220.0,720140.0,2577302.0,2577302,16.0,16.0,3816.0,61050.0,1.0,524933.0,524933.0
1015,Missouri State University-West Plains,West Plains,NJCAA Division I,602,181671.0,47980.0,15.0,0.0,455723.0,455723,15.0,15.0,5571.0,83562.0,1.0,455723.0,455723.0
1016,State Fair Community College,Sedalia,NJCAA Division I,1015,155288.0,46171.0,12.0,,383083.0,383083,12.0,12.0,3559.0,42706.0,1.0,383083.0,383083.0
1017,Stephens College,Columbia,NAIA Division I,18,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
1018,Southeast Missouri State University,Cape Girardeau,NCAA Division I-AA,3240,1507631.0,94538.0,183.0,659032.0,3664205.0,3664205,15.0,15.0,8940.0,134103.0,1.0,1301956.0,869939.0
1019,Missouri State University-Springfield,Springfield,NCAA Division I-AA,5889,2011642.0,108266.0,204.0,1842608.0,5797623.0,5797623,13.0,13.0,27617.0,359026.0,1.0,2300602.0,1683601.0
1020,Three Rivers Community College,Poplar Bluff,NJCAA Division I,755,291746.0,35651.0,37.0,273448.0,591803.0,591803,14.0,14.0,3070.0,42979.0,,318355.0,318355.0
1021,North Central Missouri College,Trenton,NJCAA Division II,292,70958.0,14083.0,37.0,95171.0,165082.0,165082,13.0,13.0,1233.0,16026.0,,83043.0,90342.0
1022,Washington University in St Louis,Saint Louis,NCAA Division III (with football),3185,0.0,50887.0,401.0,519949.0,1314636.0,1314636,24.0,24.0,4412.0,105889.0,,284196.0,300268.0
1023,Webster University,Saint Louis,NCAA Division III (without football),1129,0.0,20231.0,104.0,361707.0,455244.0,455244,22.0,22.0,1823.0,40112.0,,120766.0,112965.0
1024,Wentworth Military Academy,Lexington,NJCAA Division III,112,0.0,2100.0,15.0,8905.0,8905.0,8905,,,,,,,
1025,Westminster College,Fulton,NCAA Division III (with football),640,0.0,27450.0,242.0,250779.0,611961.0,611961,28.0,28.0,1230.0,34431.0,,121813.0,121405.0
1026,William Jewell College,Liberty,NCAA Division II (with football),415,1811067.0,30606.0,224.0,1070173.0,2735434.0,2735434,15.0,15.0,4321.0,64816.0,,484642.0,484642.0
1027,William Woods University,Fulton,NAIA Division I,223,709720.0,31000.0,124.0,1059152.0,1106728.0,1106728,21.0,21.0,1166.0,24480.0,,232933.0,236650.0
1028,Blackfeet Community College,Browning,Other,183,0.0,3606.0,4.0,14138.0,14138.0,14138,,,,,,,
1029,Carroll College,Helena,NAIA Division I,529,932869.0,26118.0,165.0,132617.0,1736307.0,1736307,13.0,13.0,10544.0,137066.0,1.0,483408.0,498088.0
1030,Dawson Community College,Glendive,NJCAA Division I,154,168872.0,13428.0,62.0,170293.0,281259.0,281259,20.0,20.0,1045.0,20898.0,,140271.0,109547.0
1031,Montana State University-Billings,Billings,NCAA Division II (without football),990,650915.0,26079.0,181.0,1005140.0,1495203.0,1495203,15.0,15.0,6821.0,102312.0,1.0,545726.0,534475.0
1032,University of Great Falls,Great Falls,NAIA Division I,265,1079748.0,22582.0,145.0,1228529.0,1651213.0,1651213,25.0,25.0,3531.0,88273.0,1.0,434848.0,430828.0
1033,Little Big Horn College,Crow Agency,NJCAA Division I,125,27344.0,29750.0,15.0,,94998.0,94998,15.0,15.0,2290.0,34352.0,1.0,94998.0,94998.0
1034,Miles Community College,Miles City,NJCAA Division I,165,233705.0,12152.0,79.0,287724.0,412280.0,412280,12.0,12.0,1490.0,17879.0,,138600.0,136820.0
1035,Montana Tech of the University of Montana,Butte,NAIA Division I,1215,452413.0,27485.0,162.0,21626.0,1239850.0,1239850,16.0,16.0,4712.0,75386.0,,298598.0,278527.0
1036,Montana State University,Bozeman,NCAA Division I-AA,5225,2470661.0,115023.0,244.0,1230981.0,7245703.0,7245703,17.0,17.0,19825.0,337018.0,1.0,1577238.0,1329900.0
1037,The University of Montana,Missoula,NCAA Division I-AA,5261,2300186.0,122205.0,252.0,346262.0,7319173.0,7319173,14.0,14.0,26209.0,366926.0,1.0,1212593.0,1499077.0
1038,Montana State University-Northern,Havre,NAIA Division I,554,613770.0,48508.0,130.0,237771.0,1193473.0,1235340,13.0,13.0,4478.0,58208.0,1.0,321443.0,284592.0
1039,Rocky Mountain College,Billings,NAIA Division I,444,1293703.0,26290.0,169.0,678512.0,1988718.0,1988718,14.0,14.0,4271.0,59796.0,1.0,458124.0,458124.0
1040,The University of Montana-Western,Dillon,NAIA Division I,558,495655.0,29651.0,140.0,173101.0,1100702.0,1104417,29.0,29.0,3271.0,94862.0,,257693.0,255124.0
1041,Bellevue University,Bellevue,NAIA Division II,2450,316671.0,43500.0,68.0,546587.0,771135.0,771135,14.0,14.0,4253.0,59542.0,1.0,236470.0,225673.0
1042,Central Community College,Grand Island,Other,1215,26219.0,2467.0,23.0,23035.0,53996.0,53996,15.0,15.0,161.0,2419.0,,30961.0,30961.0
1043,Chadron State College,Chadron,NCAA Division II (with football),746,426628.0,32462.0,277.0,323979.0,1628443.0,1628443,18.0,18.0,2455.0,44182.0,1.0,206435.0,206435.0
1044,Concordia University-Seward,Seward,NAIA Division II,546,1247978.0,21340.0,385.0,1077996.0,1877348.0,1877348,18.0,18.0,1381.0,24849.0,,210801.0,191509.0
1045,Creighton University,Omaha,NCAA Division I-AAA,1610,1474578.0,195086.0,105.0,2562686.0,7333774.0,7333774,18.0,18.0,33007.0,594124.0,1.0,4771088.0,4771088.0
1046,Doane College-Crete,Crete,NAIA Division II,509,2011324.0,22662.0,317.0,1441487.0,2699587.0,2699587,30.0,30.0,1045.0,31352.0,,353133.0,353133.0
1047,Grace University,Omaha,NCCAA Division II,110,0.0,4375.0,32.0,10343.0,32589.0,32589,14.0,14.0,839.0,11746.0,,13496.0,18496.0
1048,Hastings College,Hastings,NAIA Division II,574,2358932.0,19901.0,332.0,1658245.0,3092140.0,3092140,24.0,24.0,1543.0,37027.0,,314531.0,311323.0
1049,University of Nebraska at Kearney,Kearney,NCAA Division II (with football),2067,494930.0,33904.0,336.0,1013452.0,1939836.0,1939836,21.0,21.0,3030.0,63628.0,1.0,381395.0,348527.0
1050,Mid-Plains Community College,North Platte,NJCAA Division I,467,153022.0,9625.0,89.0,201100.0,443753.0,443753,38.0,38.0,1866.0,70921.0,0.0,242653.0,242653.0
1051,Midland University,Fremont,NAIA Division II,476,1670793.0,27319.0,333.0,761360.0,2238861.0,2238861,24.0,24.0,458.0,11003.0,,275478.0,235510.0
1052,Nebraska Christian College,Papillion,Other,68,0.0,2680.0,8.0,0.0,6737.0,6737,8.0,8.0,495.0,3957.0,,6737.0,6737.0
1053,University of Nebraska at Omaha,Omaha,NCAA Division II (with football),4464,1468970.0,93000.0,270.0,3620358.0,5071904.0,5071904,17.0,17.0,4162.0,70757.0,,484173.0,459379.0
