,institution_name,city_txt,classification_name,EFMaleCount,STUDENTAID_MEN,HDCOACH_SALARY_MEN,IL_PARTIC_MEN,IL_REV_MEN,IL_EXP_MEN,IL_EXPENSE_MENALL,PARTIC_MEN_Bskball,SUM_PARTIC_MEN_Bskball,OPEXPPERPART_MEN_Bskball,OPEXPPERTEAM_MEN_Bskball,MEN_FTHEADCOACH_MALE_Bskball,REV_MEN_Bskball,EXP_MEN_Bskball
1144,CUNY York College,Jamaica,NCAA Division III without football,1647,0.0,5494.0,116.0,95652.0,92388.0,92388,15.0,15.0,1281.0,19215.0,,44488.0,42698.0
1145,D'Youville College,Buffalo,NCAA Division III without football,354,0.0,7416.0,73.0,160564.0,160564.0,160564,15.0,15.0,2646.0,39697.0,,53716.0,53716.0
1146,Daemen College,Amherst,NCAA Division II without football,515,477355.0,26521.0,137.0,468302.0,455533.0,455533,25.0,25.0,3673.0,91819.0,,622480.0,461325.0
1147,Dominican College of Blauvelt,Orangeburg,NCAA Division II without football,458,1012251.0,12287.0,97.0,961108.0,961108.0,961108,15.0,15.0,2454.0,36815.0,,453617.0,453617.0
1148,Dutchess Community College,Poughkeepsie,NJCAA Division III ,1945,0.0,5825.0,62.0,72526.0,71801.0,71801,15.0,15.0,1394.0,20913.0,,33711.0,33271.0
1149,Elmira College,Elmira,NCAA Division III without football,305,0.0,27249.0,155.0,693280.0,693280.0,693280,19.0,19.0,2504.0,47574.0,,93540.0,93540.0
1150,Erie Community College,Buffalo,NJCAA Division III ,3811,6300.0,24227.0,209.0,357610.0,337332.0,337332,17.0,17.0,2472.0,42016.0,1.0,155221.0,154685.0
1151,Fashion Institute of Technology,New York,NJCAA Division III ,1033,0.0,3850.0,17.0,56071.0,56071.0,56071,,,,,,,
1152,Finger Lakes Community College,Canandaigua,NJCAA Division III ,1206,0.0,6814.0,117.0,183815.0,183815.0,183815,12.0,12.0,1795.0,21537.0,,35973.0,35973.0
1153,Five Towns College,Dix Hills,Other ,419,0.0,15000.0,12.0,,,0,12.0,12.0,4854.0,58245.0,,79245.0,79245.0
1154,Fordham University,Bronx,NCAA Division I-FCS,3745,7657955.0,122391.0,394.0,4002612.0,4002612.0,4002612,19.0,19.0,42866.0,814452.0,1.0,4436291.0,4436291.0
1155,Fulton-Montgomery Community College,Johnstown,NJCAA Division III ,601,0.0,4135.0,63.0,115683.0,91869.0,91869,20.0,20.0,1032.0,20632.0,,39033.0,33006.0
1156,Genesee Community College,Batavia,NJCAA Division II ,892,46600.0,4775.0,103.0,359311.0,359311.0,359311,13.0,13.0,2809.0,36522.0,,71522.0,71522.0
1157,Hamilton College,Clinton,NCAA Division III with football,906,0.0,50079.0,387.0,1506793.0,1506793.0,1506793,14.0,14.0,4850.0,67905.0,,228375.0,228375.0
1158,Hartwick College,Oneonta,NCAA Division III with football,546,502238.0,32957.0,242.0,1026222.0,1026222.0,1026222,15.0,15.0,2178.0,32663.0,,126317.0,126317.0
1159,Herkimer County Community College,Herkimer,NJCAA Division III ,760,0.0,6406.0,152.0,127736.0,127736.0,127736,24.0,24.0,969.0,23252.0,,34115.0,34115.0
1160,Hilbert College,Hamburg,NCAA Division III without football,326,0.0,7557.0,120.0,249468.0,249468.0,249468,17.0,17.0,2450.0,41654.0,0.0,73458.0,73153.0
1161,Hobart William Smith Colleges,Geneva,NCAA Division III with football,1107,0.0,62400.0,305.0,1595017.0,1595017.0,1704119,17.0,17.0,3158.0,53690.0,1.0,218149.0,218149.0
1162,Hofstra University,Hempstead,NCAA Division I without football,2912,3474330.0,125621.0,149.0,5597758.0,5597758.0,5597758,13.0,13.0,28054.0,364705.0,1.0,2613307.0,2613307.0
1163,Houghton College,Houghton,NCAA Division III without football,375,0.0,17674.0,158.0,318765.0,318765.0,318765,15.0,15.0,2096.0,31434.0,,80588.0,80588.0
1164,Hudson Valley Community College,Troy,NJCAA Division III ,3277,0.0,5546.0,204.0,160954.0,160954.0,160954,15.0,15.0,1443.0,21638.0,,35676.0,35676.0
1165,Iona College,New Rochelle,NCAA Division I-FCS,1469,1966609.0,147455.0,207.0,2312667.0,2312667.0,2312667,15.0,15.0,39365.0,590473.0,1.0,2514963.0,2514963.0
1166,Ithaca College,Ithaca,NCAA Division III with football,2536,0.0,77172.0,488.0,1720912.0,1720912.0,1720912,16.0,16.0,3398.0,54372.0,,216733.0,216733.0
1167,Jamestown Community College,Jamestown,NJCAA Division III ,901,8000.0,3342.0,81.0,88810.0,88810.0,88810,12.0,12.0,1040.0,12480.0,,38286.0,38286.0
1168,Jefferson Community College,Watertown,NJCAA Division III ,923,0.0,5476.0,101.0,118726.0,118726.0,118726,12.0,12.0,1576.0,18907.0,,32516.0,32516.0
1169,Keuka College,Keuka Park,NCAA Division III without football,374,0.0,19377.0,135.0,364919.0,364919.0,364919,16.0,16.0,2672.0,42757.0,,105078.0,105078.0
1170,Le Moyne College,Syracuse,NCAA Division II without football,1058,1342967.0,39350.0,230.0,1861992.0,1861992.0,1861992,13.0,13.0,7085.0,92104.0,1.0,716032.0,716032.0
1171,LIU Brooklyn,Brooklyn,NCAA Division I without football,1174,2406685.0,89626.0,119.0,2720882.0,2720882.0,2720882,15.0,15.0,18180.0,272702.0,1.0,1950050.0,1950050.0
1172,LIU Post,Brookville,NCAA Division II with football,1156,3661804.0,33148.0,315.0,2228410.0,2228410.0,2228410,16.0,16.0,5735.0,91754.0,1.0,696482.0,696482.0
1173,Manhattan College,Riverdale,NCAA Division I without football,1874,3156806.0,91327.0,279.0,3670485.0,3670485.0,3670485,15.0,15.0,30573.0,458601.0,1.0,2337236.0,2337236.0
1174,Manhattanville College,Purchase,NCAA Division III without football,613,0.0,29405.0,176.0,703376.0,615054.0,615054,17.0,17.0,813.0,13817.0,1.0,130613.0,124775.0
1175,Marist College,Poughkeepsie,NCAA Division I-FCS,2046,2284743.0,70883.0,416.0,3466292.0,3466292.0,3466292,14.0,14.0,19530.0,273415.0,1.0,1803822.0,1803822.0
1176,Medaille College,Buffalo,NCAA Division III without football,362,0.0,11149.0,107.0,292333.0,249806.0,249806,15.0,15.0,2716.0,40736.0,,110153.0,97682.0
1177,Mercy College,Dobbs Ferry,NCAA Division II without football,1698,631465.0,13125.0,117.0,821927.0,753495.0,753495,16.0,16.0,1917.0,30675.0,,227543.0,203919.0
1178,Mohawk Valley Community College,Utica,NJCAA Division III ,1658,0.0,6139.0,149.0,227746.0,227746.0,227746,15.0,15.0,1478.0,22170.0,,43031.0,43031.0
1179,Molloy College,Rockville Centre,NCAA Division II without football,786,967075.0,18304.0,155.0,1098437.0,1088380.0,1088380,13.0,13.0,4374.0,56867.0,,359128.0,358604.0
1180,Monroe College,Bronx,NJCAA Division I ,1699,1746981.0,19462.0,282.0,1862051.0,1862051.0,1862051,29.0,29.0,5070.0,147032.0,,480298.0,480298.0
1181,Monroe Community College,Rochester,NJCAA Division II ,3909,142300.0,39444.0,98.0,532607.0,517257.0,517257,14.0,14.0,3443.0,48208.0,,181486.0,183384.0
1182,Mount Saint Mary College,Newburgh,NCAA Division III without football,506,0.0,21751.0,200.0,493612.0,481227.0,481227,17.0,17.0,2193.0,37280.0,,124598.0,119685.0
1183,College of Mount Saint Vincent,Bronx,NCAA Division III without football,482,0.0,9416.0,121.0,220358.0,200677.0,200677,19.0,19.0,2217.0,42118.0,,84258.0,70182.0
1184,Nassau Community College,Garden City,NJCAA Division III ,5885,0.0,14625.0,260.0,314584.0,314584.0,314584,16.0,16.0,1707.0,27312.0,,52245.0,52245.0
1185,Nazareth College,Rochester,NCAA Division III without football,558,0.0,19078.0,223.0,1011353.0,870899.0,870899,14.0,14.0,3234.0,45271.0,0.0,157004.0,129787.0
1186,The College of New Rochelle,New Rochelle,NCAA Division III without football,299,0.0,8000.0,44.0,68487.0,68487.0,68487,18.0,18.0,2344.0,42187.0,,66187.0,66187.0
1187,New York University,New York,NCAA Division III without football,10544,0.0,56673.0,362.0,2885954.0,2859918.0,2859918,16.0,16.0,19359.0,309736.0,1.0,666472.0,634139.0
1188,Niagara County Community College,Sanborn,NJCAA Division III ,1516,19000.0,25400.0,106.0,266957.0,201770.0,201770,16.0,16.0,2246.0,35930.0,1.0,147930.0,140930.0
1189,Niagara University,Niagara University,NCAA Division I without football,1110,2117089.0,57515.0,150.0,2976734.0,2976734.0,2976734,14.0,14.0,27151.0,380111.0,1.0,1796129.0,1796129.0
1190,North Country Community College,Saranac Lake,NJCAA Division III ,233,0.0,7500.0,30.0,16490.0,16490.0,16490,14.0,14.0,111.0,1555.0,,39280.0,39280.0
1191,New York Institute of Technology,Old Westbury,NCAA Division II without football,2033,1676403.0,18360.0,149.0,1888184.0,1888184.0,1888184,18.0,18.0,4146.0,74627.0,0.0,454005.0,454005.0
1192,Nyack College,Nyack,NCAA Division II without football,445,1159885.0,20000.0,105.0,1083949.0,1083949.0,1083949,14.0,14.0,4313.0,60379.0,1.0,490582.0,490582.0
1193,Onondaga Community College,Syracuse,NJCAA Division III ,2867,0.0,7515.0,169.0,379641.0,353709.0,353709,15.0,15.0,2225.0,33376.0,,135475.0,123680.0
1194,Orange County Community College,Middletown,Other ,1449,15000.0,4900.0,65.0,84015.0,83614.0,83614,12.0,12.0,2040.0,24483.0,,41950.0,41668.0
1195,Pace University-New York,New York,NCAA Division II with football,2957,2168840.0,55082.0,201.0,1173984.0,1153159.0,1153159,13.0,13.0,6029.0,78373.0,1.0,807755.0,801979.0
1196,Paul Smiths College of Arts and Science,Paul Smiths,USCAA,547,0.0,7333.0,148.0,301680.0,301680.0,326239,16.0,16.0,1725.0,27595.0,,83056.0,83056.0
1197,Davis College,Johnson City,USCAA,93,0.0,2917.0,35.0,18304.0,18304.0,18304,15.0,15.0,1267.0,19003.0,,29586.0,29586.0
1198,Pratt Institute-Main,Brooklyn,USCAA,1018,0.0,9575.0,88.0,143471.0,143471.0,143471,10.0,10.0,2155.0,21550.0,,35562.0,35562.0
1199,Rensselaer Polytechnic Institute,Troy,NCAA Division III with football,4243,1228392.0,69250.0,492.0,5055900.0,3501784.0,3501784,13.0,13.0,3667.0,47676.0,1.0,203713.0,185866.0
1200,Roberts Wesleyan College,Rochester,NCAA Division II without football,366,610222.0,20818.0,203.0,958111.0,950019.0,950019,25.0,25.0,1950.0,48749.0,,255083.0,235117.0
1201,Rochester Institute of Technology,Rochester,Other ,8156,0.0,52557.0,459.0,2603135.0,2603135.0,2603135,17.0,17.0,2681.0,45583.0,,177357.0,177357.0
1202,University of Rochester,Rochester,NCAA Division III with football,3115,0.0,50108.0,335.0,991930.0,991930.0,991930,17.0,17.0,5565.0,94609.0,,318913.0,318913.0
1203,Rockland Community College,Suffern,NJCAA Division III ,2014,11075.0,5625.0,84.0,125591.0,125591.0,125591,17.0,17.0,1930.0,32802.0,,51475.0,51475.0
1204,The Sage Colleges,Troy,NCAA Division III without football,244,0.0,19495.0,82.0,156349.0,156349.0,156349,16.0,16.0,1096.0,17541.0,,93927.0,93927.0
1205,St Bonaventure University,Saint Bonaventure,NCAA Division I without football,799,1664941.0,135311.0,157.0,1936402.0,1936402.0,1936402,15.0,15.0,43211.0,648167.0,1.0,3449008.0,3449008.0
1206,St Francis College,Brooklyn Heights,NCAA Division I without football,977,1134899.0,46596.0,127.0,1213255.0,1213255.0,1213255,14.0,14.0,15588.0,218232.0,1.0,1317776.0,1317776.0
1207,St Lawrence University,Canton,NCAA Division III with football,1057,1173305.0,41914.0,509.0,3298862.0,3298862.0,3298862,15.0,15.0,1988.0,29814.0,,154331.0,154331.0
1208,The College of Saint Rose,Albany,NCAA Division II without football,833,1178669.0,19995.0,173.0,1367878.0,1351890.0,1351890,15.0,15.0,7051.0,105763.0,1.0,698436.0,698436.0
1209,St. Thomas Aquinas College,Sparkill,NCAA Division II without football,514,1320098.0,16102.0,200.0,1545301.0,1508611.0,1508611,14.0,14.0,4874.0,68234.0,,521718.0,491080.0
1210,Sarah Lawrence College,Bronxville,NCAA Division III without football,388,0.0,17338.0,71.0,198668.0,198668.0,198668,17.0,17.0,2119.0,36023.0,,91320.0,91320.0
1211,Schenectady County Community College,Schenectady,NJCAA Division III ,916,0.0,6000.0,37.0,59426.0,53690.0,53690,15.0,15.0,536.0,8045.0,,19000.0,20250.0
1212,Siena College,Loudonville,NCAA Division I without football,1470,2244254.0,71147.0,215.0,2682086.0,2682086.0,2682086,15.0,15.0,81845.0,1227670.0,1.0,3102278.0,3102278.0
1213,Skidmore College,Saratoga Springs,NCAA Division III without football,1050,0.0,37588.0,194.0,972273.0,972273.0,972273,14.0,14.0,5089.0,71241.0,,155660.0,155660.0
1214,St. Joseph's College-New York,Brooklyn,NCAA Division III without football,1170,0.0,8026.0,268.0,466583.0,466583.0,466583,29.0,29.0,2032.0,58924.0,,99853.0,99853.0
1215,Saint John Fisher College,Rochester,NCAA Division III with football,1046,0.0,35582.0,400.0,1040269.0,967332.0,967332,35.0,35.0,1884.0,65931.0,1.0,322875.0,301110.0
1216,St John's University-New York,Queens,NCAA Division I without football,5011,3402863.0,387776.0,162.0,5105991.0,5105991.0,5105991,16.0,16.0,71766.0,1148259.0,1.0,8323127.0,8323127.0
1217,Sullivan County Community College,Loch Sheldrake,NJCAA Division III ,409,3000.0,14775.0,60.0,77637.0,77637.0,80884,16.0,16.0,2426.0,38814.0,1.0,105210.0,105210.0
1218,SUNY College of Technology at Alfred,Alfred,NCAA Division III with football,2274,0.0,19384.0,366.0,479843.0,479843.0,479843,21.0,21.0,3146.0,66062.0,,108295.0,108295.0
1219,SUNY College of Technology at Canton,Canton,NCAA Division III without football,1209,0.0,18216.0,162.0,552784.0,468497.0,468497,18.0,18.0,2621.0,47176.0,,130945.0,120670.0
1220,SUNY College of Technology at Delhi,Delhi,USCAA,1361,0.0,10738.0,161.0,297679.0,297679.0,297679,18.0,18.0,2154.0,38772.0,0.0,68095.0,68095.0
1221,SUNY College of Agriculture and Technology at Cobleskill,Cobleskill,NCAA Division III without football,1016,0.0,5789.0,140.0,163170.0,163170.0,164624,21.0,21.0,1211.0,25421.0,,37524.0,37524.0
1222,Farmingdale State College,Farmingdale,NCAA Division III without football,4009,0.0,15755.0,258.0,450080.0,450908.0,450908,17.0,17.0,1673.0,28443.0,,90040.0,88483.0
1223,Morrisville State College,Morrisville,NCAA Division III with football,1318,0.0,40733.0,237.0,590668.0,570233.0,570233,16.0,16.0,3199.0,51190.0,,160900.0,150350.0
1224,SUNY at Albany,Albany,NCAA Division I-FCS,6261,4148367.0,131690.0,320.0,3149966.0,2937590.0,2937590,14.0,14.0,21648.0,303068.0,1.0,2217109.0,1853097.0
1225,SUNY at Binghamton,Vestal,NCAA Division I without football,6768,2349491.0,89116.0,311.0,3691853.0,3691853.0,3691853,17.0,17.0,16240.0,276074.0,1.0,1639092.0,1639092.0
1226,University at Buffalo,Buffalo,NCAA Division I-FBS,10798,5696999.0,144707.0,382.0,4291643.0,3849276.0,3849276,15.0,15.0,33416.0,501242.0,1.0,2214350.0,2214350.0
1227,Stony Brook University,Stony Brook,NCAA Division I-FCS,8473,4440302.0,192955.0,347.0,5471969.0,3069125.0,3069125,15.0,15.0,41294.0,619407.0,1.0,2045144.0,2193596.0
1228,SUNY College of Environmental Science and Forestry,Syracuse,USCAA,918,0.0,2917.0,110.0,93050.0,87994.0,101955,14.0,14.0,2091.0,29276.0,,34856.0,37633.0
1229,SUNY Polytechnic Institute,Utica,NCAA Division III without football,1202,0.0,32542.0,131.0,494937.0,484240.0,484240,13.0,13.0,3864.0,50232.0,1.0,140043.0,138987.0
1230,SUNY College at Brockport,Brockport,NCAA Division III with football,2865,0.0,29835.0,433.0,772434.0,759451.0,759451,18.0,18.0,2171.0,39077.0,1.0,105423.0,105423.0
1231,SUNY Buffalo State,Buffalo,NCAA Division III with football,3214,0.0,27329.0,286.0,696129.0,645715.0,645715,15.0,15.0,3211.0,48172.0,,189624.0,190625.0
1232,SUNY Cortland,Cortland,NCAA Division III with football,2731,0.0,47574.0,500.0,1242150.0,1242141.0,1242141,18.0,18.0,2342.0,42150.0,,180687.0,180687.0
1233,SUNY at Fredonia,Fredonia,NCAA Division III without football,1819,0.0,36782.0,204.0,729116.0,728870.0,728870,16.0,16.0,3799.0,60780.0,,149999.0,150245.0
1234,SUNY College at Geneseo,Geneseo,NCAA Division III without football,2165,0.0,36695.0,272.0,780124.0,780124.0,780124,16.0,16.0,3242.0,51867.0,1.0,176342.0,176342.0
1235,State University of New York at New Paltz,New Paltz,NCAA Division III without football,2351,0.0,40756.0,121.0,546814.0,528868.0,528868,14.0,14.0,2610.0,36534.0,1.0,143687.0,137517.0
1236,SUNY Oneonta,Oneonta,NCAA Division III without football,2247,0.0,30630.0,291.0,789325.0,789325.0,789325,14.0,14.0,2887.0,40421.0,,129855.0,129855.0
1237,SUNY College at Oswego,Oswego,NCAA Division III without football,3433,0.0,27654.0,311.0,1371989.0,1316282.0,1316282,16.0,16.0,2863.0,45812.0,,128865.0,128419.0
1238,SUNY College at Potsdam,Potsdam,NCAA Division III without football,1401,0.0,44430.0,153.0,526245.0,520084.0,520084,14.0,14.0,2195.0,30732.0,1.0,128185.0,126611.0
1239,SUNY at Purchase College,Purchase,NCAA Division III without football,1568,0.0,9392.0,138.0,263938.0,263938.0,263938,17.0,17.0,1601.0,27216.0,,62992.0,62992.0
1240,SUNY College at Old Westbury,Old Westbury,NCAA Division III without football,1453,0.0,10702.0,95.0,201636.0,185531.0,185531,14.0,14.0,2694.0,37714.0,,68418.0,62438.0
1241,SUNY College at Plattsburgh,Plattsburgh,NCAA Division III without football,2113,0.0,35218.0,240.0,1146361.0,1146545.0,1146545,15.0,15.0,3907.0,58598.0,,224261.0,223372.0
1242,SUNY Maritime College,Throggs Neck,NCAA Division III with football,1399,0.0,17574.0,285.0,241031.0,241031.0,334291,14.0,14.0,1955.0,27371.0,,70421.0,70421.0
1243,Syracuse University,Syracuse,NCAA Division I-FBS,6518,8533414.0,832076.0,362.0,4921823.0,8472833.0,8472833,19.0,19.0,111080.0,2110527.0,1.0,29322084.0,13260311.0
1244,Tompkins Cortland Community College,Dryden,NJCAA Division III ,893,0.0,4850.0,104.0,113410.0,113410.0,113410,19.0,19.0,786.0,14943.0,,27596.0,27596.0
1245,Touro College,New York,Independent,1509,0.0,15000.0,15.0,,,0,15.0,15.0,293.0,4400.0,,39400.0,39400.0
1246,Ulster County Community College,Stone Ridge,Other ,566,0.0,6124.0,69.0,76807.0,74356.0,74356,15.0,15.0,1053.0,15795.0,,27915.0,27896.0
1247,Union College,Schenectady,NCAA Division III with football,1143,0.0,59775.0,386.0,2186008.0,1802333.0,1802333,17.0,17.0,4511.0,76683.0,,190174.0,190174.0
1248,United States Merchant Marine Academy,Kings Point,NCAA Division III with football,735,0.0,29908.0,307.0,1029929.0,967527.0,967527,16.0,16.0,1983.0,31732.0,,135861.0,122479.0
1249,Utica College,Utica,NCAA Division III with football,1170,0.0,44067.0,567.0,1565570.0,1373684.0,1373684,17.0,17.0,2039.0,34671.0,,203506.0,196309.0
1250,Vassar College,Poughkeepsie,NCAA Division III without football,1025,0.0,39442.0,220.0,1226260.0,1179496.0,1179496,14.0,14.0,4470.0,62576.0,,182799.0,177371.0
1251,Villa Maria College,Buffalo,USCAA,186,0.0,10000.0,39.0,48813.0,48813.0,48813,16.0,16.0,2713.0,43413.0,,66413.0,66413.0
1252,Wagner College,Staten Island,NCAA Division I-FCS,671,4286474.0,61363.0,318.0,1988996.0,1969428.0,1969428,14.0,14.0,16807.0,235292.0,1.0,1533500.0,1533035.0
1253,Webb Institute,Glen Cove,Other ,76,0.0,5500.0,12.0,,,25416,12.0,12.0,373.0,4475.0,,10275.0,10275.0
1254,Wells College,Aurora,NCAA Division III without football,171,0.0,15129.0,101.0,281465.0,281465.0,281465,14.0,14.0,2435.0,34083.0,,82247.0,82247.0
1255,SUNY Westchester Community College,Valhalla,NJCAA Division III ,3502,1000.0,6428.0,71.0,108772.0,108272.0,108272,,,,,,,
1256,Yeshiva University,New York,NCAA Division III without football,1404,0.0,10650.0,118.0,365735.0,365735.0,365735,16.0,16.0,1465.0,23438.0,,52120.0,52120.0
1257,Appalachian State University,Boone,NCAA Division I-FBS,6975,4119205.0,155223.0,321.0,3027156.0,3027156.0,3027156,16.0,16.0,29040.0,464645.0,1.0,1706179.0,1706179.0
1258,Barton College,Wilson,NCAA Division II without football,294,1055587.0,23013.0,193.0,1394577.0,1333176.0,1333176,18.0,18.0,3835.0,69023.0,,428419.0,415863.0
1259,Belmont Abbey College,Belmont,NCAA Division II without football,667,1012084.0,36188.0,390.0,2463909.0,2463909.0,2463909,14.0,14.0,3588.0,50231.0,1.0,487806.0,487806.0
1260,Brevard College,Brevard,NCAA Division II with football,391,834758.0,30770.0,264.0,1033976.0,1033976.0,1033976,20.0,20.0,2386.0,47714.0,1.0,271626.0,271626.0
1261,Brunswick Community College,Bolivia,NJCAA Division II ,226,0.0,4750.0,45.0,46584.0,46261.0,46261,15.0,15.0,1591.0,23870.0,,37405.0,30461.0
1262,Caldwell Community College and Technical Institute,Hudson,NJCAA Division I ,610,0.0,5500.0,17.0,,,0,17.0,17.0,2280.0,38760.0,,57857.0,57857.0
1263,Campbell University,Buies Creek,NCAA Division I-FCS,1651,2765259.0,92943.0,339.0,4149318.0,4149324.0,4149324,18.0,18.0,19845.0,357212.0,1.0,1676279.0,1676279.0
1264,Cape Fear Community College,Wilmington,NJCAA Division I ,1844,28000.0,12221.0,42.0,92036.0,92036.0,92036,12.0,12.0,2820.0,33838.0,,73759.0,73759.0
1265,Catawba College,Salisbury,NCAA Division II with football,584,2215756.0,44200.0,268.0,1678851.0,1678551.0,1678551,19.0,19.0,2369.0,45020.0,1.0,437262.0,434670.0
1266,Catawba Valley Community College,Hickory,NJCAA Division II ,853,32241.0,12000.0,54.0,188641.0,188641.0,188641,18.0,18.0,1538.0,27688.0,0.0,96561.0,96561.0
1267,Central Carolina Community College,Sanford,NJCAA Division III ,728,0.0,9790.0,23.0,22218.0,22218.0,22218,15.0,15.0,680.0,10206.0,,35894.0,35894.0
1268,Chowan University,Murfreesboro,NCAA Division II with football,691,1812793.0,48750.0,269.0,1388807.0,1388807.0,1388807,14.0,14.0,3775.0,52844.0,1.0,492286.0,492286.0
1269,Davidson County Community College,Thomasville,NJCAA Division III ,571,0.0,8741.0,15.0,0.0,0.0,0,15.0,15.0,2147.0,32200.0,,76658.0,76483.0
1270,Davidson College,Davidson,NCAA Division I-FCS,910,1891535.0,104678.0,297.0,3216278.0,2891595.0,2891595,17.0,17.0,35643.0,605928.0,1.0,2594894.0,2638281.0
1271,Duke University,Durham,NCAA Division I-FBS,3259,10090804.0,856335.0,463.0,7996255.0,11978006.0,11978006,16.0,16.0,196420.0,3142715.0,1.0,34398285.0,19507686.0
1272,East Carolina University,Greenville,NCAA Division I-FBS,8393,4249953.0,356728.0,284.0,5500742.0,4737625.0,4737625,15.0,15.0,55320.0,829807.0,1.0,3489508.0,3376742.0
1273,Elizabeth City State University,Elizabeth City,NCAA Division II with football,533,297677.0,19500.0,110.0,29780.0,29780.0,29780,15.0,15.0,517.0,7752.0,,187084.0,187084.0
1274,Elon University,Elon,NCAA Division I-FCS,2398,5158889.0,146910.0,217.0,3225969.0,3225969.0,3225969,16.0,16.0,25620.0,409926.0,1.0,1879115.0,1879115.0
1275,Fayetteville Technical Community College,Fayetteville,NJCAA Division II ,1747,5000.0,7972.0,27.0,16890.0,16890.0,16890,19.0,19.0,951.0,18069.0,,41415.0,41415.0
1276,Fayetteville State University,Fayetteville,NCAA Division II with football,1291,528527.0,30025.0,102.0,60050.0,60050.0,60050,13.0,13.0,5162.0,67103.0,1.0,387524.0,387524.0
1277,Gardner-Webb University,Boiling Springs,NCAA Division I-FCS,742,4629323.0,49700.0,364.0,2992099.0,2992099.0,2992099,14.0,14.0,22407.0,313704.0,1.0,1189273.0,1189273.0
1278,Greensboro College,Greensboro,NCAA Division III with football,413,0.0,32576.0,259.0,558705.0,542970.0,542970,22.0,22.0,2731.0,60079.0,,138774.0,138774.0
1279,Guilford College,Greensboro,NCAA Division III with football,715,0.0,43551.0,289.0,672580.0,629443.0,629443,23.0,23.0,4630.0,106494.0,,260856.0,260856.0
1280,Guilford Technical Community College,Jamestown,NJCAA Division II ,2409,22382.0,4250.0,50.0,80821.0,80821.0,80821,15.0,15.0,1721.0,25818.0,,35965.0,35465.0
1281,High Point University,High Point,NCAA Division I without football,1817,2860307.0,94898.0,221.0,3669155.0,3598106.0,3598106,15.0,15.0,13433.0,201502.0,1.0,2066953.0,1755309.0
1282,John Wesley University,High Point,NCCAA Division I ,54,94500.0,20500.0,25.0,139495.0,139495.0,139495,,,,,,,
1283,Johnson C Smith University,Charlotte,NCAA Division II with football,502,1079138.0,38297.0,168.0,385243.0,385243.0,385243,16.0,16.0,3899.0,62384.0,,425841.0,425841.0
1284,Johnston Community College,Smithfield,NJCAA Division II ,565,3697.0,8000.0,15.0,39053.0,23029.0,23029,9.0,9.0,2961.0,26650.0,,64097.0,36227.0
1285,Lees-McRae College,Banner Elk,NCAA Division II without football,332,815775.0,18600.0,152.0,1019765.0,1009941.0,1236277,24.0,24.0,1992.0,47796.0,1.0,422055.0,422055.0
1286,Lenoir Community College,Kinston,NJCAA Division II ,365,39984.0,5000.0,60.0,67925.0,54515.0,54515,16.0,16.0,947.0,15150.0,,44484.0,43834.0
1287,Lenoir-Rhyne University,Hickory,NCAA Division II with football,603,2684633.0,46284.0,401.0,2079469.0,2079469.0,2079469,16.0,16.0,3699.0,59182.0,1.0,546339.0,546339.0
1288,Livingstone College,Salisbury,NCAA Division II with football,580,795465.0,37334.0,143.0,143306.0,143306.0,143306,24.0,24.0,2248.0,53947.0,1.0,495145.0,495145.0
1289,Louisburg College,Louisburg,NJCAA Division I ,426,278363.0,33954.0,222.0,490636.0,490636.0,490636,32.0,32.0,777.0,24876.0,1.0,155375.0,155375.0
1290,Mars Hill University,Mars Hill,NCAA Division II with football,599,1442254.0,24658.0,350.0,1187742.0,1130114.0,1130114,16.0,16.0,1950.0,31207.0,1.0,268299.0,257289.0
1291,Methodist University,Fayetteville,NCAA Division III with football,1060,0.0,39361.0,425.0,888753.0,883994.0,883994,29.0,29.0,2047.0,59363.0,1.0,153896.0,153896.0
1292,Montreat College,Montreat,NAIA Division II ,273,1475136.0,31139.0,222.0,1809110.0,1809110.0,1809110,19.0,19.0,1646.0,31283.0,1.0,300192.0,300192.0
1293,University of Mount Olive,Mount Olive,NCAA Division II without football,577,1083910.0,37899.0,291.0,2037836.0,1988812.0,1988812,24.0,24.0,2661.0,63865.0,1.0,381859.0,369367.0
1294,North Carolina A & T State University,Greensboro,NCAA Division I-FCS,3827,2221142.0,109687.0,275.0,1363612.0,1362902.0,1362902,20.0,20.0,15993.0,319851.0,1.0,1245098.0,1245023.0
1295,University of North Carolina at Asheville,Asheville,NCAA Division I without football,1298,961605.0,71130.0,144.0,1393873.0,1393873.0,1393873,16.0,16.0,16140.0,258236.0,1.0,1108175.0,1108175.0
1296,University of North Carolina at Chapel Hill,Chapel Hill,NCAA Division I-FBS,7361,8543038.0,584832.0,527.0,4788979.0,8535591.0,8535591,18.0,18.0,105332.0,1895969.0,1.0,21408475.0,10293415.0
1297,University of North Carolina at Charlotte,Charlotte,NCAA Division I-FBS,10733,4295159.0,221741.0,344.0,3260618.0,3260618.0,3260618,16.0,16.0,46122.0,737956.0,1.0,2771813.0,2771813.0
1298,University of North Carolina at Greensboro,Greensboro,NCAA Division I without football,4789,1301334.0,87262.0,154.0,2172297.0,2172297.0,2172297,18.0,18.0,18411.0,331395.0,1.0,1567728.0,1567728.0
