,institution_name,city_txt,classification_name,EFMaleCount,STUDENTAID_MEN,HDCOACH_SALARY_MEN,IL_PARTIC_MEN,IL_REV_MEN,IL_EXP_MEN,IL_EXPENSE_MENALL,PARTIC_MEN_Bskball,SUM_PARTIC_MEN_Bskball,OPEXPPERPART_MEN_Bskball,OPEXPPERTEAM_MEN_Bskball,MEN_FTHEADCOACH_MALE_Bskball,REV_MEN_Bskball,EXP_MEN_Bskball
1043,Montana State University-Northern,Havre,NAIA Division I,513,724681.0,18300.0,143.0,353208.0,1396526.0,1396526,12.0,12.0,2898.0,34780.0,,311514.0,284812.0
1044,Rocky Mountain College,Billings,NAIA Division I,490,1300372.0,27489.0,203.0,701874.0,2114877.0,2114877,16.0,16.0,5537.0,88587.0,1.0,503302.0,503302.0
1045,Salish Kootenai College,Pablo,Other,316,0.0,15149.0,12.0,,45232.0,45232,12.0,12.0,2049.0,24582.0,,45232.0,45232.0
1046,The University of Montana-Western,Dillon,NAIA Division I,583,442532.0,34970.0,163.0,194266.0,1085703.0,1098940,32.0,32.0,3005.0,96157.0,,261747.0,264920.0
1047,Bellevue University,Bellevue,NAIA Division II,2137,350732.0,41015.0,90.0,694177.0,923478.0,923478,16.0,16.0,3452.0,55237.0,1.0,229301.0,219160.0
1048,Central Community College,Grand Island,Other,1089,23880.0,8988.0,16.0,44223.0,131124.0,131124,12.0,12.0,1944.0,23327.0,,86901.0,86901.0
1049,Chadron State College,Chadron,NCAA Division II (with football),774,528307.0,51498.0,316.0,466970.0,1823463.0,1823463,14.0,14.0,3704.0,51852.0,1.0,250672.0,250672.0
1050,Concordia University-Seward,Seward,NAIA Division II,572,1689630.0,28548.0,429.0,1296875.0,2447107.0,2447107,26.0,26.0,1394.0,36232.0,,313817.0,279098.0
1051,Creighton University,Omaha,NCAA Division I-AAA,1562,1616011.0,235619.0,114.0,2730991.0,7981699.0,7981699,17.0,17.0,35826.0,609049.0,1.0,5550277.0,5255770.0
1052,Doane College-Crete,Crete,NAIA Division II,552,1962300.0,30576.0,349.0,1405543.0,2837198.0,2837198,35.0,35.0,1285.0,44980.0,1.0,432135.0,432135.0
1053,Grace University,Omaha,NCCAA Division II,123,0.0,5125.0,31.0,18687.0,39064.0,39064,13.0,13.0,1029.0,13377.0,,22089.0,21877.0
1054,Hastings College,Hastings,NAIA Division II,535,2023340.0,23037.0,350.0,1477967.0,2830802.0,2830802,27.0,27.0,1467.0,39616.0,,299116.0,299116.0
1055,University of Nebraska at Kearney,Kearney,NCAA Division II (with football),2165,644644.0,33313.0,403.0,929452.0,2115499.0,2115499,13.0,13.0,5036.0,65466.0,1.0,372485.0,356588.0
1056,Mid-Plains Community College,North Platte,NJCAA Division I,447,170216.0,9093.0,69.0,195150.0,449246.0,449246,27.0,27.0,3333.0,89990.0,0.0,254096.0,254096.0
1057,Midland University,Fremont,NAIA Division II,517,3960577.0,22163.0,383.0,3599747.0,4942531.0,4942531,25.0,25.0,2393.0,59819.0,,232849.0,572985.0
1058,Nebraska Christian College,Papillion,Other,59,0.0,2680.0,10.0,,17846.0,17846,10.0,10.0,151.0,1509.0,,17846.0,17846.0
1059,University of Nebraska at Omaha,Omaha,NCAA Division I-AAA,4241,1018987.0,85833.0,124.0,3437651.0,4124841.0,4124841,14.0,14.0,19233.0,269259.0,1.0,857386.0,857386.0
1060,Nebraska Wesleyan University,Lincoln,NCAA Division III (with football),640,0.0,15972.0,303.0,291648.0,574791.0,574791,24.0,24.0,1837.0,44083.0,,111320.0,109135.0
1061,University of Nebraska-Lincoln,Lincoln,NCAA Division I-A,9604,5931596.0,673951.0,465.0,1620216.0,33472574.0,33472574,19.0,19.0,52971.0,1006443.0,1.0,7749456.0,5311622.0
1062,Northeast Community College,Norfolk,NJCAA Division I,1134,129123.0,61860.0,21.0,46092.0,301083.0,301083,13.0,13.0,2107.0,27389.0,1.0,254991.0,254991.0
1063,Peru State College,Peru,NAIA Division II,507,288783.0,35333.0,129.0,188327.0,864784.0,864784,15.0,15.0,5317.0,79754.0,1.0,211841.0,211841.0
1064,Southeast Community College Area,Lincoln,NJCAA Division II,2560,129458.0,13037.0,48.0,196568.0,309338.0,309338,15.0,15.0,2327.0,34910.0,,115118.0,112770.0
1065,Union College,Lincoln,Other,283,0.0,2025.0,19.0,6821.0,23034.0,23034,10.0,10.0,1190.0,11901.0,,16213.0,16213.0
1066,Nebraska College of Technical Agriculture,Curtis,Other,103,0.0,0.0,19.0,720.0,12272.0,12272,16.0,16.0,722.0,11552.0,0.0,11552.0,11552.0
1067,Wayne State College,Wayne,NCAA Division II (with football),1223,480527.0,55580.0,207.0,361605.0,1462152.0,1462152,16.0,16.0,4028.0,64451.0,1.0,360123.0,360123.0
1068,Western Nebraska Community College,Scottsbluff,NJCAA Division I,421,236851.0,9176.0,56.0,284612.0,441636.0,441636,15.0,15.0,2592.0,38874.0,,220829.0,177944.0
1069,York College,York,NAIA Division II,243,920181.0,25299.0,154.0,1063470.0,1369047.0,1369047,16.0,16.0,2200.0,35199.0,1.0,305577.0,305577.0
1070,College of Southern Nevada,Las Vegas,NJCAA Division I,4305,81000.0,74000.0,24.0,254310.0,254310.0,254310,,,,,,,
1071,University of Nevada-Las Vegas,Las Vegas,NCAA Division I-A,7065,3952910.0,207479.0,209.0,3275220.0,15624808.0,15624808,15.0,15.0,59014.0,885213.0,1.0,10095037.0,4866627.0
1072,University of Nevada-Reno,Reno,NCAA Division I-A,5852,3154913.0,236472.0,183.0,1488672.0,9720558.0,9770783,14.0,14.0,41654.0,583149.0,1.0,5111967.0,1952380.0
1073,Sierra Nevada College,Incline Village,Other,301,81560.0,31000.0,22.0,190865.0,190865.0,190865,,,,,,,
1074,Western Nevada College,Carson City,NJCAA Division I,574,97909.0,56242.0,26.0,331362.0,331362.0,331362,,,,,,,
1075,Colby-Sawyer College,New London,NCAA Division III (without football),385,0.0,27556.0,151.0,362890.0,488176.0,494585,17.0,17.0,1788.0,30397.0,0.0,125286.0,125286.0
1076,Daniel Webster College,Nashua,NCAA Division III (without football),450,0.0,28761.0,116.0,298477.0,373370.0,373370,13.0,13.0,1622.0,21084.0,1.0,74893.0,74893.0
1077,Dartmouth College,Hanover,NCAA Division I-AA,2062,0.0,100295.0,557.0,4943505.0,8553080.0,8699915,15.0,15.0,13322.0,199837.0,1.0,913551.0,875314.0
1078,Franklin Pierce University,Rindge,NCAA Division II (without football),730,895328.0,38084.0,341.0,1627246.0,2092187.0,2092187,17.0,17.0,3588.0,60990.0,1.0,464941.0,464871.0
1079,New England College,Henniker,NCAA Division III (without football),523,0.0,40593.0,155.0,522857.0,648205.0,648205,18.0,18.0,1926.0,34675.0,,125348.0,125348.0
1080,Southern New Hampshire University,Manchester,NCAA Division II (without football),2616,1117039.0,34871.0,187.0,1628854.0,2307324.0,2307324,14.0,14.0,5997.0,83952.0,1.0,678470.0,678470.0
1081,University of New Hampshire-Main Campus,Durham,NCAA Division I-AA,5616,3917273.0,223536.0,325.0,3709384.0,9231196.0,9231196,15.0,15.0,12322.0,184835.0,1.0,1379512.0,1379512.0
1082,Keene State College,Keene,NCAA Division III (without football),1977,0.0,75240.0,225.0,918313.0,1136863.0,1136863,15.0,15.0,3261.0,48916.0,1.0,218550.0,218550.0
1083,Plymouth State University,Plymouth,NCAA Division III (with football),2022,0.0,22397.0,267.0,533978.0,872248.0,872248,18.0,18.0,1693.0,30474.0,,62779.0,62779.0
1084,NHTI-Concord's Community College,Concord,Other,1043,0.0,2600.0,82.0,51054.0,74404.0,74404,16.0,16.0,978.0,15640.0,,24807.0,24530.0
1085,Nashua Community College,Nashua,Other,405,0.0,1050.0,24.0,11200.0,10573.0,10573,,,,,,,
1086,Rivier College,Nashua,NCAA Division III (without football),196,0.0,17244.0,120.0,304267.0,379508.0,379508,16.0,16.0,2896.0,46340.0,,75241.0,75241.0
1087,Saint Anselm College,Manchester,NCAA Division II (with football),790,935489.0,29701.0,276.0,734440.0,2323038.0,2323038,13.0,13.0,7788.0,101242.0,1.0,791817.0,771427.0
1088,Atlantic Cape Community College,Mays Landing,NJCAA Division III,1614,0.0,3750.0,61.0,61360.0,85623.0,85623,13.0,13.0,1279.0,16623.0,,24263.0,24263.0
1089,Bergen Community College,Paramus,NJCAA Division III,4818,0.0,5342.0,103.0,111999.0,142320.0,142320,13.0,13.0,1485.0,19306.0,,30321.0,30321.0
1090,Berkeley College-Woodland Park,Woodland Park,Other,825,0.0,6333.0,58.0,92453.0,162232.0,162232,18.0,18.0,2877.0,51779.0,,69779.0,69779.0
1091,Bloomfield College,Bloomfield,NCAA Division II (without football),665,716755.0,32092.0,88.0,774435.0,1085967.0,1085967,15.0,15.0,2682.0,40235.0,,311532.0,311532.0
1092,Brookdale Community College,Lincroft,NJCAA Division III,4026,0.0,5129.0,107.0,95510.0,130135.0,130135,13.0,13.0,1844.0,23975.0,,34625.0,35099.0
1093,Burlington County College,Pemberton,Other,2243,136028.0,6000.0,62.0,162702.0,212109.0,212109,12.0,12.0,1147.0,13765.0,,49407.0,49407.0
1094,Caldwell College,Caldwell,NCAA Division II (without football),413,527586.0,8551.0,79.0,379227.0,695192.0,695192,14.0,14.0,2168.0,30353.0,,315965.0,315965.0
1095,Camden County College,Blackwood,NJCAA Division III,3093,0.0,4904.0,76.0,64017.0,94311.0,94311,15.0,15.0,835.0,12521.0,,30294.0,30294.0
1096,Centenary College,Hackettstown,NCAA Division III (without football),706,0.0,27880.0,137.0,420558.0,512865.0,512865,14.0,14.0,1916.0,26821.0,1.0,116956.0,98788.0
1097,County College of Morris,Randolph,NJCAA Division II,2528,14000.0,6385.0,115.0,125848.0,159428.0,159428,15.0,15.0,361.0,5415.0,,33580.0,33580.0
1098,Cumberland County College,Vineland,NJCAA Division III,919,0.0,6687.0,62.0,77191.0,110284.0,110284,15.0,15.0,1076.0,16143.0,,33093.0,33093.0
1099,Drew University,Madison,NCAA Division III (without football),620,0.0,28996.0,163.0,600997.0,718583.0,718583,20.0,20.0,2994.0,59886.0,1.0,117586.0,117586.0
1100,Essex County College,Newark,NJCAA Division I,2753,124974.0,7533.0,64.0,253298.0,387502.0,387502,15.0,15.0,4017.0,60250.0,0.0,134204.0,134204.0
1101,Fairleigh Dickinson University-Metropolitan Campus,Teaneck,NCAA Division I-AAA,1154,1775648.0,65705.0,141.0,1914015.0,3304001.0,3304001,16.0,16.0,6810.0,108955.0,1.0,1389986.0,1389986.0
1102,Felician College,Lodi,NCAA Division II (without football),405,1037885.0,11660.0,85.0,1037635.0,1370532.0,1370532,15.0,15.0,1794.0,26910.0,0.0,332897.0,332897.0
1103,Fairleigh Dickinson University-College at Florham,Madison,NCAA Division III (with football),982,0.0,21036.0,242.0,277315.0,696628.0,696628,16.0,16.0,2731.0,43692.0,,106079.0,106079.0
1104,Georgian Court University,Lakewood,NCAA Division II (without football),75,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
1105,Rowan University,Glassboro,NCAA Division III (with football),4771,0.0,57832.0,306.0,610045.0,1308259.0,1308259,13.0,13.0,2458.0,31950.0,1.0,178797.0,178797.0
1106,Gloucester County College,Sewell,NJCAA Division III,1841,0.0,6076.0,132.0,171984.0,194111.0,194111,13.0,13.0,883.0,11479.0,,22127.0,22127.0
1107,New Jersey City University,Jersey City,NCAA Division III (without football),1972,0.0,24804.0,102.0,270159.0,370697.0,370697,17.0,17.0,2270.0,38590.0,,100538.0,100538.0
1108,Kean University,Union,NCAA Division III (with football),3976,0.0,83197.0,247.0,578390.0,1057058.0,1057058,20.0,20.0,2078.0,41567.0,1.0,135774.0,135263.0
1109,Mercer County Community College,West Windsor,NJCAA Division I,1722,54594.0,5500.0,66.0,132518.0,174999.0,174999,9.0,9.0,1747.0,15726.0,,42481.0,42481.0
1110,Middlesex County College,Edison,NJCAA Division III,3374,0.0,7799.0,92.0,103510.0,131979.0,131979,14.0,14.0,931.0,13027.0,,28469.0,28469.0
1111,Monmouth University,West Long Branch,NCAA Division I-AA,1816,3621623.0,97383.0,341.0,2689644.0,7280278.0,7280278,14.0,14.0,13796.0,193149.0,1.0,1625967.0,1625967.0
1112,Montclair State University,Montclair,NCAA Division III (with football),4747,0.0,44193.0,282.0,592245.0,1120163.0,1120163,19.0,19.0,1783.0,33884.0,,125716.0,120791.0
1113,New Jersey Institute of Technology,Newark,NCAA Division I-AAA,4242,1684544.0,61277.0,205.0,2190031.0,3825946.0,3825946,13.0,13.0,17836.0,231868.0,1.0,1711726.0,1543942.0
1114,Ocean County College,Toms River,NJCAA Division III,2430,0.0,4736.0,104.0,82956.0,105595.0,105595,17.0,17.0,676.0,11490.0,,22639.0,22639.0
1115,Passaic County Community College,Paterson,NJCAA Division III,1520,0.0,6600.0,29.0,24865.0,56142.0,56142,10.0,10.0,1540.0,15399.0,,31277.0,31277.0
1116,Princeton University,Princeton,NCAA Division I-AA,2667,0.0,103403.0,707.0,5928056.0,9469055.0,9469055,17.0,17.0,19357.0,329067.0,1.0,1095310.0,1095310.0
1117,Ramapo College of New Jersey,Mahwah,NCAA Division III (without football),2111,0.0,33129.0,208.0,676687.0,813174.0,813174,18.0,18.0,1252.0,22542.0,,150914.0,135222.0
1118,Rider University,Lawrenceville,NCAA Division I-AAA,1552,1802976.0,74066.0,250.0,2988204.0,4522163.0,4522163,14.0,14.0,11722.0,164112.0,1.0,1533959.0,1533959.0
1119,Rutgers University-Camden,Camden,NCAA Division III (without football),1767,0.0,20681.0,170.0,430710.0,514759.0,514759,13.0,13.0,1991.0,25882.0,1.0,84049.0,84049.0
1120,Rutgers University-New Brunswick,New Brunswick,NCAA Division I-A,15375,5543376.0,265125.0,365.0,4274768.0,28459857.0,28459857,15.0,15.0,92306.0,1384592.0,1.0,4663032.0,4663032.0
1121,Rutgers University-Newark,Newark,NCAA Division III (without football),2948,10000.0,35396.0,158.0,646961.0,861302.0,861302,18.0,18.0,3237.0,58268.0,,235668.0,235668.0
1122,Saint Peter's College,Jersey City,NCAA Division I-AAA,823,1864978.0,37429.0,166.0,1759472.0,2854000.0,2854000,15.0,15.0,7674.0,115115.0,1.0,1094528.0,1094528.0
1123,Salem Community College,Carneys Point,Other,322,16650.0,6000.0,46.0,50278.0,67894.0,67894,14.0,14.0,529.0,7403.0,,19332.0,19153.0
1124,Seton Hall University,South Orange,NCAA Division I-AAA,2079,2316829.0,277748.0,117.0,2847553.0,9629740.0,9629740,14.0,14.0,60398.0,845578.0,1.0,6782187.0,6782187.0
1125,College of Saint Elizabeth,Morristown,NCAA Division III (without football),10,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
1126,Raritan Valley Community College,Branchburg,NJCAA Division III,2004,7600.0,7660.0,56.0,132424.0,213802.0,213802,15.0,15.0,1572.0,23580.0,,81378.0,81378.0
1127,Stevens Institute of Technology,Hoboken,NCAA Division III (without football),1851,0.0,35437.0,359.0,1107000.0,1233394.0,1238507,17.0,17.0,1928.0,32770.0,,132157.0,123448.0
1128,The Richard Stockton College of New Jersey,Galloway,NCAA Division III (without football),2842,0.0,52734.0,190.0,584982.0,751659.0,751659,16.0,16.0,2173.0,34767.0,1.0,194717.0,206732.0
1129,The College of New Jersey,Ewing,NCAA Division III (with football),2728,0.0,64660.0,378.0,725364.0,1105592.0,1105592,14.0,14.0,2077.0,29073.0,1.0,120517.0,120517.0
1130,Union County College,Cranford,NJCAA Division II,2319,6500.0,8150.0,85.0,230871.0,268283.0,289602,9.0,9.0,1399.0,12594.0,,37412.0,37412.0
1131,William Paterson University of New Jersey,Wayne,NCAA Division III (with football),3847,0.0,41854.0,202.0,457214.0,948854.0,948854,15.0,15.0,1376.0,20635.0,,169548.0,163571.0
1132,Navajo Technical College,Crownpoint,Other,520,0.0,900.0,10.0,25952.0,25952.0,25952,,,,,,,
1133,Eastern New Mexico University-Main Campus,Portales,NCAA Division II (with football),1261,1172400.0,46711.0,313.0,849161.0,2130102.0,2130102,24.0,24.0,2343.0,56242.0,,333838.0,353182.0
1134,New Mexico Highlands University,Las Vegas,NCAA Division II (with football),789,333392.0,54180.0,210.0,471407.0,1167468.0,1167468,17.0,17.0,2687.0,45683.0,1.0,206213.0,205223.0
1135,New Mexico Junior College,Hobbs,NJCAA Division I,331,232842.0,9649.0,62.0,364579.0,501667.0,501667,15.0,15.0,3024.0,45354.0,,137088.0,137088.0
1136,New Mexico Military Institute,Roswell,NJCAA Division I,420,1001719.0,43146.0,156.0,609729.0,1890403.0,1890403,15.0,15.0,5400.0,81001.0,1.0,332901.0,332901.0
1137,University of New Mexico-Main Campus,Albuquerque,NCAA Division I-A,7534,4242723.0,339671.0,369.0,3988801.0,15853166.0,15853166,15.0,15.0,68798.0,1031977.0,1.0,5771940.0,4056148.0
1138,New Mexico State University-Main Campus,Las Cruces,NCAA Division I-A,5433,3582396.0,172443.0,196.0,1603538.0,10982608.0,10982608,15.0,15.0,63741.0,956112.0,1.0,2809254.0,2809254.0
1139,Northern New Mexico College,Espanola,NAIA Division II,372,91994.0,22710.0,18.0,24161.0,323028.0,323028,15.0,15.0,6080.0,91200.0,1.0,299338.0,299338.0
1140,University of the Southwest,Hobbs,NAIA Division I,125,410116.0,30600.0,128.0,627907.0,860544.0,860544,34.0,34.0,618.0,20998.0,1.0,232637.0,232637.0
1141,Mesalands Community College,Tucumcari,Other,227,85188.0,15185.0,35.0,204957.0,204957.0,204957,,,,,,,
1142,Western New Mexico University,Silver City,NCAA Division II (with football),597,541852.0,33200.0,147.0,315924.0,1239467.0,1239467,16.0,16.0,4838.0,77413.0,1.0,239504.0,246801.0
1143,Vaughn College of Aeronautics and Technology,Flushing,Other,1189,0.0,3500.0,50.0,20891.0,34247.0,34247,13.0,13.0,665.0,8639.0,,13356.0,13356.0
1144,Adelphi University,Garden City,NCAA Division II (without football),1390,1624970.0,9896.0,238.0,2072643.0,2641726.0,2641726,15.0,15.0,6750.0,101244.0,,569083.0,569083.0
1145,Adirondack Community College,Queensbury,NJCAA Division III,982,0.0,4375.0,68.0,53638.0,74293.0,74293,12.0,12.0,788.0,9455.0,,21755.0,20655.0
1146,Globe Institute of Technology,New York,NJCAA Division I,441,423010.0,37500.0,157.0,256657.0,906330.0,906330,15.0,15.0,2584.0,38763.0,1.0,182874.0,182874.0
1147,Albany College of Pharmacy and Health Sciences,Albany,Other,443,1500.0,5398.0,51.0,27846.0,52664.0,52664,15.0,15.0,1020.0,15299.0,,26318.0,25919.0
1148,Alfred University,Alfred,NCAA Division III (with football),918,0.0,27697.0,348.0,330182.0,959636.0,969153,18.0,18.0,1853.0,33359.0,1.0,111000.0,110999.0
1149,Bard College,Annandale-On-Hudson,NCAA Division III (without football),834,0.0,7020.0,120.0,386477.0,386117.0,386117,11.0,11.0,3783.0,41612.0,,188226.0,90611.0
1150,Berkeley College-New York,New York,Other,1474,0.0,10500.0,45.0,67553.0,153262.0,153262,13.0,13.0,4939.0,64208.0,,85709.0,85709.0
1151,Briarcliffe College,Bethpage,Other,688,213527.0,15750.0,80.0,437665.0,437665.0,437665,,0.0,0.0,0.0,,,
1152,Broome Community College,Binghamton,NJCAA Division III,1832,0.0,5451.0,109.0,186692.0,215164.0,215164,11.0,11.0,1768.0,19450.0,,30775.0,30004.0
1153,Bryant and Stratton College-Main Syracuse,Syracuse,NJCAA Division I,157,267736.0,19270.0,31.0,389430.0,389430.0,389430,,,,,,,
1154,Canisius College,Buffalo,NCAA Division I-AAA,1375,2243928.0,76750.0,181.0,3134162.0,4816087.0,4816087,14.0,14.0,24693.0,345704.0,1.0,1681925.0,1681925.0
1155,Cayuga County Community College,Auburn,NJCAA Division III,896,0.0,5433.0,61.0,83799.0,111949.0,111949,13.0,13.0,1396.0,18150.0,,28150.0,28150.0
1156,Cazenovia College,Cazenovia,NCAA Division III (without football),238,0.0,5313.0,127.0,184461.0,226715.0,236286,14.0,14.0,1637.0,22913.0,,42254.0,42254.0
1157,Clarkson University,Potsdam,NCAA Division III (without football),2174,931347.0,44456.0,232.0,3145239.0,2929540.0,2929540,15.0,15.0,2513.0,37689.0,1.0,145535.0,145535.0
1158,Clinton Community College,Plattsburgh,NJCAA Division III,600,0.0,5950.0,51.0,30215.0,55515.0,55515,16.0,16.0,881.0,14100.0,,25300.0,25300.0
1159,Colgate University,Hamilton,NCAA Division I-AA,1324,5671622.0,88305.0,347.0,4286720.0,10523588.0,10523588,18.0,18.0,9329.0,167927.0,1.0,1478879.0,1478880.0
1160,Columbia University in the City of New York,New York,NCAA Division I-AA,3834,0.0,101901.0,497.0,3848234.0,7678121.0,7678121,17.0,17.0,13268.0,225557.0,1.0,903783.0,903783.0
1161,Columbia-Greene Community College,Hudson,NJCAA Division III,454,0.0,6250.0,50.0,51826.0,85789.0,85789,9.0,9.0,2111.0,19003.0,,40953.0,39153.0
1162,Concordia College-New York,Bronxville,NCAA Division II (without football),257,1218735.0,7000.0,74.0,1149792.0,1432317.0,1432317,14.0,14.0,2371.0,33190.0,,282525.0,282525.0
1163,Cornell University,Ithaca,NCAA Division I-AA,7004,0.0,122401.0,711.0,6724246.0,9190457.0,9190457,20.0,20.0,10510.0,210205.0,1.0,832826.0,832826.0
1164,Corning Community College,Corning,NJCAA Division III,964,0.0,3980.0,65.0,85693.0,107351.0,107351,15.0,15.0,1274.0,19112.0,,28405.0,27897.0
1165,CUNY Bernard M Baruch College,New York,NCAA Division III (without football),5531,0.0,6170.0,113.0,134926.0,175156.0,175156,16.0,16.0,1360.0,21752.0,,40230.0,40230.0
1166,CUNY Borough of Manhattan Community College,New York,NJCAA Division III,7119,0.0,5875.0,65.0,81755.0,125055.0,125055,15.0,15.0,1607.0,24108.0,,43300.0,43300.0
1167,CUNY Bronx Community College,Bronx,NJCAA Division III,2826,0.0,5700.0,72.0,72627.0,103059.0,103059,17.0,17.0,990.0,16832.0,,30432.0,30432.0
1168,CUNY Brooklyn College,Brooklyn,NCAA Division III (without football),3836,0.0,5917.0,96.0,74443.0,108709.0,108709,16.0,16.0,1082.0,17312.0,,34266.0,34266.0
1169,CUNY College of Staten Island,Staten Island,NCAA Division III (without football),4587,0.0,7558.0,105.0,151574.0,210218.0,210218,17.0,17.0,1787.0,30375.0,,58644.0,58644.0
1170,CUNY City College,New York,NCAA Division III (without football),4464,0.0,15156.0,166.0,153030.0,242858.0,242858,20.0,20.0,411.0,8228.0,,89828.0,89828.0
1171,CUNY Hostos Community College,Bronx,NJCAA Division III,1227,0.0,7750.0,41.0,28900.0,78563.0,78563,21.0,21.0,1339.0,28114.0,0.0,49663.0,49663.0
1172,CUNY Hunter College,New York,NCAA Division III (without football),4118,0.0,6604.0,152.0,112729.0,152598.0,152598,16.0,16.0,1044.0,16703.0,,39869.0,39869.0
1173,CUNY John Jay College of Criminal Justice,New York,NCAA Division III (without football),4485,0.0,9195.0,94.0,124873.0,154002.0,170239,20.0,20.0,1118.0,22359.0,,29129.0,29129.0
1174,CUNY Kingsborough Community College,Brooklyn,NJCAA Division III,4887,0.0,8656.0,103.0,108684.0,133285.0,133285,15.0,15.0,968.0,14520.0,,24601.0,24408.0
1175,CUNY Lehman College,Bronx,NCAA Division III (without football),1779,0.0,9812.0,180.0,148586.0,200647.0,200647,14.0,14.0,1535.0,21495.0,,52061.0,52061.0
1176,CUNY Medgar Evers College,Brooklyn,NCAA Division III (without football),1173,0.0,4932.0,80.0,58822.0,94461.0,94461,17.0,17.0,639.0,10858.0,0.0,36139.0,35639.0
1177,CUNY Queens College,Flushing,NCAA Division II (without football),4872,386843.0,23873.0,147.0,592534.0,822775.0,822775,15.0,15.0,1506.0,22590.0,,230241.0,230241.0
1178,CUNY Queensborough Community College,Bayside,NJCAA Division III,4454,0.0,4972.0,123.0,66434.0,90642.0,90642,19.0,19.0,775.0,14728.0,,24208.0,24208.0
1179,CUNY York College,Jamaica,NCAA Division III (without football),1835,0.0,5017.0,128.0,162290.0,163728.0,163728,15.0,15.0,1870.0,28045.0,,23634.0,49218.0
1180,D'Youville College,Buffalo,NCAA Division III (without football),471,0.0,6086.0,97.0,148032.0,200199.0,200199,17.0,17.0,1912.0,32512.0,,52167.0,52167.0
1181,Daemen College,Amherst,NAIA Division II,469,312405.0,22998.0,97.0,323434.0,708620.0,708620,13.0,13.0,8640.0,112315.0,1.0,387908.0,385827.0
1182,Dominican College of Blauvelt,Orangeburg,NCAA Division II (without football),475,682000.0,10800.0,101.0,627156.0,921327.0,921327,17.0,17.0,1326.0,22542.0,,294171.0,294171.0
1183,Dowling College,Oakdale,NCAA Division II (without football),858,1068972.0,33006.0,162.0,1250285.0,1611982.0,1611982,16.0,16.0,1601.0,25616.0,1.0,361697.0,361697.0
1184,Dutchess Community College,Poughkeepsie,NJCAA Division III,2434,0.0,4488.0,90.0,89911.0,104384.0,104384,18.0,18.0,525.0,9442.0,,25165.0,23032.0
1185,Elmira College,Elmira,NCAA Division III (without football),349,0.0,30122.0,142.0,560051.0,648376.0,648376,17.0,17.0,2449.0,41637.0,,99502.0,93005.0
1186,Erie Community College,Buffalo,NJCAA Division III,4565,6500.0,25815.0,202.0,267996.0,656072.0,656072,15.0,15.0,2767.0,41499.0,1.0,156052.0,153348.0
1187,Fashion Institute of Technology,New York,NJCAA Division III,1016,0.0,3350.0,12.0,47940.0,46940.0,46940,,,,,,,
1188,Finger Lakes Community College,Canandaigua,NJCAA Division III,1726,0.0,6329.0,148.0,171816.0,206243.0,206243,18.0,18.0,1362.0,24519.0,,36284.0,36284.0
1189,Fordham University,Bronx,NCAA Division I-AA,3643,6458600.0,122102.0,392.0,3418391.0,12171477.0,12171477,16.0,16.0,48997.0,783947.0,1.0,3146736.0,3146736.0
1190,Fulton-Montgomery Community College,Johnstown,NJCAA Division III,761,0.0,5121.0,61.0,61278.0,76187.0,76187,19.0,19.0,926.0,17590.0,,40126.0,28869.0
1191,Genesee Community College,Batavia,NJCAA Division II,1175,73748.0,6583.0,122.0,316003.0,372294.0,372294,13.0,13.0,1625.0,21124.0,0.0,56291.0,56291.0
1192,Hamilton College,Clinton,NCAA Division III (with football),908,0.0,42745.0,372.0,1234094.0,1787470.0,1787470,15.0,15.0,4503.0,67547.0,,180298.0,180298.0
1193,Hartwick College,Oneonta,NCAA Division III (with football),612,478505.0,34747.0,242.0,1102685.0,1622056.0,1622056,18.0,18.0,1564.0,28147.0,,148675.0,148675.0
1194,Herkimer County Community College,Herkimer,NJCAA Division III,907,0.0,4775.0,145.0,120755.0,147296.0,147296,15.0,15.0,1258.0,18866.0,,26541.0,26541.0
1195,Hilbert College,Hamburg,NCAA Division III (without football),399,0.0,6682.0,131.0,172705.0,227968.0,227968,16.0,16.0,2147.0,34352.0,,55263.0,55263.0
1196,Hobart William Smith Colleges,Geneva,NCAA Division III (with football),1001,0.0,50209.0,315.0,1322448.0,1922987.0,2023190,13.0,13.0,2343.0,30461.0,1.0,212792.0,202792.0
1197,Hofstra University,Hempstead,NCAA Division I-AAA,2925,3108762.0,99158.0,148.0,4782925.0,7382009.0,7382009,14.0,14.0,42504.0,595060.0,1.0,2599084.0,2599084.0
1198,Houghton College,Houghton,NCAA Division III (without football),363,198035.0,15867.0,156.0,477983.0,634013.0,634013,14.0,14.0,2586.0,36209.0,,156030.0,156030.0
1199,Hudson Valley Community College,Troy,NJCAA Division III,3929,0.0,5164.0,230.0,117167.0,224916.0,224916,11.0,11.0,1667.0,18339.0,,25355.0,25355.0
1200,Iona College,New Rochelle,NCAA Division I-AA,1265,1692301.0,79642.0,222.0,1980758.0,3923583.0,3923583,17.0,17.0,29174.0,495954.0,1.0,1942825.0,1942825.0
1201,Ithaca College,Ithaca,NCAA Division III (with football),2694,0.0,67821.0,557.0,1320908.0,2024306.0,2024306,13.0,13.0,3976.0,51693.0,,186026.0,186026.0
