,institution_name,city_txt,classification_name,EFMaleCount,STUDENTAID_MEN,HDCOACH_SALARY_MEN,IL_PARTIC_MEN,IL_REV_MEN,IL_EXP_MEN,IL_EXPENSE_MENALL,PARTIC_MEN_Bskball,SUM_PARTIC_MEN_Bskball,OPEXPPERPART_MEN_Bskball,OPEXPPERTEAM_MEN_Bskball,MEN_FTHEADCOACH_MALE_Bskball,REV_MEN_Bskball,EXP_MEN_Bskball
902,Central Lakes College-Brainerd,Brainerd,NJCAA Division III,1001,0.0,10494.0,111.0,69185.0,206039.0,206039,17.0,17.0,1089.0,18517.0,,55424.0,55424.0
903,Carleton College,Northfield,NCAA Division III (with football),956,0.0,39745.0,307.0,523302.0,895493.0,895493,13.0,13.0,3190.0,41467.0,,114677.0,114677.0
904,Concordia College at Moorhead,Moorhead,NCAA Division III (with football),1010,0.0,26249.0,454.0,665342.0,1090602.0,1090602,25.0,25.0,1522.0,38044.0,,126777.0,126777.0
905,Concordia University-Saint Paul,Saint Paul,NCAA Division II (with football),410,1245170.0,42930.0,177.0,704102.0,2319015.0,2319015,15.0,15.0,3240.0,48593.0,1.0,445528.0,445528.0
906,Dakota County Technical College,Rosemount,NJCAA Division II,967,20950.0,18428.0,67.0,181131.0,279112.0,279112,14.0,14.0,4064.0,56893.0,,97981.0,97981.0
907,Martin Luther College,New Ulm,NCAA Division III (with football),320,0.0,11485.0,138.0,199352.0,328251.0,328251,12.0,12.0,1845.0,22140.0,,48859.0,48859.0
908,Minnesota State Community and Technical College,Fergus Falls,NJCAA Division III,1580,0.0,10231.0,98.0,94459.0,207109.0,207109,16.0,16.0,1561.0,24983.0,,43834.0,43834.0
909,Minnesota West Community and Technical College,Worthington,NJCAA Division III,605,0.0,12307.0,73.0,68409.0,160920.0,160920,12.0,12.0,1360.0,16319.0,,38731.0,36154.0
910,Gustavus Adolphus College,Saint Peter,NCAA Division III (with football),1063,0.0,34709.0,495.0,1103371.0,1789472.0,1789472,26.0,26.0,2203.0,57282.0,,191472.0,191472.0
911,Hamline University,Saint Paul,NCAA Division III (with football),814,0.0,44326.0,278.0,683253.0,1230810.0,1230810,20.0,20.0,2541.0,50824.0,1.0,192234.0,192234.0
912,Hibbing Community College-A Technical and Community College,Hibbing,NJCAA Division III,504,0.0,7583.0,37.0,61137.0,105501.0,105501,17.0,17.0,1772.0,30126.0,,44364.0,44364.0
913,Itasca Community College,Grand Rapids,NJCAA Division III,505,0.0,9519.0,107.0,88008.0,183469.0,183469,13.0,13.0,1410.0,18333.0,,35921.0,35921.0
914,Macalester College,Saint Paul,NCAA Division III (with football),801,0.0,40365.0,276.0,549164.0,1087272.0,1087272,13.0,13.0,1984.0,25797.0,,154857.0,154857.0
915,Minnesota State University-Mankato,Mankato,NCAA Division II (with football),5818,946220.0,86498.0,287.0,2143516.0,3640025.0,3640025,15.0,15.0,6119.0,91790.0,1.0,488886.0,488418.0
916,Mesabi Range Community and Technical College,Virginia,NJCAA Division III,514,0.0,8652.0,95.0,74939.0,165329.0,165329,11.0,11.0,1806.0,19865.0,,39092.0,39092.0
917,University of Minnesota-Twin Cities,Minneapolis,NCAA Division I-A,13697,4174391.0,447149.0,469.0,8336344.0,28853399.0,28853399,15.0,15.0,70512.0,1057674.0,1.0,16162135.0,5071500.0
918,University of Minnesota-Crookston,Crookston,NCAA Division II (with football),663,608921.0,34686.0,130.0,294205.0,1745906.0,1745906,20.0,20.0,3521.0,70428.0,,399016.0,399016.0
919,Crossroads College,Rochester,Other,60,0.0,3000.0,20.0,10436.0,28659.0,28659,9.0,9.0,1553.0,13973.0,0.0,18223.0,18223.0
920,University of Minnesota-Duluth,Duluth,NCAA Division II (with football),5047,970149.0,114583.0,319.0,3321122.0,4075387.0,4075387,14.0,14.0,3561.0,49860.0,,227036.0,461732.0
921,University of Minnesota-Morris,Morris,NCAA Division III (with football),798,0.0,20728.0,220.0,208620.0,501882.0,501882,14.0,14.0,1720.0,24074.0,,83270.0,77867.0
922,Minnesota State University Moorhead,Moorhead,NCAA Division II (with football),2323,301075.0,38654.0,208.0,300636.0,1147060.0,1147060,15.0,15.0,3955.0,59319.0,,383085.0,365405.0
923,North Central University,Minneapolis,NCAA Division III (without football),490,0.0,3829.0,92.0,127804.0,160472.0,160472,17.0,17.0,984.0,16735.0,,35767.0,32665.0
924,Northland Community and Technical College,Thief River Falls,NJCAA Division III,766,0.0,12980.0,88.0,53162.0,173200.0,173200,19.0,19.0,1219.0,23152.0,,58559.0,54638.0
925,Northwestern College,Saint Paul,NCAA Division III (with football),738,0.0,9010.0,196.0,162933.0,433919.0,433919,21.0,21.0,1432.0,30079.0,,53336.0,49832.0
926,Oak Hills Christian College,Bemidji,Other,55,,,0.0,0.0,0.0,0,,,,,,,
927,Rainy River Community College,International Falls,NJCAA Division III,81,0.0,9814.0,27.0,22701.0,45846.0,45846,13.0,13.0,1052.0,13677.0,,23145.0,23145.0
928,Rochester Community and Technical College,Rochester,NJCAA Division III,1381,0.0,10581.0,164.0,159362.0,341278.0,341278,17.0,17.0,1690.0,28737.0,,55425.0,56377.0
929,St Cloud Technical and Community College,Saint Cloud,NJCAA Division III,1228,0.0,10471.0,41.0,105529.0,126095.0,126095,15.0,15.0,912.0,13681.0,,23562.0,23562.0
930,Saint Cloud State University,Saint Cloud,NCAA Division II (with football),5490,964284.0,52295.0,331.0,2997172.0,3565636.0,3565636,15.0,15.0,4241.0,63610.0,,403857.0,400192.0
931,Saint Mary's University of Minnesota,Winona,NCAA Division III (without football),668,0.0,22201.0,160.0,595342.0,730505.0,730505,14.0,14.0,2559.0,35827.0,,135163.0,135163.0
932,St Olaf College,Northfield,NCAA Division III (with football),1370,0.0,19468.0,540.0,691516.0,1004646.0,1004646,17.0,17.0,1230.0,20906.0,,85388.0,84591.0
933,Crown College,Saint Bonifacius,NCAA Division III (with football),346,0.0,18569.0,102.0,140839.0,375897.0,375897,15.0,15.0,1667.0,25011.0,,59369.0,59369.0
934,The College of Saint Scholastica,Duluth,NCAA Division III (with football),831,0.0,46085.0,365.0,1085303.0,1612049.0,1612049,22.0,22.0,1598.0,35148.0,1.0,140274.0,125162.0
935,University of St Thomas,Saint Paul,NCAA Division III (with football),3108,0.0,45293.0,519.0,870916.0,1634043.0,1634043,31.0,31.0,1529.0,47387.0,,154870.0,154870.0
936,St Catherine University,Saint Paul,NCAA Division III (without football),22,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
937,Southwest Minnesota State University,Marshall,NCAA Division II (with football),946,423819.0,47041.0,211.0,350201.0,1292562.0,1292562,18.0,18.0,2657.0,47819.0,,338454.0,338454.0
938,Vermilion Community College,Ely,NJCAA Division III,415,0.0,14355.0,74.0,36221.0,159647.0,159647,15.0,15.0,1007.0,15098.0,,46693.0,44090.0
939,Ridgewater College,Willmar,NJCAA Division III,1245,0.0,12921.0,121.0,88010.0,181454.0,181454,15.0,15.0,949.0,14231.0,,37215.0,37215.0
940,Winona State University,Winona,NCAA Division II (with football),3030,706040.0,43652.0,182.0,335332.0,1890947.0,1890947,14.0,14.0,5951.0,83309.0,,452115.0,452936.0
941,Century Community and Technical College,White Bear Lake,NJCAA Division III,2277,0.0,10879.0,46.0,64728.0,64728.0,64728,,,,,,,
942,Alcorn State University,Alcorn State,NCAA Division I-AA,1037,1879347.0,70352.0,147.0,701804.0,3374089.0,3374089,11.0,11.0,8564.0,94201.0,1.0,1127331.0,543044.0
943,Belhaven University,Jackson,NAIA Division I,734,1932989.0,39773.0,257.0,1423882.0,3147071.0,3147071,19.0,19.0,3063.0,58191.0,1.0,473995.0,473995.0
944,Blue Mountain College,Blue Mountain,NAIA Division I,217,487624.0,26230.0,59.0,591240.0,870728.0,870728,16.0,16.0,2043.0,32689.0,1.0,279488.0,279488.0
945,Coahoma Community College,Clarksdale,NJCAA Division I,924,252487.0,57137.0,97.0,134135.0,834096.0,834096,15.0,15.0,1317.0,19758.0,1.0,169854.0,169854.0
946,Copiah-Lincoln Community College,Wesson,NJCAA Division I,1166,255900.0,26701.0,147.0,300015.0,901730.0,901730,15.0,15.0,1195.0,17931.0,,160426.0,160426.0
947,Delta State University,Cleveland,NCAA Division II (with football),900,1360595.0,52997.0,270.0,1447336.0,3233151.0,3233151,19.0,19.0,3786.0,71941.0,1.0,380040.0,465573.0
948,East Central Community College,Decatur,NJCAA Division I,771,300951.0,40948.0,151.0,433850.0,1077281.0,1077281,16.0,16.0,1156.0,18500.0,1.0,173200.0,170869.0
949,East Mississippi Community College,Scooba,NJCAA Division I,1175,275889.0,59744.0,122.0,469620.0,1640781.0,1640781,14.0,14.0,3270.0,45786.0,1.0,257013.0,257013.0
950,Hinds Community College,Raymond,NJCAA Division I,3164,297144.0,21096.0,161.0,331701.0,802279.0,802279,15.0,15.0,1583.0,23740.0,,113936.0,112382.0
951,Holmes Community College,Goodman,NJCAA Division I,1648,244436.0,43493.0,128.0,432665.0,1282686.0,1282686,15.0,15.0,1905.0,28573.0,1.0,232467.0,232467.0
952,Itawamba Community College,Fulton,NJCAA Division II,1925,291909.0,46141.0,140.0,392790.0,1179417.0,1179417,13.0,13.0,1903.0,24739.0,1.0,198007.0,198007.0
953,Jackson State University,Jackson,NCAA Division I-AA,2322,1152607.0,73959.0,168.0,615128.0,2632977.0,2632977,19.0,19.0,4036.0,76692.0,1.0,512950.0,512950.0
954,Jones County Junior College,Ellisville,NJCAA Division I,1618,409647.0,40798.0,141.0,408307.0,1273063.0,1273063,15.0,15.0,1142.0,17125.0,,232119.0,232119.0
955,Meridian Community College,Meridian,NJCAA Division I,957,228689.0,27229.0,92.0,548375.0,544059.0,544059,18.0,18.0,1536.0,27656.0,1.0,135514.0,132570.0
956,Millsaps College,Jackson,NCAA Division III (with football),445,0.0,40941.0,223.0,622162.0,1371691.0,1371691,18.0,18.0,2330.0,41945.0,,207393.0,207393.0
957,Mississippi Delta Community College,Moorhead,NJCAA Division II,988,189604.0,34696.0,98.0,133538.0,651879.0,651879,15.0,15.0,1222.0,18327.0,,92727.0,92727.0
958,University of Mississippi,University,NCAA Division I-A,6418,3436004.0,173396.0,231.0,1979320.0,16759888.0,16759888,16.0,16.0,46343.0,741493.0,1.0,5875927.0,2510418.0
959,Mississippi Valley State University,Itta Bena,NCAA Division I-AA,675,842264.0,42179.0,167.0,418448.0,2292250.0,2292250,13.0,13.0,26441.0,343730.0,1.0,829973.0,785705.0
960,Mississippi College,Clinton,NCAA Division III (with football),1149,0.0,60848.0,280.0,608210.0,1390633.0,1390633,21.0,21.0,3326.0,69838.0,1.0,249447.0,234566.0
961,Mississippi Gulf Coast Community College,Perkinston,NJCAA Division I,2892,650112.0,16537.0,187.0,458937.0,1069814.0,1069814,16.0,16.0,1644.0,26298.0,0.0,178260.0,178260.0
962,Mississippi State University,Mississippi State,NCAA Division I-A,7799,3569010.0,771812.0,269.0,4551107.0,23381107.0,23381107,17.0,17.0,63377.0,1077415.0,1.0,7002963.0,5430979.0
963,Northeast Mississippi Community College,Booneville,NJCAA Division I,1225,268100.0,30032.0,111.0,245358.0,931697.0,931697,12.0,12.0,1419.0,17028.0,,165377.0,165377.0
964,Northwest Mississippi Community College,Senatobia,NJCAA Division I,1926,225284.0,51987.0,139.0,430264.0,1480948.0,1480948,23.0,23.0,2690.0,61869.0,1.0,232323.0,232323.0
965,Pearl River Community College,Poplarville,NJCAA Division I,1461,373565.0,34049.0,123.0,249069.0,975749.0,975749,16.0,16.0,3796.0,60733.0,,190525.0,190525.0
966,Rust College,Holly Springs,NCAA Division III (without football),296,0.0,4393.0,71.0,464998.0,593962.0,593962,13.0,13.0,2228.0,28964.0,,128964.0,128964.0
967,Southwest Mississippi Community College,Summit,NJCAA Division I,696,234902.0,53321.0,111.0,358261.0,1008250.0,1008250,12.0,12.0,2432.0,29188.0,1.0,158056.0,158056.0
968,University of Southern Mississippi,Hattiesburg,NCAA Division I-A,4268,2647087.0,255591.0,246.0,1741569.0,11147009.0,11147009,14.0,14.0,30007.0,420093.0,1.0,2048188.0,2048188.0
969,Tougaloo College,Tougaloo,NAIA Division I,329,239956.0,24833.0,44.0,194144.0,530200.0,530200,13.0,13.0,6240.0,81120.0,1.0,336056.0,336056.0
970,William Carey University,Hattiesburg,NAIA Division I,522,740226.0,31021.0,134.0,1090905.0,1405141.0,1405141,26.0,26.0,2422.0,62984.0,,324256.0,306809.0
971,Avila University,Kansas City,NAIA Division I,361,759525.0,27358.0,150.0,406482.0,1276589.0,1276589,16.0,16.0,1360.0,21757.0,1.0,187047.0,187047.0
972,Baptist Bible College and Graduate School,Springfield,NCCAA Division II,187,0.0,4000.0,12.0,0.0,22267.0,22267,12.0,12.0,1022.0,12268.0,,25868.0,22267.0
973,Calvary Bible College and Theological Seminary,Kansas City,NCCAA Division II,89,0.0,9000.0,26.0,13670.0,30774.0,30774,11.0,11.0,614.0,6754.0,,19854.0,18754.0
974,Central Christian College of the Bible,Moberly,NCCAA Division II,151,0.0,2750.0,30.0,16197.0,32547.0,32547,12.0,12.0,933.0,11200.0,,16350.0,16350.0
975,Central Bible College,Springfield,NCCAA Division II,328,0.0,40000.0,30.0,73145.0,172910.0,172910,12.0,12.0,3750.0,45000.0,1.0,99765.0,99765.0
976,Central Methodist University-College of Liberal Arts & Sciences,Fayette,NAIA Division I,557,1420352.0,43800.0,306.0,1067772.0,2214461.0,2214461,32.0,32.0,1795.0,57424.0,1.0,339195.0,334324.0
977,University of Central Missouri,Warrensburg,NCAA Division II (with football),3625,1388311.0,85980.0,305.0,1058257.0,3473100.0,3473100,15.0,15.0,10325.0,154881.0,1.0,707840.0,707840.0
978,Columbia College,Columbia,NAIA Division I,4127,401462.0,55175.0,34.0,367036.0,732202.0,732202,13.0,13.0,6537.0,84978.0,,367799.0,365647.0
979,Crowder College,Neosho,NJCAA Division I,925,171815.0,46580.0,77.0,405390.0,366266.0,366266,,0.0,0.0,0.0,,,
980,Culver-Stockton College,Canton,NAIA Division II,347,2011238.0,18714.0,203.0,1115787.0,2653121.0,2653121,28.0,28.0,1877.0,52560.0,,395865.0,395865.0
981,Drury University,Springfield,NCAA Division II (without football),1240,1378135.0,26119.0,219.0,1794441.0,2472968.0,2472968,17.0,17.0,4003.0,68048.0,1.0,678527.0,678527.0
982,East Central College,Union,NJCAA Division I,802,47845.0,10000.0,20.0,89965.0,89965.0,89965,,,,,,,
983,Evangel University,Springfield,NAIA Division I,762,1255112.0,54969.0,191.0,553715.0,2198351.0,2198351,16.0,16.0,3999.0,63991.0,,424686.0,424686.0
984,Fontbonne University,Saint Louis,NCAA Division III (without football),382,0.0,12440.0,160.0,299285.0,393695.0,393695,16.0,16.0,1905.0,30475.0,,94410.0,94410.0
985,Hannibal-LaGrange University,Hannibal,NAIA Division I,335,641179.0,33433.0,135.0,1064538.0,1291936.0,1291936,15.0,15.0,1303.0,19541.0,,227398.0,227398.0
986,Harris-Stowe State University,Saint Louis,NAIA Division I,421,136855.0,7210.0,80.0,180038.0,280047.0,280047,20.0,20.0,2096.0,41924.0,,100009.0,100009.0
987,Jefferson College,Hillsboro,NJCAA Division I,1323,234221.0,20472.0,55.0,474354.0,460035.0,460035,,0.0,0.0,0.0,,,
988,Lincoln University,Jefferson City,NCAA Division II (with football),947,645061.0,41412.0,190.0,579861.0,1655041.0,1655041,12.0,12.0,3613.0,43353.0,1.0,286608.0,287654.0
989,Lindenwood University,Saint Charles,Other,3139,1948446.0,45942.0,541.0,2535013.0,4768591.0,4768591,47.0,47.0,3690.0,173431.0,1.0,771405.0,771405.0
990,Metropolitan Community College-Longview,Lees Summit,NJCAA Division II,1166,45569.0,24903.0,27.0,211511.0,167969.0,167969,,,,,,,
991,Metropolitan Community College-Maple Woods,Kansas City,NJCAA Division I,851,91751.0,22340.0,58.0,234198.0,220214.0,220214,,,,,,,
992,Maryville University of Saint Louis,Saint Louis,NCAA Division II (without football),539,657701.0,28085.0,197.0,1250931.0,1607458.0,1607458,23.0,23.0,2598.0,59744.0,1.0,380548.0,367619.0
993,Mineral Area College,Park Hills,Other,935,340832.0,23321.0,49.0,372394.0,592254.0,592254,12.0,12.0,2682.0,32184.0,1.0,237097.0,234810.0
994,Missouri Baptist University,Saint Louis,NAIA Division I,631,2056613.0,21115.0,200.0,2423701.0,2822555.0,2822555,17.0,17.0,1348.0,22923.0,,398854.0,398854.0
995,Missouri Southern State University,Joplin,NCAA Division II (with football),1714,994365.0,53015.0,267.0,662391.0,2339518.0,2339518,15.0,15.0,4366.0,65492.0,1.0,503724.0,441990.0
996,Missouri Valley College,Marshall,NAIA Division I,799,3078430.0,33860.0,284.0,2694603.0,4100923.0,4100923,17.0,17.0,1749.0,29740.0,,360360.0,350360.0
997,Missouri Western State University,Saint Joseph,NCAA Division II (with football),1879,872518.0,56584.0,192.0,343417.0,1927750.0,1927750,13.0,13.0,3710.0,48234.0,1.0,488845.0,486176.0
998,University of Missouri-Columbia,Columbia,NCAA Division I-A,11617,4407281.0,673740.0,347.0,4683269.0,26103480.0,26103480,17.0,17.0,64916.0,1103570.0,1.0,6708572.0,6122025.0
999,University of Missouri-Kansas City,Kansas City,NCAA Division I-AAA,2863,1204319.0,71682.0,141.0,1850408.0,3614613.0,3614613,16.0,16.0,26221.0,419533.0,1.0,1852123.0,1852123.0
1000,Missouri University of Science and Technology,Rolla,NCAA Division II (with football),3971,1675908.0,54201.0,351.0,938556.0,2702002.0,2702002,14.0,14.0,4549.0,63683.0,,438348.0,420769.0
1001,University of Missouri-St Louis,Saint Louis,NCAA Division II (without football),2461,669340.0,39331.0,86.0,841322.0,1392883.0,1392883,15.0,15.0,4011.0,60158.0,1.0,528398.0,529322.0
1002,Moberly Area Community College,Moberly,NJCAA Division I,1181,142317.0,53375.0,16.0,,294656.0,294656,16.0,16.0,2093.0,33490.0,,294656.0,294656.0
1003,Truman State University,Kirksville,NCAA Division II (with football),2231,883624.0,39365.0,300.0,777569.0,2379417.0,2379417,16.0,16.0,4597.0,73559.0,,418510.0,418510.0
1004,Northwest Missouri State University,Maryville,NCAA Division II (with football),2443,1251443.0,58535.0,233.0,723813.0,4085276.0,4085276,15.0,15.0,3316.0,49742.0,1.0,712759.0,712759.0
1005,Ozark Christian College,Joplin,NCCAA Division II,333,0.0,4000.0,27.0,20100.0,50175.0,50175,15.0,15.0,1287.0,19300.0,,30100.0,30075.0
1006,College of the Ozarks,Point Lookout,NAIA Division II,587,134400.0,19024.0,40.0,180015.0,379255.0,379255,14.0,14.0,5924.0,82934.0,,199240.0,199240.0
1007,Park University,Parkville,NAIA Division I,518,592795.0,33778.0,115.0,787667.0,1048120.0,1048120,17.0,17.0,2465.0,41903.0,1.0,267984.0,267447.0
1008,Metropolitan Community College-Penn Valley,Kansas City,NJCAA Division II,545,36700.0,31350.0,16.0,,140046.0,140046,16.0,16.0,2805.0,44878.0,,153534.0,140046.0
1009,Rockhurst University,Kansas City,NCAA Division II (without football),558,988660.0,30128.0,128.0,1090757.0,1495908.0,1495908,19.0,19.0,2723.0,51745.0,,405151.0,405151.0
1010,Saint Louis University-Main Campus,Saint Louis,NCAA Division I-AAA,3013,1819510.0,162483.0,172.0,2118317.0,5219486.0,5219486,17.0,17.0,25084.0,426432.0,1.0,3490018.0,3101169.0
1011,Saint Louis Christian College,Florissant,Other,125,0.0,1333.0,40.0,9296.0,21277.0,21277,11.0,11.0,903.0,9936.0,,11981.0,11981.0
1012,St Louis College of Pharmacy,Saint Louis,NAIA Division II,286,33200.0,5233.0,73.0,81344.0,124720.0,124720,13.0,13.0,2197.0,28555.0,,43376.0,43376.0
1013,Saint Louis Community College,Saint Louis,NJCAA Division II,5128,120928.0,7000.0,66.0,265558.0,362168.0,362168,12.0,12.0,5248.0,62972.0,,105610.0,101610.0
1014,Southwest Baptist University,Bolivar,NCAA Division II (with football),803,1384181.0,38490.0,246.0,571091.0,2367320.0,2367320,16.0,16.0,4511.0,72173.0,1.0,481811.0,481811.0
1015,Missouri State University-West Plains,West Plains,NJCAA Division I,534,177069.0,42724.0,13.0,0.0,448078.0,448078,13.0,13.0,4880.0,63444.0,1.0,448078.0,448078.0
1016,State Fair Community College,Sedalia,NJCAA Division I,1006,157235.0,44806.0,12.0,,337738.0,337738,12.0,12.0,284.0,3412.0,1.0,337738.0,337738.0
1017,Stephens College,Columbia,NAIA Division I,13,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
1018,Southeast Missouri State University,Cape Girardeau,NCAA Division I-AA,3359,1541880.0,101110.0,202.0,870793.0,3951368.0,3951368,13.0,13.0,15219.0,197845.0,1.0,973479.0,973479.0
1019,Missouri State University-Springfield,Springfield,NCAA Division I-AA,5964,1786746.0,106810.0,204.0,1820783.0,5967274.0,5967274,14.0,14.0,37314.0,522400.0,1.0,1926274.0,1899281.0
1020,Three Rivers Community College,Poplar Bluff,NJCAA Division I,870,338425.0,29037.0,44.0,318798.0,595250.0,671677,14.0,14.0,4136.0,57906.0,,276452.0,276452.0
1021,North Central Missouri College,Trenton,NJCAA Division I,292,73774.0,21429.0,39.0,130575.0,227326.0,227326,13.0,13.0,1529.0,19876.0,,97855.0,94370.0
1022,Washington University in St Louis,Saint Louis,NCAA Division III (with football),3181,0.0,52496.0,418.0,745249.0,1409694.0,1409694,21.0,21.0,5322.0,111752.0,,304969.0,299479.0
1023,Webster University,Saint Louis,NCAA Division III (without football),1096,0.0,22610.0,108.0,351409.0,478763.0,478763,18.0,18.0,2433.0,43794.0,,137464.0,126163.0
1024,Wentworth Military Academy & Junior College,Lexington,NJCAA Division III,153,141300.0,3310.0,81.0,148301.0,253499.0,253499,13.0,13.0,1764.0,22935.0,,105198.0,105198.0
1025,Westminster College,Fulton,NCAA Division III (with football),599,0.0,26036.0,207.0,249723.0,624581.0,624581,19.0,19.0,1862.0,35384.0,,121013.0,115531.0
1026,William Jewell College,Liberty,NCAA Division II (with football),420,1992478.0,29590.0,259.0,1173270.0,2914565.0,2914565,15.0,15.0,4522.0,67824.0,,479130.0,461220.0
1027,William Woods University,Fulton,NAIA Division I,229,743040.0,39547.0,130.0,1101467.0,1191896.0,1191896,22.0,22.0,1666.0,36652.0,,257798.0,250502.0
1028,Blackfeet Community College,Browning,Other,165,,,0.0,0.0,0.0,0,,,,,,,
1029,Carroll College,Helena,NAIA Division I,567,1015622.0,28754.0,204.0,226237.0,2149140.0,2149140,16.0,16.0,3854.0,61666.0,1.0,489618.0,493978.0
1030,Dawson Community College,Glendive,NJCAA Division I,133,234107.0,13252.0,60.0,256368.0,381410.0,381410,17.0,17.0,1257.0,21365.0,,141437.0,140335.0
1031,Montana State University-Billings,Billings,NCAA Division II (without football),1458,669825.0,26947.0,194.0,1056428.0,1563442.0,1563442,13.0,13.0,8473.0,110153.0,1.0,564179.0,518489.0
1032,University of Great Falls,Great Falls,NAIA Division I,270,1210739.0,23087.0,114.0,1316087.0,1770192.0,1770192,26.0,26.0,3101.0,80634.0,1.0,498674.0,478899.0
1033,Little Big Horn College,Crow Agency,NJCAA Division I,71,29600.0,31756.0,10.0,,103085.0,103085,10.0,10.0,4115.0,41154.0,1.0,104085.0,103085.0
1034,Miles Community College,Miles City,Other,158,268876.0,12076.0,74.0,385912.0,563487.0,563487,12.0,12.0,2945.0,35341.0,,176100.0,173237.0
1035,Montana Tech of the University of Montana,Butte,NAIA Division I,1186,502517.0,32770.0,142.0,20186.0,1290296.0,1290296,20.0,20.0,4249.0,84986.0,,351233.0,330903.0
1036,Montana State University,Bozeman,NCAA Division I-AA,5491,2555015.0,84731.0,258.0,1503166.0,11715936.0,11715936,19.0,19.0,17565.0,333742.0,1.0,1448710.0,1310547.0
1037,The University of Montana,Missoula,NCAA Division I-AA,5126,2289289.0,143936.0,232.0,420566.0,7989740.0,7989740,15.0,15.0,29344.0,440161.0,1.0,1306552.0,1532926.0
1038,Montana State University-Northern,Havre,NAIA Division I,528,604785.0,35619.0,108.0,289779.0,1304034.0,1304034,10.0,10.0,4970.0,49703.0,,294532.0,290387.0
1039,Rocky Mountain College,Billings,NAIA Division I,449,1353899.0,29333.0,180.0,730340.0,2064040.0,2064040,12.0,12.0,5532.0,66381.0,1.0,460499.0,460499.0
1040,The University of Montana-Western,Dillon,NAIA Division I,546,482780.0,31518.0,132.0,159990.0,1052035.0,1059074,27.0,27.0,3647.0,98477.0,,257636.0,257636.0
1041,Bellevue University,Bellevue,NAIA Division II,2419,366229.0,40015.0,87.0,700099.0,924289.0,924289,15.0,15.0,5504.0,82565.0,1.0,233282.0,232873.0
1042,Central Community College,Grand Island,Other,1154,28450.0,8690.0,26.0,49463.0,126912.0,126912,18.0,18.0,846.0,15231.0,,77449.0,77449.0
1043,Chadron State College,Chadron,NCAA Division II (with football),777,530717.0,41678.0,295.0,416319.0,1608942.0,1608942,16.0,16.0,3017.0,48266.0,1.0,220279.0,220279.0
1044,Concordia University-Seward,Seward,NAIA Division II,576,1572255.0,25286.0,409.0,1261223.0,2270269.0,2270269,25.0,25.0,1366.0,34149.0,,267626.0,248044.0
1045,Creighton University,Omaha,NCAA Division I-AAA,1566,1556247.0,209405.0,113.0,2966210.0,7311118.0,7311118,18.0,18.0,34500.0,620991.0,1.0,5152031.0,4404350.0
1046,Doane College-Crete,Crete,NAIA Division II,506,1935947.0,23034.0,301.0,1347818.0,2641292.0,2641292,28.0,28.0,1350.0,37796.0,,347707.0,347707.0
1047,Grace University,Omaha,NCCAA Division II,119,0.0,4500.0,33.0,20089.0,46834.0,46834,15.0,15.0,1291.0,19372.0,,29845.0,26745.0
1048,Hastings College,Hastings,NAIA Division II,585,2283249.0,20593.0,321.0,1599287.0,3162432.0,3162432,24.0,24.0,1415.0,33966.0,,283248.0,283248.0
1049,University of Nebraska at Kearney,Kearney,NCAA Division II (with football),2147,588687.0,58570.0,384.0,1087152.0,1991871.0,1991871,14.0,14.0,4097.0,57359.0,1.0,347260.0,356948.0
1050,Mid-Plains Community College,North Platte,NJCAA Division I,441,150651.0,6360.0,72.0,200354.0,456741.0,456741,30.0,30.0,2904.0,87105.0,,256387.0,256387.0
1051,Midland University,Fremont,NAIA Division II,448,2708421.0,19721.0,359.0,3628173.0,3491184.0,3491184,26.0,26.0,1604.0,41710.0,,372776.0,404179.0
1052,Nebraska Christian College,Papillion,Other,60,0.0,2680.0,12.0,0.0,19233.0,19233,12.0,12.0,1342.0,16100.0,,19233.0,19233.0
1053,University of Nebraska at Omaha,Omaha,NCAA Division I-A,4417,789425.0,70198.0,117.0,3184549.0,4002816.0,4002816,14.0,14.0,12207.0,170900.0,1.0,818267.0,818267.0
1054,Nebraska Wesleyan University,Lincoln,NCAA Division III (with football),660,0.0,14689.0,272.0,289914.0,588848.0,588848,26.0,26.0,1785.0,46400.0,,106177.0,108884.0
1055,University of Nebraska-Lincoln,Lincoln,NCAA Division I-A,9677,5580429.0,579926.0,423.0,1776773.0,33769322.0,33769322,18.0,18.0,50392.0,907054.0,1.0,10703335.0,8361586.0
1056,Northeast Community College,Norfolk,NJCAA Division I,1099,107681.0,61860.0,15.0,,261497.0,261497,15.0,15.0,2367.0,35500.0,1.0,261497.0,261497.0
1057,Peru State College,Peru,NAIA Division II,487,152570.0,50159.0,147.0,159948.0,760063.0,760063,17.0,17.0,4570.0,77698.0,1.0,167254.0,158337.0
1058,Southeast Community College Area,Lincoln,NJCAA Division II,2962,116001.0,13814.0,52.0,185382.0,288622.0,288622,17.0,17.0,1654.0,28118.0,,107643.0,105726.0
1059,Union College,Lincoln,Other,273,0.0,2025.0,18.0,5874.0,26608.0,26608,11.0,11.0,1036.0,11401.0,,20734.0,20734.0
1060,Nebraska College of Technical Agriculture,Curtis,Other,113,0.0,0.0,19.0,1085.0,9807.0,9807,14.0,14.0,623.0,8722.0,,8722.0,8722.0
