,institution_name,city_txt,classification_name,EFMaleCount,STUDENTAID_MEN,HDCOACH_SALARY_MEN,IL_PARTIC_MEN,IL_REV_MEN,IL_EXP_MEN,IL_EXPENSE_MENALL,PARTIC_MEN_Bskball,SUM_PARTIC_MEN_Bskball,OPEXPPERPART_MEN_Bskball,OPEXPPERTEAM_MEN_Bskball,MEN_FTHEADCOACH_MALE_Bskball,REV_MEN_Bskball,EXP_MEN_Bskball
447,University of Chicago,Chicago,NCAA Division III (with football),2981,0.0,49016.0,338.0,876557.0,876557.0,876557,15.0,15.0,5224.0,78355.0,,223205.0,223205.0
448,City Colleges of Chicago-Kennedy-King College,Chicago,NJCAA Division I,1219,56978.0,12875.0,28.0,57020.0,57020.0,57020,15.0,15.0,2150.0,32248.0,,79526.0,79526.0
449,City Colleges of Chicago-Malcolm X College,Chicago,NJCAA Division I,924,38500.0,16000.0,13.0,,,0,13.0,13.0,1832.0,23815.0,,90938.0,90938.0
450,City Colleges of Chicago-Olive-Harvey College,Chicago,NJCAA Division II,646,23179.0,14000.0,30.0,53578.0,53578.0,53578,14.0,14.0,966.0,13529.0,0.0,55616.0,55616.0
451,City Colleges of Chicago-Harry S Truman College,Chicago,NJCAA Division I,1219,16470.0,12000.0,32.0,31794.0,31794.0,31794,15.0,15.0,1187.0,17806.0,,46986.0,46986.0
452,City Colleges of Chicago-Richard J Daley College,Chicago,NJCAA Division I,1084,5240.0,11480.0,36.0,31775.0,31775.0,31775,14.0,14.0,1272.0,17810.0,,43403.0,43403.0
453,City Colleges of Chicago-Wilbur Wright College,Chicago,NJCAA Division II,1941,23353.0,14400.0,12.0,,,0,12.0,12.0,1321.0,15857.0,,67184.0,67184.0
454,Concordia University-Chicago,River Forest,NCAA Division III (with football),579,0.0,38819.0,243.0,615372.0,569290.0,569290,15.0,15.0,3848.0,57723.0,1.0,153488.0,153488.0
455,Danville Area Community College,Danville,NJCAA Division II,542,258433.0,2787.0,64.0,276883.0,276883.0,276883,13.0,13.0,1372.0,17840.0,0.0,129000.0,127149.0
456,DePaul University,Chicago,NCAA Division I-AAA,6345,1971907.0,563167.0,134.0,2395794.0,2395794.0,2395794,16.0,16.0,63334.0,1013351.0,1.0,6282582.0,6282582.0
457,College of DuPage,Glen Ellyn,NJCAA Division III,4660,0.0,10828.0,206.0,204180.0,204180.0,204180,13.0,13.0,1610.0,20924.0,,58867.0,58867.0
458,Eastern Illinois University,Charleston,NCAA Division I-AA,2998,1991379.0,75512.0,346.0,1560493.0,1560231.0,1560231,18.0,18.0,10959.0,197267.0,1.0,930771.0,930771.0
459,Elgin Community College,Elgin,NJCAA Division II,2606,56963.0,4100.0,90.0,173819.0,173819.0,173819,18.0,18.0,2428.0,43703.0,,61615.0,61615.0
460,Elmhurst College,Elmhurst,NCAA Division III (with football),1074,0.0,37276.0,354.0,529850.0,529850.0,529850,20.0,20.0,1987.0,39746.0,1.0,170734.0,170734.0
461,Eureka College,Eureka,NCAA Division III (with football),261,0.0,12607.0,138.0,99276.0,99276.0,99276,13.0,13.0,2828.0,36764.0,,79167.0,79167.0
462,Greenville College,Greenville,NCAA Division III (with football),558,0.0,28376.0,334.0,429776.0,422188.0,422188,27.0,27.0,1652.0,44591.0,0.0,144152.0,143867.0
463,Highland Community College,Freeport,NJCAA Division I,425,65403.0,5060.0,48.0,76564.0,71519.0,71519,13.0,13.0,2042.0,26540.0,,99648.0,103145.0
464,University of Illinois at Chicago,Chicago,NCAA Division I-AAA,7569,1632922.0,96126.0,229.0,1672477.0,2486220.0,2486220,16.0,16.0,19373.0,309975.0,1.0,1655144.0,1858722.0
465,Benedictine University,Lisle,NCAA Division III (with football),1247,287712.0,29143.0,437.0,1125926.0,1133702.0,1133702,42.0,42.0,1732.0,72747.0,1.0,266741.0,237362.0
466,University of Illinois at Urbana-Champaign,Champaign,NCAA Division I-A,17447,6401822.0,534966.0,359.0,3732569.0,5942586.0,5942586,14.0,14.0,89371.0,1251196.0,1.0,17519546.0,8114984.0
467,Illinois Wesleyan University,Bloomington,NCAA Division III (with football),881,0.0,35141.0,446.0,598497.0,598497.0,598497,29.0,29.0,1370.0,39723.0,,140736.0,140736.0
468,Illinois Central College,East Peoria,NJCAA Division II,1807,255454.0,15985.0,80.0,354944.0,354944.0,354944,17.0,17.0,1459.0,24802.0,,126392.0,126392.0
469,Illinois College,Jacksonville,NCAA Division III (with football),484,0.0,29786.0,340.0,353038.0,353038.0,353038,25.0,25.0,1685.0,42137.0,,148800.0,148800.0
470,Olney Central College,Olney,NJCAA Division I,271,228046.0,38354.0,47.0,145590.0,144722.0,144722,12.0,12.0,2421.0,29048.0,1.0,283435.0,276346.0
471,Illinois Institute of Technology,Chicago,NCAA Division III (without football),1892,181300.0,25991.0,128.0,547395.0,547395.0,547395,13.0,13.0,3454.0,44908.0,,180642.0,180642.0
472,Illinois State University,Normal,NCAA Division I-AA,7428,2887326.0,160103.0,288.0,1987135.0,1987135.0,1987135,14.0,14.0,34821.0,487499.0,1.0,2152271.0,2152271.0
473,Illinois Valley Community College,Oglesby,NJCAA Division II,658,43277.0,6811.0,62.0,94581.0,94629.0,94629,21.0,21.0,974.0,20445.0,,78635.0,78587.0
474,John A Logan College,Carterville,NJCAA Division I,993,147161.0,27964.0,50.0,273406.0,229237.0,229237,14.0,14.0,2186.0,30603.0,,182846.0,162670.0
475,John Wood Community College,Quincy,NJCAA Division II,454,102676.0,7715.0,35.0,85680.0,90251.0,90251,13.0,13.0,1533.0,19928.0,0.0,80729.0,76158.0
476,Joliet Junior College,Joliet,NJCAA Division III,2842,0.0,14405.0,72.0,195961.0,156318.0,156318,13.0,13.0,1432.0,18619.0,,37601.0,33371.0
477,Judson University,Elgin,NAIA Division II,374,1427776.0,17114.0,204.0,1678116.0,1582453.0,1582453,26.0,26.0,1298.0,33759.0,,307903.0,308569.0
478,Kankakee Community College,Kankakee,NJCAA Division II,648,382860.0,10785.0,62.0,380903.0,358292.0,358292,14.0,14.0,1794.0,25115.0,,210376.0,196138.0
479,Kaskaskia College,Centralia,Other,764,313607.0,21637.0,61.0,393802.0,393802.0,393802,13.0,13.0,1331.0,17298.0,1.0,195416.0,195416.0
480,Kishwaukee College,Malta,NJCAA Division II,1098,80509.0,5721.0,53.0,142700.0,129752.0,129752,11.0,11.0,2138.0,23520.0,0.0,65900.0,58614.0
481,Knox College,Galesburg,NCAA Division III (with football),599,0.0,26843.0,211.0,443026.0,437726.0,437726,17.0,17.0,2158.0,36685.0,1.0,146352.0,136932.0
482,College of Lake County,Grayslake,NJCAA Division II,2105,43602.0,5710.0,83.0,166114.0,161164.0,161164,16.0,16.0,1365.0,21839.0,,59836.0,41945.0
483,Lake Forest College,Lake Forest,NCAA Division III (with football),658,0.0,28612.0,227.0,384726.0,384726.0,384726,24.0,24.0,1230.0,29529.0,,134097.0,134097.0
484,Lake Land College,Mattoon,NJCAA Division I,1239,316748.0,7750.0,39.0,253284.0,251504.0,251504,15.0,15.0,2097.0,31453.0,,173344.0,170694.0
485,Lewis and Clark Community College,Godfrey,NJCAA Division II,1009,258577.0,20064.0,88.0,444517.0,443250.0,443250,14.0,14.0,3771.0,52798.0,,140725.0,140197.0
486,Lewis University,Romeoville,NCAA Division II (without football),1666,1509144.0,44330.0,263.0,2168439.0,2168439.0,2168439,16.0,16.0,5263.0,84214.0,1.0,599684.0,599684.0
487,Lincoln Christian University,Lincoln,NCCAA Division II,249,0.0,6500.0,43.0,44000.0,42433.0,42433,12.0,12.0,1967.0,23601.0,,49391.0,43343.0
488,Lincoln College,Lincoln,NJCAA Division III,423,953269.0,18385.0,133.0,1096119.0,1096119.0,1096119,12.0,12.0,2172.0,26062.0,,200020.0,200020.0
489,Lincoln Land Community College,Springfield,NJCAA Division II,1298,181413.0,12551.0,61.0,340030.0,339355.0,339355,14.0,14.0,1137.0,15920.0,,120950.0,120412.0
490,Loyola University Chicago,Chicago,NCAA Division I-AAA,3293,1756782.0,116641.0,154.0,2377313.0,2377313.0,2377313,16.0,16.0,20595.0,329521.0,1.0,2198837.0,2198837.0
491,MacMurray College,Jacksonville,NCAA Division III (with football),232,0.0,28808.0,157.0,160037.0,152776.0,152776,18.0,18.0,1822.0,32803.0,1.0,90670.0,87972.0
492,McHenry County College,Crystal Lake,NJCAA Division II,1139,63891.0,6092.0,74.0,96415.0,94740.0,94740,12.0,12.0,940.0,11281.0,,44358.0,42963.0
493,McKendree University,Lebanon,NCAA Division II (with football),839,2716641.0,45110.0,442.0,1968027.0,1931624.0,1931624,29.0,29.0,2171.0,62950.0,,695990.0,686147.0
494,Millikin University,Decatur,NCAA Division III (with football),841,0.0,28636.0,322.0,479619.0,477187.0,477187,23.0,23.0,3111.0,71554.0,1.0,240585.0,234065.0
495,Monmouth College,Monmouth,NCAA Division III (with football),560,0.0,21519.0,340.0,409966.0,409966.0,409966,28.0,28.0,852.0,23858.0,,111123.0,111123.0
496,Moody Bible Institute,Chicago,NCCAA Division II,1297,0.0,19111.0,38.0,91213.0,91213.0,91213,10.0,10.0,1394.0,13935.0,,85181.0,85181.0
497,Moraine Valley Community College,Palos Hills,NJCAA Division II,2816,88956.0,5733.0,93.0,198555.0,198555.0,198555,16.0,16.0,1353.0,21651.0,,53051.0,53051.0
498,Morton College,Cicero,NJCAA Division II,622,48250.0,7823.0,84.0,94870.0,94870.0,94870,11.0,11.0,1132.0,12455.0,,42465.0,42465.0
499,North Central College,Naperville,NCAA Division III (with football),1134,0.0,30997.0,528.0,555493.0,541041.0,541041,24.0,24.0,1317.0,31598.0,,216319.0,215959.0
500,North Park University,Chicago,NCAA Division III (with football),695,0.0,39982.0,242.0,518345.0,518345.0,518345,23.0,23.0,2004.0,46092.0,1.0,206469.0,206469.0
501,Northern Illinois University,Dekalb,NCAA Division I-A,6915,4337343.0,157177.0,241.0,2802935.0,2802937.0,2802937,16.0,16.0,23760.0,380161.0,1.0,1655476.0,1655476.0
502,Northwestern University,Evanston,NCAA Division I-A,4146,8979927.0,516101.0,240.0,787195.0,5479465.0,5479465,13.0,13.0,72974.0,948667.0,1.0,13508583.0,5753222.0
503,Oakton Community College,Des Plaines,NJCAA Division II,1639,44651.0,7995.0,103.0,217330.0,217330.0,217330,14.0,14.0,898.0,12573.0,,38215.0,38215.0
504,Olivet Nazarene University,Bourbonnais,NAIA Division II,1142,2874114.0,29390.0,444.0,2168234.0,2141314.0,2141314,24.0,24.0,2947.0,70728.0,,472850.0,413630.0
505,Parkland College,Champaign,NJCAA Division II,1724,149445.0,12193.0,79.0,317072.0,311634.0,311634,15.0,15.0,1629.0,24438.0,0.0,118369.0,87889.0
506,Prairie State College,Chicago Heights,NJCAA Division II,863,183672.0,5020.0,76.0,265387.0,265387.0,265387,12.0,12.0,1662.0,19945.0,,53851.0,53851.0
507,Quincy University,Quincy,NCAA Division II (with football),487,2078664.0,30313.0,269.0,1513353.0,1512445.0,1512445,15.0,15.0,6726.0,100891.0,1.0,590632.0,575476.0
508,Rend Lake College,Ina,NJCAA Division I,598,220692.0,10063.0,88.0,355452.0,287878.0,287878,14.0,14.0,2707.0,37898.0,0.0,116639.0,116091.0
509,Robert Morris University Illinois,Chicago,NAIA Division I,1321,3782680.0,23134.0,592.0,2773438.0,2770900.0,2770900,74.0,74.0,2314.0,171249.0,1.0,878359.0,877919.0
510,Rock Valley College,Rockford,NJCAA Division III,1528,0.0,6200.0,53.0,60204.0,60204.0,60204,15.0,15.0,3201.0,48011.0,,63427.0,63427.0
511,Rockford University,Rockford,NCAA Division III (with football),308,0.0,20414.0,186.0,363872.0,363872.0,363872,18.0,18.0,2064.0,37150.0,,118556.0,118556.0
512,Roosevelt University,Chicago,NAIA Division II,1072,0.0,32240.0,101.0,540968.0,540968.0,540968,15.0,15.0,5686.0,85293.0,1.0,189763.0,189763.0
513,Dominican University,River Forest,NCAA Division III (without football),632,0.0,15466.0,152.0,550441.0,550441.0,550441,17.0,17.0,1657.0,28172.0,,119372.0,119372.0
514,University of St Francis,Joliet,NAIA Division II,479,2260527.0,28761.0,303.0,1497466.0,1491498.0,1491498,16.0,16.0,2424.0,38788.0,1.0,400523.0,400523.0
515,Saint Xavier University,Chicago,NAIA Division I,800,1567000.0,51302.0,191.0,1073573.0,1073573.0,1073573,17.0,17.0,3114.0,52946.0,1.0,422927.0,416927.0
516,University of Illinois at Springfield,Springfield,NCAA Division II (without football),867,362647.0,33496.0,80.0,511128.0,511128.0,511128,13.0,13.0,4208.0,54698.0,1.0,286781.0,286781.0
517,Sauk Valley Community College,Dixon,NJCAA Division I,421,128940.0,5410.0,54.0,158077.0,155022.0,155022,14.0,14.0,1536.0,21505.0,,88754.0,85171.0
518,Shawnee Community College,Ullin,NJCAA Division I,333,117713.0,9378.0,39.0,91453.0,91453.0,91453,15.0,15.0,1311.0,19664.0,,87717.0,87717.0
519,Southeastern Illinois College,Harrisburg,NJCAA Division I,334,177768.0,4414.0,44.0,127201.0,127201.0,127201,12.0,12.0,2088.0,25057.0,,118085.0,118085.0
520,Spoon River College,Canton,NJCAA Division II,328,52500.0,4875.0,26.0,111304.0,102097.0,102097,,,,,,,
521,Southern Illinois University-Carbondale,Carbondale,NCAA Division I-AA,6379,3247877.0,105825.0,312.0,2099649.0,2099649.0,2099649,19.0,19.0,20560.0,390640.0,1.0,1723156.0,1723156.0
522,Southern Illinois University-Edwardsville,Edwardsville,NCAA Division I-AAA,4476,1075845.0,59535.0,166.0,2061038.0,1860705.0,1860705,13.0,13.0,12679.0,164826.0,1.0,1061565.0,888905.0
523,South Suburban College,South Holland,NJCAA Division II,767,173800.0,15000.0,63.0,290813.0,290813.0,290813,16.0,16.0,2787.0,44587.0,,126380.0,126380.0
524,Trinity Christian College,Palos Heights,NAIA Division II,376,648363.0,13317.0,121.0,725630.0,725630.0,725630,15.0,15.0,1988.0,29825.0,,204646.0,204646.0
525,Trinity International University-Illinois,Deerfield,NAIA Division I,400,1582202.0,37165.0,147.0,872900.0,862702.0,862702,14.0,14.0,2857.0,40002.0,1.0,333437.0,324722.0
526,Triton College,River Grove,Other,1643,24720.0,5380.0,108.0,160455.0,163837.0,163837,16.0,16.0,831.0,13290.0,,59305.0,55923.0
527,Waubonsee Community College,Sugar Grove,NJCAA Division II,1725,48798.0,6998.0,102.0,171690.0,171690.0,171690,13.0,13.0,1407.0,18291.0,,49584.0,49584.0
528,Western Illinois University,Macomb,NCAA Division I-AA,4531,2275995.0,70481.0,317.0,1652975.0,1652975.0,1652975,11.0,11.0,31881.0,350689.0,1.0,1182681.0,1182681.0
529,Wheaton College,Wheaton,NCAA Division III (with football),1151,0.0,64417.0,354.0,917824.0,768483.0,768483,19.0,19.0,2507.0,47635.0,1.0,277527.0,289734.0
530,Harper College,Palatine,NJCAA Division III,2456,0.0,6788.0,124.0,205734.0,205734.0,205734,15.0,15.0,1938.0,29069.0,,41969.0,41969.0
531,Ancilla College,Donaldson,NJCAA Division II,138,108534.0,10500.0,87.0,200365.0,200365.0,200365,17.0,17.0,1289.0,21909.0,,76712.0,76712.0
532,Anderson University,Anderson,NCAA Division III (with football),698,0.0,22718.0,233.0,348122.0,313523.0,313523,12.0,12.0,2309.0,27708.0,,115575.0,100016.0
533,Ball State University,Muncie,NCAA Division I-A,6304,3681395.0,172044.0,238.0,2063167.0,2063167.0,2063167,17.0,17.0,18795.0,319514.0,1.0,1801133.0,1801133.0
534,Bethel College-Indiana,Mishawaka,NAIA Division II,466,1066155.0,21908.0,214.0,1157973.0,1143909.0,1143909,22.0,22.0,5527.0,121598.0,,670144.0,641965.0
535,Butler University,Indianapolis,NCAA Division I-AA,1541,2278845.0,165560.0,252.0,2728479.0,2728480.0,2728480,16.0,16.0,63208.0,1011332.0,1.0,4065932.0,4065931.0
536,Calumet College of Saint Joseph,Whiting,NAIA Division II,311,634092.0,13937.0,201.0,937139.0,937139.0,937139,14.0,14.0,2094.0,29319.0,,105581.0,105581.0
537,DePauw University,Greencastle,NCAA Division III (with football),1030,0.0,47514.0,387.0,827917.0,707408.0,707408,18.0,18.0,3176.0,57172.0,,193671.0,218447.0
538,Earlham College,Richmond,NCAA Division III (with football),448,0.0,31831.0,186.0,459983.0,459983.0,459983,15.0,15.0,3278.0,49166.0,1.0,157680.0,157680.0
539,University of Evansville,Evansville,NCAA Division I-AAA,956,1937338.0,74198.0,122.0,2231604.0,2231604.0,2231604,14.0,14.0,34205.0,478875.0,1.0,2333159.0,2333159.0
540,Franklin College,Franklin,NCAA Division III (with football),471,0.0,20658.0,282.0,340934.0,334826.0,334826,15.0,15.0,3470.0,52044.0,,142462.0,142001.0
541,Goshen College,Goshen,NAIA Division II,314,590463.0,18685.0,148.0,748333.0,748333.0,748333,12.0,12.0,2908.0,34900.0,1.0,232760.0,232760.0
542,Grace College and Theological Seminary,Winona Lake,NAIA Division I,524,511795.0,24347.0,185.0,700197.0,700197.0,700197,20.0,20.0,1689.0,33772.0,,295061.0,295061.0
543,Hanover College,Hanover,NCAA Division III (with football),495,0.0,39011.0,273.0,516060.0,506703.0,506703,16.0,16.0,3479.0,55656.0,,204281.0,204281.0
544,Holy Cross College,Notre Dame,NAIA Division II,299,570100.0,5000.0,107.0,705340.0,705340.0,705340,15.0,15.0,4730.0,70950.0,0.0,236050.0,236050.0
545,Huntington University,Huntington,NAIA Division II,405,686991.0,9189.0,153.0,939988.0,843379.0,843379,12.0,12.0,6410.0,76925.0,,569361.0,395044.0
546,Indiana University-Purdue University-Fort Wayne,Fort Wayne,NCAA Division I-AAA,3419,1012426.0,36285.0,132.0,1589432.0,1589432.0,1589432,16.0,16.0,18037.0,288593.0,,982174.0,982174.0
547,Indiana University-Purdue University-Indianapolis,Indianapolis,NCAA Division I-AAA,7239,983499.0,51028.0,166.0,1539981.0,1539981.0,1539981,15.0,15.0,23157.0,347350.0,1.0,1524866.0,1524866.0
548,University of Indianapolis,Indianapolis,NCAA Division II (with football),1176,3251103.0,53317.0,430.0,2782614.0,2782614.0,2782614,15.0,15.0,6336.0,95044.0,1.0,748194.0,748194.0
549,Indiana Institute of Technology,Fort Wayne,NAIA Division II,1416,3065286.0,24767.0,389.0,3785389.0,3776311.0,3776311,25.0,25.0,2654.0,66360.0,1.0,439600.0,431519.0
550,University of Southern Indiana,Evansville,NCAA Division II (without football),3065,655913.0,38180.0,255.0,1086926.0,1078997.0,1078997,17.0,17.0,4990.0,84826.0,,630244.0,630244.0
551,Indiana State University,Terre Haute,NCAA Division I-AA,4259,2166833.0,154617.0,228.0,1239229.0,1305752.0,1305752,14.0,14.0,33135.0,463893.0,1.0,2082617.0,1605635.0
552,Indiana University-Kokomo,Kokomo,NAIA Division II,686,18000.0,10250.0,27.0,16873.0,11015.0,11015,16.0,16.0,487.0,7786.0,,59056.0,58526.0
553,Indiana University-South Bend,South Bend,NAIA Division II,1511,68000.0,41200.0,14.0,0.0,0.0,0,14.0,14.0,2220.0,31075.0,1.0,193481.0,170081.0
554,Indiana University-Bloomington,Bloomington,NCAA Division I-A,15352,6801310.0,566684.0,420.0,1121571.0,8478661.0,8478661,18.0,18.0,111787.0,2012169.0,1.0,21912449.0,10856739.0
555,Indiana University-Northwest,Gary,NAIA Division II,1059,13250.0,10489.0,13.0,0.0,0.0,0,13.0,13.0,1332.0,17319.0,0.0,49058.0,49058.0
556,Indiana University-Southeast,New Albany,NAIA Division II,1502,62800.0,32910.0,58.0,192798.0,182315.0,182315,14.0,14.0,3610.0,50542.0,1.0,160996.0,158400.0
557,Indiana University-East,Richmond,NAIA Division II,676,72750.0,8192.0,47.0,76231.0,76231.0,76231,12.0,12.0,3924.0,47090.0,,192270.0,192270.0
558,Manchester University,North Manchester,NCAA Division III (with football),560,0.0,17099.0,370.0,397816.0,388757.0,388757,20.0,20.0,1725.0,34499.0,,103551.0,103551.0
559,Marian University,Indianapolis,NAIA Division II,659,3935854.0,24521.0,323.0,2538830.0,2538830.0,2538830,14.0,14.0,4221.0,59099.0,1.0,382862.0,382862.0
560,Indiana Wesleyan University,Marion,NAIA Division II,3189,838784.0,24950.0,182.0,1495050.0,1137572.0,1137572,13.0,13.0,9364.0,121730.0,,887373.0,466738.0
561,University of Notre Dame,Notre Dame,NCAA Division I-A,4448,11403948.0,406627.0,519.0,3261014.0,14461173.0,14461173,14.0,14.0,105875.0,1482252.0,1.0,3383814.0,5392103.0
562,Oakland City University,Oakland City,NCAA Division II (without football),216,631475.0,4947.0,89.0,575190.0,575818.0,575818,14.0,14.0,3439.0,48145.0,,257453.0,225820.0
563,Purdue University-Calumet Campus,Hammond,NAIA Division II,2375,152629.0,25313.0,103.0,355338.0,329338.0,329338,17.0,17.0,1303.0,22150.0,1.0,150765.0,145500.0
564,Purdue University-North Central Campus,Westville,NAIA Division II,1138,21650.0,8343.0,43.0,129525.0,124639.0,124639,9.0,9.0,3319.0,29868.0,,84069.0,84069.0
565,Rose-Hulman Institute of Technology,Terre Haute,NCAA Division III (with football),1692,0.0,25330.0,394.0,600802.0,581776.0,588290,19.0,19.0,2456.0,46664.0,,172346.0,156625.0
566,University of Saint Francis-Fort Wayne,Fort Wayne,NAIA Division I,492,3303261.0,33215.0,166.0,1534684.0,1534684.0,1534684,13.0,13.0,5269.0,68503.0,1.0,542330.0,542330.0
567,Saint Josephs College,Rensselaer,NCAA Division II (with football),438,1650500.0,28433.0,300.0,1056605.0,1056605.0,1056605,19.0,19.0,2138.0,40618.0,1.0,404158.0,404158.0
568,Saint Mary-of-the-Woods College,Saint Mary of the Woods,Other,9,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,,,
569,Taylor University,Upland,NAIA Division II,833,1358476.0,27378.0,187.0,967357.0,949262.0,949262,13.0,13.0,5064.0,65828.0,1.0,647646.0,647646.0
570,Trine University,Angola,NCAA Division III (with football),1003,0.0,36570.0,443.0,665900.0,666492.0,666492,22.0,22.0,1934.0,42545.0,,207975.0,196732.0
571,Valparaiso University,Valparaiso,NCAA Division I-AA,1516,1819622.0,80234.0,362.0,2334570.0,2368850.0,2368850,13.0,13.0,28799.0,374387.0,1.0,2190886.0,2116074.0
572,Vincennes University,Vincennes,NJCAA Division I,3054,653432.0,21502.0,152.0,753970.0,753970.0,753970,14.0,14.0,4391.0,61476.0,1.0,558540.0,558540.0
573,AIB College of Business,Des Moines,NAIA Division II,350,834523.0,29742.0,149.0,1156964.0,1156964.0,1156964,26.0,26.0,977.0,25411.0,1.0,247559.0,247559.0
574,Briar Cliff University,Sioux City,NAIA Division II,401,1874300.0,30601.0,340.0,1456918.0,1456918.0,1456918,31.0,31.0,949.0,29417.0,,377565.0,377565.0
575,Buena Vista University,Storm Lake,NCAA Division III (with football),673,0.0,34268.0,271.0,685548.0,596348.0,596348,24.0,24.0,1428.0,34261.0,,186153.0,179789.0
576,Central College,Pella,NCAA Division III (with football),612,0.0,30259.0,430.0,551893.0,551893.0,551893,29.0,29.0,1014.0,29392.0,,136332.0,136332.0
577,Clarke University,Dubuque,NAIA Division II,291,914295.0,29644.0,208.0,1288287.0,1288287.0,1288287,20.0,20.0,2047.0,40934.0,,241125.0,241125.0
578,Coe College,Cedar Rapids,NCAA Division III (with football),611,0.0,29828.0,360.0,635676.0,611329.0,611329,22.0,22.0,1205.0,26502.0,,138605.0,120354.0
579,Cornell College,Mount Vernon,NCAA Division III (with football),502,0.0,31794.0,243.0,479417.0,479417.0,479417,15.0,15.0,1544.0,23156.0,1.0,126653.0,126653.0
580,Des Moines Area Community College,Ankeny,NJCAA Division II,3765,123525.0,5000.0,52.0,220455.0,220455.0,220455,14.0,14.0,4329.0,60608.0,,138317.0,138317.0
581,Dordt College,Sioux Center,NAIA Division II,723,1498305.0,24086.0,314.0,1157488.0,1157488.0,1157488,36.0,36.0,1445.0,52018.0,,441639.0,441639.0
582,Drake University,Des Moines,NCAA Division I-AA,1363,1493986.0,109988.0,262.0,2070155.0,1777928.0,1777928,16.0,16.0,34808.0,556920.0,1.0,2225307.0,2249316.0
583,University of Dubuque,Dubuque,NCAA Division III (with football),918,0.0,50323.0,513.0,824264.0,824264.0,824264,28.0,28.0,1556.0,43568.0,1.0,211961.0,211961.0
584,Ellsworth Community College,Iowa Falls,NJCAA Division I,399,230435.0,8866.0,123.0,255787.0,248800.0,248800,15.0,15.0,2096.0,31440.0,,96302.0,96870.0
585,Emmaus Bible College,Dubuque,Other,90,0.0,4500.0,28.0,16297.0,23547.0,23547,11.0,11.0,2020.0,22215.0,,22215.0,29465.0
586,Eastern Iowa Community College District,Davenport,NJCAA Division II,939,110065.0,5925.0,74.0,246098.0,246098.0,246098,17.0,17.0,634.0,10783.0,,63565.0,63565.0
587,Faith Baptist Bible College and Theological Seminary,Ankeny,NCCAA Division II,95,0.0,2145.0,37.0,22917.0,15894.0,15894,13.0,13.0,1113.0,14471.0,,13793.0,20816.0
588,Graceland University-Lamoni,Lamoni,NAIA Division II,606,2125523.0,19822.0,531.0,1402437.0,1402437.0,1402437,56.0,56.0,1354.0,75811.0,,379440.0,379440.0
589,Grand View University,Des Moines,NAIA Division II,766,2500001.0,39900.0,457.0,2341791.0,2341791.0,2341791,45.0,45.0,1481.0,66663.0,,422754.0,422754.0
590,Grinnell College,Grinnell,NCAA Division III (with football),750,0.0,26939.0,312.0,582552.0,582552.0,582552,21.0,21.0,2212.0,46445.0,,105060.0,105060.0
591,Indian Hills Community College,Ottumwa,NJCAA Division I,1106,378516.0,34389.0,84.0,647989.0,647989.0,647989,14.0,14.0,20063.0,280876.0,0.0,632116.0,632116.0
592,Iowa Central Community College,Fort Dodge,NJCAA Division II,1514,425030.0,12483.0,464.0,874971.0,874971.0,874971,15.0,15.0,1081.0,16217.0,,72180.0,72180.0
593,Iowa Lakes Community College,Estherville,NJCAA Division II,652,275177.0,15362.0,121.0,581953.0,581953.0,581953,15.0,15.0,2810.0,42151.0,,163421.0,163421.0
594,Iowa State University,Ames,NCAA Division I-A,14600,3781852.0,836864.0,306.0,338361.0,3580485.0,3580485,15.0,15.0,104870.0,1573044.0,1.0,9586993.0,6069137.0
595,Iowa Wesleyan College,Mount Pleasant,NCAA Division III (with football),184,368712.0,23656.0,133.0,316293.0,316293.0,316293,14.0,14.0,1082.0,15154.0,1.0,93089.0,93089.0
596,Iowa Western Community College,Council Bluffs,NJCAA Division I,1609,953406.0,32705.0,329.0,1238373.0,1238373.0,1238373,12.0,12.0,3308.0,39692.0,,336784.0,336784.0
597,University of Iowa,Iowa City,NCAA Division I-A,9289,6156088.0,709036.0,419.0,2113970.0,8100847.0,8100847,15.0,15.0,114141.0,1712116.0,1.0,10594220.0,6500552.0
598,Kirkwood Community College,Cedar Rapids,NJCAA Division II,3398,151500.0,23226.0,63.0,252121.0,240645.0,240645,16.0,16.0,2293.0,36686.0,,161081.0,154910.0
599,Loras College,Dubuque,NCAA Division III (with football),760,0.0,29189.0,424.0,746192.0,746192.0,746192,32.0,32.0,1491.0,47698.0,1.0,206592.0,206592.0
600,Luther College,Decorah,NCAA Division III (with football),1024,0.0,29888.0,433.0,1145099.0,1140817.0,1140817,25.0,25.0,1855.0,46378.0,,165788.0,146109.0
601,Marshalltown Community College,Marshalltown,Other,387,161290.0,13591.0,73.0,294812.0,294812.0,294812,16.0,16.0,2049.0,32786.0,,132653.0,132653.0
602,Morningside College,Sioux City,NAIA Division II,587,1675158.0,37029.0,398.0,1227981.0,1222776.0,1222776,37.0,37.0,763.0,28220.0,1.0,407706.0,407532.0
603,Mount Mercy University,Cedar Rapids,NAIA Division II,273,609363.0,16019.0,182.0,961905.0,957806.0,957806,19.0,19.0,3437.0,65312.0,,223636.0,218279.0
604,Ashford University,Clinton,NAIA Division II,14366,506960.0,34117.0,134.0,985790.0,985790.0,985790,11.0,11.0,5139.0,56524.0,1.0,270542.0,270542.0
